"target","outcome","heldout","domain","variant","spearman"
"prev","women_iron","Gambia","Soil characteristics","only",0.67927467324326
"prev","women_iron","Ghana","Soil characteristics","drop",0.371661231879361
"prev","women_iron","Ghana","Soil characteristics","only",0.264152706285981
"prev","women_iron","Malawi","Soil characteristics","drop",0.13405863823825
"prev","women_iron","Malawi","Soil characteristics","only",0.26263756137348
"prev","women_iron","SierraLeone","Soil characteristics","drop",-0.336263736263736
"prev","women_iron","SierraLeone","Soil characteristics","only",0.2
"prev","women_iron","Gambia","Water and coast proximity","drop",0.515518970817109
"prev","women_iron","Gambia","Water and coast proximity","only",-0.111469574613453
"prev","women_iron","Ghana","Water and coast proximity","drop",0.362596674716108
"prev","women_iron","Ghana","Water and coast proximity","only",0.0662288200356432
"prev","women_iron","Malawi","Water and coast proximity","drop",0.198556366004882
"prev","women_iron","Malawi","Water and coast proximity","only",0.016707577298905
"prev","women_iron","SierraLeone","Water and coast proximity","drop",-0.195604395604396
"prev","women_iron","SierraLeone","Water and coast proximity","only",-0.402197802197802
"prev","women_iron","Gambia","Water and sanitation","drop",0.565580157020755
"prev","women_iron","Gambia","Water and sanitation","only",-0.121926800175993
"prev","women_iron","Ghana","Water and sanitation","drop",0.337618783866254
"prev","women_iron","Ghana","Water and sanitation","only",-0.0441141781944997
"prev","women_iron","Malawi","Water and sanitation","drop",0.218105619885927
"prev","women_iron","Malawi","Water and sanitation","only",-0.0390429701090202
"prev","women_iron","SierraLeone","Water and sanitation","drop",-0.208791208791209
"prev","women_iron","SierraLeone","Water and sanitation","only",-0.345054945054945
"prev","women_folate","Ghana","ALL","full",0.0361146810839279
"prev","women_folate","Malawi","ALL","full",0.208895923502208
"prev","women_folate","SierraLeone","ALL","full",0.120879120879121
"prev","women_folate","Ghana","Agricultural production, land use","drop",0.0367702751367537
"prev","women_folate","Ghana","Agricultural production, land use","only",-0.0314193286431193
"prev","women_folate","Malawi","Agricultural production, land use","drop",0.222551746316599
"prev","women_folate","Malawi","Agricultural production, land use","only",-0.000856534491681925
"prev","women_folate","SierraLeone","Agricultural production, land use","drop",0.16043956043956
"prev","women_folate","SierraLeone","Agricultural production, land use","only",-0.120879120879121
"prev","women_folate","Ghana","Anaemia and haemoglobin","drop",-0.0130548728780102
"prev","women_folate","Ghana","Anaemia and haemoglobin","only",0.190150779408747
"prev","women_folate","Malawi","Anaemia and haemoglobin","drop",0.152401589036948
"prev","women_folate","Malawi","Anaemia and haemoglobin","only",0.375725955185581
"prev","women_folate","SierraLeone","Anaemia and haemoglobin","drop",0.0857142857142857
"prev","women_folate","SierraLeone","Anaemia and haemoglobin","only",0.371428571428571
"prev","women_folate","Ghana","Built environment","drop",0.0493548305420846
"prev","women_folate","Ghana","Built environment","only",0.0379389427961389
"prev","women_folate","Malawi","Built environment","drop",0.188724029815239
"prev","women_folate","Malawi","Built environment","only",0.233684918836034
"prev","women_folate","SierraLeone","Built environment","drop",0.0901098901098901
"prev","women_folate","SierraLeone","Built environment","only",0.56043956043956
"prev","women_folate","Ghana","Child anthropometry","drop",0.025439899658568
"prev","women_folate","Ghana","Child anthropometry","only",0.115498569654361
"prev","women_folate","Malawi","Child anthropometry","drop",0.214313570999124
"prev","women_folate","Malawi","Child anthropometry","only",0.094501644997746
"prev","women_folate","SierraLeone","Child anthropometry","drop",0.186813186813187
"prev","women_folate","SierraLeone","Child anthropometry","only",-0.156043956043956
"prev","women_folate","Ghana","Climate and weather","drop",0.0206227085747607
"prev","women_folate","Ghana","Climate and weather","only",0.140197362992344
"prev","women_folate","Malawi","Climate and weather","drop",0.128068718664203
"prev","women_folate","Malawi","Climate and weather","only",0.264645564153459
"prev","women_folate","SierraLeone","Climate and weather","drop",0.217582417582418
"prev","women_folate","SierraLeone","Climate and weather","only",0.265934065934066
"prev","women_folate","Ghana","Conflict and insecurity","drop",0.0194255368261222
"prev","women_folate","Ghana","Conflict and insecurity","only",0.150686867837557
"prev","women_folate","Malawi","Conflict and insecurity","drop",0.223426761548059
"prev","women_folate","Malawi","Conflict and insecurity","only",-0.0168580062146294
"prev","women_folate","SierraLeone","Conflict and insecurity","drop",0.120879120879121
"prev","women_folate","SierraLeone","Conflict and insecurity","only",0.261538461538461
"prev","women_folate","Ghana","Ecosystem productivity/greenness","drop",0.0309839450183343
"prev","women_folate","Ghana","Ecosystem productivity/greenness","only",0.0554119495084103
"prev","women_folate","Malawi","Ecosystem productivity/greenness","drop",0.204725638143758
"prev","women_folate","Malawi","Ecosystem productivity/greenness","only",-0.0548653167471153
"prev","women_folate","SierraLeone","Ecosystem productivity/greenness","drop",0.213186813186813
"prev","women_folate","SierraLeone","Ecosystem productivity/greenness","only",-0.00659340659340659
"prev","women_folate","Ghana","Education, employment, SES","drop",0.0388938297861244
"prev","women_folate","Ghana","Education, employment, SES","only",-0.104524495291842
"prev","women_folate","Malawi","Education, employment, SES","drop",0.232679582187122
"prev","women_folate","Malawi","Education, employment, SES","only",-0.0860400615360684
"prev","women_folate","SierraLeone","Education, employment, SES","drop",0.164835164835165
"prev","women_folate","SierraLeone","Education, employment, SES","only",0.287912087912088
"prev","women_folate","Ghana","Food fortification and supplementation","drop",0.0010831553916253
"prev","women_folate","Ghana","Food fortification and supplementation","only",0.297066509622538
"prev","women_folate","Malawi","Food fortification and supplementation","drop",0.175719814088106
"prev","women_folate","Malawi","Food fortification and supplementation","only",0.188467867058514
"prev","women_folate","SierraLeone","Food fortification and supplementation","drop",0.12967032967033
"prev","women_folate","SierraLeone","Food fortification and supplementation","only",0.032967032967033
"prev","women_folate","Ghana","Food prices and supply","drop",0.0422858164072668
"prev","women_folate","Ghana","Food prices and supply","only",-0.0386372929828447
"prev","women_folate","Malawi","Food prices and supply","drop",0.207853352162596
"prev","women_folate","Malawi","Food prices and supply","only",-0.0653654995246426
"prev","women_folate","SierraLeone","Food prices and supply","drop",0.147252747252747
"prev","women_folate","SierraLeone","Food prices and supply","only",-0.0681318681318681
"prev","women_folate","Ghana","Household assets and characteristics","drop",0.0244280044900759
"prev","women_folate","Ghana","Household assets and characteristics","only",0.182720937314285
"prev","women_folate","Malawi","Household assets and characteristics","drop",0.216370787660324
"prev","women_folate","Malawi","Household assets and characteristics","only",0.0236403437099328
"prev","women_folate","SierraLeone","Household assets and characteristics","drop",0.112087912087912
"prev","women_folate","SierraLeone","Household assets and characteristics","only",0.287912087912088
"prev","women_folate","Ghana","Household diet and consumption (HCES)","drop",0.0557967547133298
"prev","women_folate","Ghana","Household diet and consumption (HCES)","only",-0.16040772342962
"prev","women_folate","Malawi","Household diet and consumption (HCES)","drop",0.226480006185496
"prev","women_folate","Malawi","Household diet and consumption (HCES)","only",-0.125276116861669
"prev","women_folate","SierraLeone","Household diet and consumption (HCES)","drop",0.16043956043956
"prev","women_folate","SierraLeone","Household diet and consumption (HCES)","only",-0.178021978021978
"prev","women_folate","Ghana","Immunisation","drop",0.0396491881513368
"prev","women_folate","Ghana","Immunisation","only",0.0922107287344173
"prev","women_folate","Malawi","Immunisation","drop",0.195165631306417
"prev","women_folate","Malawi","Immunisation","only",0.00445885421137907
"prev","women_folate","SierraLeone","Immunisation","drop",0.120879120879121
"prev","women_folate","SierraLeone","Immunisation","only",-0.0461538461538462
"prev","women_folate","Ghana","Infant and young child feeding","drop",0.0752365435840786
"prev","women_folate","Ghana","Infant and young child feeding","only",-0.103968665551402
"prev","women_folate","Malawi","Infant and young child feeding","drop",0.223277822785258
"prev","women_folate","Malawi","Infant and young child feeding","only",-0.0730172284635854
"prev","women_folate","SierraLeone","Infant and young child feeding","drop",0.186813186813187
"prev","women_folate","SierraLeone","Infant and young child feeding","only",-0.16043956043956
"prev","women_folate","Ghana","Infection and inflammation burden","drop",0.0544428104737981
"prev","women_folate","Ghana","Infection and inflammation burden","only",-0.139883818010557
"prev","women_folate","Malawi","Infection and inflammation burden","drop",0.200369179331805
"prev","women_folate","Malawi","Infection and inflammation burden","only",0.15666496112215
"prev","women_folate","SierraLeone","Infection and inflammation burden","drop",0.0989010989010989
"prev","women_folate","SierraLeone","Infection and inflammation burden","only",0.402197802197802
"prev","women_folate","Ghana","Livestock density","drop",0.0429841665939726
"prev","women_folate","Ghana","Livestock density","only",-0.116724245492253
"prev","women_folate","Malawi","Livestock density","drop",0.219172698135533
"prev","women_folate","Malawi","Livestock density","only",-0.0380724712412117
"prev","women_folate","SierraLeone","Livestock density","drop",0.173626373626374
"prev","women_folate","SierraLeone","Livestock density","only",-0.0021978021978022
"prev","women_folate","Ghana","Ruralness, population density, built environment","drop",0.0628800208927742
"prev","women_folate","Ghana","Ruralness, population density, built environment","only",-0.219068177956218
"prev","women_folate","Malawi","Ruralness, population density, built environment","drop",0.250086800089583
"prev","women_folate","Malawi","Ruralness, population density, built environment","only",-0.136977118414286
"prev","women_folate","SierraLeone","Ruralness, population density, built environment","drop",0.0901098901098901
"prev","women_folate","SierraLeone","Ruralness, population density, built environment","only",0.331868131868132
"prev","women_folate","Ghana","Satellite embedding","drop",0.0912415896998052
"prev","women_folate","Ghana","Satellite embedding","only",-0.129052264094304
"prev","women_folate","Malawi","Satellite embedding","drop",0.220717937799602
"prev","women_folate","Malawi","Satellite embedding","only",-0.0997610450591847
"prev","women_folate","SierraLeone","Satellite embedding","drop",0.204395604395604
"prev","women_folate","SierraLeone","Satellite embedding","only",-0.261538461538461
"prev","women_folate","Ghana","Soil characteristics","drop",0.0554689576869169
"prev","women_folate","Ghana","Soil characteristics","only",-0.0215633435201195
"prev","women_folate","Malawi","Soil characteristics","drop",0.158964203272903
"prev","women_folate","Malawi","Soil characteristics","only",0.163283427394155
"prev","women_folate","SierraLeone","Soil characteristics","drop",0.283516483516484
"prev","women_folate","SierraLeone","Soil characteristics","only",-0.217582417582418
"prev","women_folate","Ghana","Water and coast proximity","drop",0.0489272692032851
"prev","women_folate","Ghana","Water and coast proximity","only",-0.0268366000319796
"prev","women_folate","Malawi","Water and coast proximity","drop",0.197343860712393
"prev","women_folate","Malawi","Water and coast proximity","only",0.0781835417982731
"prev","women_folate","SierraLeone","Water and coast proximity","drop",0.226373626373626
"prev","women_folate","SierraLeone","Water and coast proximity","only",0.195604395604396
"prev","women_folate","Ghana","Water and sanitation","drop",0.0275919583971919
"prev","women_folate","Ghana","Water and sanitation","only",0.119745678953103
"prev","women_folate","Malawi","Water and sanitation","drop",0.235472183989655
"prev","women_folate","Malawi","Water and sanitation","only",0.0160760777099199
"prev","women_folate","SierraLeone","Water and sanitation","drop",0.169230769230769
"prev","women_folate","SierraLeone","Water and sanitation","only",0.235164835164835
"prev","women_b12","Ghana","ALL","full",0.233634645402255
"prev","women_b12","Malawi","ALL","full",0.262882146687943
"prev","women_b12","SierraLeone","ALL","full",-0.151411196783981
"prev","women_b12","Ghana","Agricultural production, land use","drop",0.234454358564146
"prev","women_b12","Ghana","Agricultural production, land use","only",0.11851904454282
"prev","women_b12","Malawi","Agricultural production, land use","drop",0.273464206021428
"prev","women_b12","Malawi","Agricultural production, land use","only",0.0445323401674598
"prev","women_b12","SierraLeone","Agricultural production, land use","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Agricultural production, land use","only",0.214728606348191
"prev","women_b12","Ghana","Anaemia and haemoglobin","drop",0.264865716870313
"prev","women_b12","Ghana","Anaemia and haemoglobin","only",-0.207502189801161
"prev","women_b12","Malawi","Anaemia and haemoglobin","drop",0.301027448510186
"prev","women_b12","Malawi","Anaemia and haemoglobin","only",-0.400132319693225
"prev","women_b12","SierraLeone","Anaemia and haemoglobin","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Anaemia and haemoglobin","only",0.0467998244605032
"prev","women_b12","Ghana","Built environment","drop",0.229142617275091
"prev","women_b12","Ghana","Built environment","only",0.16256551426628
"prev","women_b12","Malawi","Built environment","drop",0.250851410147427
"prev","women_b12","Malawi","Built environment","only",0.251215977921382
"prev","women_b12","SierraLeone","Built environment","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Built environment","only",-0.269787223360548
"prev","women_b12","Ghana","Child anthropometry","drop",0.224470252252311
"prev","women_b12","Ghana","Child anthropometry","only",0.314950191061871
"prev","women_b12","Malawi","Child anthropometry","drop",0.245008731875358
"prev","women_b12","Malawi","Child anthropometry","only",0.235817786416176
"prev","women_b12","SierraLeone","Child anthropometry","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Child anthropometry","only",-0.209222744646956
"prev","women_b12","Ghana","Climate and weather","drop",0.219076539647066
"prev","women_b12","Ghana","Climate and weather","only",0.22884752053681
"prev","women_b12","Malawi","Climate and weather","drop",0.263006867242191
"prev","women_b12","Malawi","Climate and weather","only",0.251081663478346
"prev","women_b12","SierraLeone","Climate and weather","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Climate and weather","only",0.0302822393567962
"prev","women_b12","Ghana","Conflict and insecurity","drop",0.237421720210193
"prev","women_b12","Ghana","Conflict and insecurity","only",-0.0824631440862637
"prev","women_b12","Malawi","Conflict and insecurity","drop",0.281916422043911
"prev","women_b12","Malawi","Conflict and insecurity","only",-0.0686826498353705
"prev","women_b12","SierraLeone","Conflict and insecurity","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Conflict and insecurity","only",-0.341363425476612
"prev","women_b12","Ghana","Ecosystem productivity/greenness","drop",0.225207994098013
"prev","women_b12","Ghana","Ecosystem productivity/greenness","only",0.230142667332598
"prev","women_b12","Malawi","Ecosystem productivity/greenness","drop",0.249450702384337
"prev","women_b12","Malawi","Ecosystem productivity/greenness","only",0.197096851266637
"prev","women_b12","SierraLeone","Ecosystem productivity/greenness","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Ecosystem productivity/greenness","only",-0.300069462717344
"prev","women_b12","Ghana","Education, employment, SES","drop",0.234290415931768
"prev","women_b12","Ghana","Education, employment, SES","only",0.199239481129297
"prev","women_b12","Malawi","Education, employment, SES","drop",0.289984882514864
"prev","women_b12","Malawi","Education, employment, SES","only",0.126639332005432
"prev","women_b12","SierraLeone","Education, employment, SES","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Education, employment, SES","only",-0.289057739314873
"prev","women_b12","Ghana","Food fortification and supplementation","drop",0.242225239338876
"prev","women_b12","Ghana","Food fortification and supplementation","only",-0.22880695518546
"prev","women_b12","Malawi","Food fortification and supplementation","drop",0.263409810571299
"prev","women_b12","Malawi","Food fortification and supplementation","only",-0.0394159727350222
"prev","women_b12","SierraLeone","Food fortification and supplementation","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Food fortification and supplementation","only",-0.59738599458407
"prev","women_b12","Ghana","Food prices and supply","drop",0.233913347877298
"prev","women_b12","Ghana","Food prices and supply","only",0.138974169467049
"prev","women_b12","Malawi","Food prices and supply","drop",0.272312939366833
"prev","women_b12","Malawi","Food prices and supply","only",0.000901825546099291
"prev","women_b12","SierraLeone","Food prices and supply","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Food prices and supply","only",0.134893611680274
"prev","women_b12","Ghana","Household assets and characteristics","drop",0.241585863072601
"prev","women_b12","Ghana","Household assets and characteristics","only",0.110138227131721
"prev","women_b12","Malawi","Household assets and characteristics","drop",0.271929183815301
"prev","women_b12","Malawi","Household assets and characteristics","only",0.141424517269864
"prev","women_b12","SierraLeone","Household assets and characteristics","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Household assets and characteristics","only",-0.233999122302516
"prev","women_b12","Ghana","Household diet and consumption (HCES)","drop",0.235274071726038
"prev","women_b12","Ghana","Household diet and consumption (HCES)","only",0.201017172181468
"prev","women_b12","Malawi","Household diet and consumption (HCES)","drop",0.257835761185303
"prev","women_b12","Malawi","Household diet and consumption (HCES)","only",0.0992871550700166
"prev","women_b12","SierraLeone","Household diet and consumption (HCES)","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Household diet and consumption (HCES)","only",-0.167928781887688
"prev","women_b12","Ghana","Immunisation","drop",0.25742272136034
"prev","women_b12","Ghana","Immunisation","only",-0.402889019069568
"prev","women_b12","Malawi","Immunisation","drop",0.340324016987023
"prev","women_b12","Malawi","Immunisation","only",-0.23495433642523
"prev","women_b12","SierraLeone","Immunisation","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Immunisation","only",-0.0743291329666816
"prev","women_b12","Ghana","Infant and young child feeding","drop",0.21527307057589
"prev","women_b12","Ghana","Infant and young child feeding","only",0.274407178074728
"prev","women_b12","Malawi","Infant and young child feeding","drop",0.208273731704995
"prev","women_b12","Malawi","Infant and young child feeding","only",0.415434572310548
"prev","women_b12","SierraLeone","Infant and young child feeding","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Infant and young child feeding","only",-0.0908467180703886
"prev","women_b12","Ghana","Infection and inflammation burden","drop",0.217863364167467
"prev","women_b12","Ghana","Infection and inflammation burden","only",0.194583510369754
"prev","women_b12","Malawi","Infection and inflammation burden","drop",0.234100480323072
"prev","women_b12","Malawi","Infection and inflammation burden","only",0.268091628299985
"prev","women_b12","SierraLeone","Infection and inflammation burden","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Infection and inflammation burden","only",0
"prev","women_b12","Ghana","Livestock density","drop",0.223404625141852
"prev","women_b12","Ghana","Livestock density","only",0.147646734719859
"prev","women_b12","Malawi","Livestock density","drop",0.251973895135657
"prev","women_b12","Malawi","Livestock density","only",0.416029393415422
"prev","women_b12","SierraLeone","Livestock density","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Livestock density","only",-0.484515829708739
"prev","women_b12","Ghana","Ruralness, population density, built environment","drop",0.238946386691311
"prev","women_b12","Ghana","Ruralness, population density, built environment","only",0.191534177407519
"prev","women_b12","Malawi","Ruralness, population density, built environment","drop",0.253940642337257
"prev","women_b12","Malawi","Ruralness, population density, built environment","only",0.174762278167497
"prev","women_b12","SierraLeone","Ruralness, population density, built environment","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Ruralness, population density, built environment","only",-0.360633941430937
"prev","women_b12","Ghana","Satellite embedding","drop",0.243356443502286
"prev","women_b12","Ghana","Satellite embedding","only",-0.0125088228504611
"prev","women_b12","Malawi","Satellite embedding","drop",0.255878607872491
"prev","women_b12","Malawi","Satellite embedding","only",0.170109242105176
"prev","women_b12","SierraLeone","Satellite embedding","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Satellite embedding","only",0.291810670165491
"prev","women_b12","Ghana","Soil characteristics","drop",0.222011112766637
"prev","women_b12","Ghana","Soil characteristics","only",0.265734612821918
"prev","women_b12","Malawi","Soil characteristics","drop",0.211881033889392
"prev","women_b12","Malawi","Soil characteristics","only",0.158491042782556
"prev","women_b12","SierraLeone","Soil characteristics","drop",-0.187199297842013
"prev","women_b12","SierraLeone","Soil characteristics","only",0.379904457385261
"prev","women_b12","Ghana","Water and coast proximity","drop",0.238569318636841
"prev","women_b12","Ghana","Water and coast proximity","only",0.133006657648481
"prev","women_b12","Malawi","Water and coast proximity","drop",0.235597126974046
"prev","women_b12","Malawi","Water and coast proximity","only",0.153185622282632
"prev","women_b12","SierraLeone","Water and coast proximity","drop",-0.187199297842013
"prev","women_b12","SierraLeone","Water and coast proximity","only",-0.016517585103707
"prev","women_b12","Ghana","Water and sanitation","drop",0.244241733717128
"prev","women_b12","Ghana","Water and sanitation","only",-0.13323617733381
"prev","women_b12","Malawi","Water and sanitation","drop",0.26778462385876
"prev","women_b12","Malawi","Water and sanitation","only",0.0889737246226045
"prev","women_b12","SierraLeone","Water and sanitation","drop",-0.151411196783981
"prev","women_b12","SierraLeone","Water and sanitation","only",-0.476257037156886
