"scope","fit","country","outcome","target","n_train","domain","share","n_axes"
"country","Ghana","Ghana","women_iron","level",75,"Soil characteristics",0.0933481118091707,6
"country","Ghana","Ghana","women_iron","level",75,"Water and coast proximity",0.0437912572849062,2
"country","Ghana","Ghana","women_iron","level",75,"Water and sanitation",0.0349998920651987,4
"country","Ghana","Ghana","women_iron","prev",75,"Agricultural production, land use",0.0489334221059534,3
"country","Ghana","Ghana","women_iron","prev",75,"Anaemia and haemoglobin",0.044958120562825,1
"country","Ghana","Ghana","women_iron","prev",75,"Built environment",0.0664646925109062,4
"country","Ghana","Ghana","women_iron","prev",75,"Child anthropometry",0.0164045604243722,2
"country","Ghana","Ghana","women_iron","prev",75,"Climate and weather",0.145444322040088,4
"country","Ghana","Ghana","women_iron","prev",75,"Dietary inadequacy (MODELLED SURFACE, HCES)",0.0220542675527416,2
"country","Ghana","Ghana","women_iron","prev",75,"Ecosystem productivity/greenness",0.0739119660634806,3
"country","Ghana","Ghana","women_iron","prev",75,"Education, employment, SES",0.00668237381748441,3
"country","Ghana","Ghana","women_iron","prev",75,"Food fortification and supplementation",0.02783737323262,1
"country","Ghana","Ghana","women_iron","prev",75,"Food prices and supply",0.0199701561954477,4
"country","Ghana","Ghana","women_iron","prev",75,"Household assets and characteristics",0.0215051636317912,2
"country","Ghana","Ghana","women_iron","prev",75,"Household diet and consumption (HCES)",7.41027935073443e-05,1
"country","Ghana","Ghana","women_iron","prev",75,"Immunisation",0.00683614062837258,3
"country","Ghana","Ghana","women_iron","prev",75,"Infant and young child feeding",0.0186235788705461,3
"country","Ghana","Ghana","women_iron","prev",75,"Infection and inflammation burden",0.0689148479257618,6
"country","Ghana","Ghana","women_iron","prev",75,"Livestock density",0.0386470906397202,3
"country","Ghana","Ghana","women_iron","prev",75,"Ruralness, population density, built environment",0.00794654126960873,1
"country","Ghana","Ghana","women_iron","prev",75,"Satellite embedding",0.182006789127073,5
"country","Ghana","Ghana","women_iron","prev",75,"Soil characteristics",0.114095516138933,6
"country","Ghana","Ghana","women_iron","prev",75,"Water and coast proximity",0.0372192451258221,2
"country","Ghana","Ghana","women_iron","prev",75,"Water and sanitation",0.0314697293429454,4
"country","Ghana","Ghana","women_folate","level",75,"Agricultural production, land use",0.0457839564399785,3
"country","Ghana","Ghana","women_folate","level",75,"Anaemia and haemoglobin",0.0207910915006419,1
"country","Ghana","Ghana","women_folate","level",75,"Built environment",0.0365482831829036,4
"country","Ghana","Ghana","women_folate","level",75,"Child anthropometry",0.0297981947927117,2
"country","Ghana","Ghana","women_folate","level",75,"Climate and weather",0.115189615988628,4
"country","Ghana","Ghana","women_folate","level",75,"Dietary inadequacy (MODELLED SURFACE, HCES)",0.0216444476602795,2
"country","Ghana","Ghana","women_folate","level",75,"Ecosystem productivity/greenness",0.0412183736623636,3
"country","Ghana","Ghana","women_folate","level",75,"Education, employment, SES",0.0520302885551385,3
"country","Ghana","Ghana","women_folate","level",75,"Food fortification and supplementation",0.0242898625183689,1
"country","Ghana","Ghana","women_folate","level",75,"Food prices and supply",0.0180361083538002,4
"country","Ghana","Ghana","women_folate","level",75,"Household assets and characteristics",0.0583797837696387,2
"country","Ghana","Ghana","women_folate","level",75,"Household diet and consumption (HCES)",0.0233725736293631,1
"country","Ghana","Ghana","women_folate","level",75,"Immunisation",0.036583876292161,3
"country","Ghana","Ghana","women_folate","level",75,"Infant and young child feeding",0.0449546711013789,3
"country","Ghana","Ghana","women_folate","level",75,"Infection and inflammation burden",0.0634012833884472,6
"country","Ghana","Ghana","women_folate","level",75,"Livestock density",0.0165743209383331,3
"country","Ghana","Ghana","women_folate","level",75,"Ruralness, population density, built environment",0.0331949704716637,1
"country","Ghana","Ghana","women_folate","level",75,"Satellite embedding",0.134966352126385,5
"country","Ghana","Ghana","women_folate","level",75,"Soil characteristics",0.0984473642117628,6
"country","Ghana","Ghana","women_folate","level",75,"Water and coast proximity",0.0254522968976061,2
"country","Ghana","Ghana","women_folate","level",75,"Water and sanitation",0.0593422845184459,4
"country","Ghana","Ghana","women_folate","prev",75,"Agricultural production, land use",0.048864648034062,3
"country","Ghana","Ghana","women_folate","prev",75,"Anaemia and haemoglobin",0.0185453775009608,1
"country","Ghana","Ghana","women_folate","prev",75,"Built environment",0.0375811432347362,4
"country","Ghana","Ghana","women_folate","prev",75,"Child anthropometry",0.0229253413609612,2
"country","Ghana","Ghana","women_folate","prev",75,"Climate and weather",0.124371437743088,4
"country","Ghana","Ghana","women_folate","prev",75,"Dietary inadequacy (MODELLED SURFACE, HCES)",0.0235239709080935,2
"country","Ghana","Ghana","women_folate","prev",75,"Ecosystem productivity/greenness",0.0346674044615704,3
"country","Ghana","Ghana","women_folate","prev",75,"Education, employment, SES",0.0446020892848534,3
"country","Ghana","Ghana","women_folate","prev",75,"Food fortification and supplementation",0.0249159140758553,1
"country","Ghana","Ghana","women_folate","prev",75,"Food prices and supply",0.0180134171370677,4
"country","Ghana","Ghana","women_folate","prev",75,"Household assets and characteristics",0.0521224348302268,2
"country","Ghana","Ghana","women_folate","prev",75,"Household diet and consumption (HCES)",0.0154880854458159,1
"country","Ghana","Ghana","women_folate","prev",75,"Immunisation",0.0395884397557572,3
"country","Ghana","Ghana","women_folate","prev",75,"Infant and young child feeding",0.0368736825227777,3
"country","Ghana","Ghana","women_folate","prev",75,"Infection and inflammation burden",0.068450511635143,6
"country","Ghana","Ghana","women_folate","prev",75,"Livestock density",0.0198971304935659,3
"country","Ghana","Ghana","women_folate","prev",75,"Ruralness, population density, built environment",0.0403226859230877,1
"country","Ghana","Ghana","women_folate","prev",75,"Satellite embedding",0.147165057402754,5
"country","Ghana","Ghana","women_folate","prev",75,"Soil characteristics",0.0972982216541552,6
"country","Ghana","Ghana","women_folate","prev",75,"Water and coast proximity",0.0234229118309472,2
"country","Ghana","Ghana","women_folate","prev",75,"Water and sanitation",0.0613600947645211,4
"country","Ghana","Ghana","women_b12","level",75,"Agricultural production, land use",0.0445697143001054,3
"country","Ghana","Ghana","women_b12","level",75,"Anaemia and haemoglobin",0.00621990923770524,1
"country","Ghana","Ghana","women_b12","level",75,"Built environment",0.0326923171734773,4
"country","Ghana","Ghana","women_b12","level",75,"Child anthropometry",0.0366409890003867,2
"country","Ghana","Ghana","women_b12","level",75,"Climate and weather",0.126625928638498,4
"country","Ghana","Ghana","women_b12","level",75,"Dietary inadequacy (MODELLED SURFACE, HCES)",0.0327286427107377,2
"country","Ghana","Ghana","women_b12","level",75,"Ecosystem productivity/greenness",0.0467888024221778,3
"country","Ghana","Ghana","women_b12","level",75,"Education, employment, SES",0.0704648367622102,3
"country","Ghana","Ghana","women_b12","level",75,"Food fortification and supplementation",0.00445025399735108,1
"country","Ghana","Ghana","women_b12","level",75,"Food prices and supply",0.0298286999687481,4
"country","Ghana","Ghana","women_b12","level",75,"Household assets and characteristics",0.0411367208532215,2
"country","Ghana","Ghana","women_b12","level",75,"Household diet and consumption (HCES)",0.0262072684738581,1
"country","Ghana","Ghana","women_b12","level",75,"Immunisation",0.00955130702736769,3
"country","Ghana","Ghana","women_b12","level",75,"Infant and young child feeding",0.050912975695498,3
"country","Ghana","Ghana","women_b12","level",75,"Infection and inflammation burden",0.0660836454831659,6
"country","Ghana","Ghana","women_b12","level",75,"Livestock density",0.0221527174027034,3
"country","Ghana","Ghana","women_b12","level",75,"Ruralness, population density, built environment",0.0300997636123996,1
"country","Ghana","Ghana","women_b12","level",75,"Satellite embedding",0.123913314231311,5
"country","Ghana","Ghana","women_b12","level",75,"Soil characteristics",0.108562095893358,6
"country","Ghana","Ghana","women_b12","level",75,"Water and coast proximity",0.0341929572758466,2
"country","Ghana","Ghana","women_b12","level",75,"Water and sanitation",0.0561771398398733,4
"country","Ghana","Ghana","women_b12","prev",75,"Agricultural production, land use",0.0334642836889678,3
"country","Ghana","Ghana","women_b12","prev",75,"Anaemia and haemoglobin",0.0146783727721803,1
"country","Ghana","Ghana","women_b12","prev",75,"Built environment",0.0278079476397635,4
"country","Ghana","Ghana","women_b12","prev",75,"Child anthropometry",0.0482567540327145,2
"country","Ghana","Ghana","women_b12","prev",75,"Climate and weather",0.10291569573938,4
"country","Ghana","Ghana","women_b12","prev",75,"Dietary inadequacy (MODELLED SURFACE, HCES)",0.0282321134230222,2
"country","Ghana","Ghana","women_b12","prev",75,"Ecosystem productivity/greenness",0.0442956662678047,3
"country","Ghana","Ghana","women_b12","prev",75,"Education, employment, SES",0.0767573898106359,3
"country","Ghana","Ghana","women_b12","prev",75,"Food fortification and supplementation",0.0134810859329852,1
"country","Ghana","Ghana","women_b12","prev",75,"Food prices and supply",0.0298359025239525,4
"country","Ghana","Ghana","women_b12","prev",75,"Household assets and characteristics",0.0552591100265689,2
"country","Ghana","Ghana","women_b12","prev",75,"Household diet and consumption (HCES)",0.0175854828768785,1
"country","Ghana","Ghana","women_b12","prev",75,"Immunisation",0.0325915617179787,3
"country","Ghana","Ghana","women_b12","prev",75,"Infant and young child feeding",0.0467756932202851,3
"country","Ghana","Ghana","women_b12","prev",75,"Infection and inflammation burden",0.0685846098531963,6
"country","Ghana","Ghana","women_b12","prev",75,"Livestock density",0.0162189493636662,3
"country","Ghana","Ghana","women_b12","prev",75,"Ruralness, population density, built environment",0.0305126521976081,1
"country","Ghana","Ghana","women_b12","prev",75,"Satellite embedding",0.124020107330311,5
"country","Ghana","Ghana","women_b12","prev",75,"Soil characteristics",0.105198118233752,6
"country","Ghana","Ghana","women_b12","prev",75,"Water and coast proximity",0.025361962940826,2
"country","Ghana","Ghana","women_b12","prev",75,"Water and sanitation",0.0581665404075225,4
"country","Malawi","Malawi","child_vitA","level",87,"Agricultural production, land use",0.0138401115539499,3
"country","Malawi","Malawi","child_vitA","level",87,"Anaemia and haemoglobin",0.0151861265763778,1
"country","Malawi","Malawi","child_vitA","level",87,"Built environment",0.0480047464850227,4
"country","Malawi","Malawi","child_vitA","level",87,"Child anthropometry",0.0421911591009113,4
"country","Malawi","Malawi","child_vitA","level",87,"Climate and weather",0.119336927826977,4
"country","Malawi","Malawi","child_vitA","level",87,"Ecosystem productivity/greenness",0.0505506608811733,4
"country","Malawi","Malawi","child_vitA","level",87,"Education, employment, SES",0.0732551563001953,4
"country","Malawi","Malawi","child_vitA","level",87,"Food fortification and supplementation",0.00401983012630638,2
"country","Malawi","Malawi","child_vitA","level",87,"Food prices and supply",0.0453620898108442,4
"country","Malawi","Malawi","child_vitA","level",87,"Household assets and characteristics",0.0266990908893094,3
"country","Malawi","Malawi","child_vitA","level",87,"Household diet and consumption (HCES)",0.0246329714022793,5
"country","Malawi","Malawi","child_vitA","level",87,"Immunisation",0.0093401118909452,6
"country","Malawi","Malawi","child_vitA","level",87,"Infant and young child feeding",0.0135596776012598,3
"country","Malawi","Malawi","child_vitA","level",87,"Infection and inflammation burden",0.0612834213496525,7
"country","Malawi","Malawi","child_vitA","level",87,"Livestock density",0.0312011559397151,3
"country","Malawi","Malawi","child_vitA","level",87,"Market prices (RTFP)",0.0231689811884735,4
"country","Malawi","Malawi","child_vitA","level",87,"Ruralness, population density, built environment",0.0215838811092454,2
"country","Malawi","Malawi","child_vitA","level",87,"Satellite embedding",0.177658976755162,8
"country","Malawi","Malawi","child_vitA","level",87,"Soil characteristics",0.113044426337926,7
"country","Malawi","Malawi","child_vitA","level",87,"Water and coast proximity",0.0216763364773193,2
"country","Malawi","Malawi","child_vitA","level",87,"Water and sanitation",0.0644041603969549,5
