"domain_set","target","outcome","heldout","arm","model","n_units","n_cov","n_block","block_cols","shares_population","spearman","pearson","topk","delta_vs_base","topk_delta_vs_base"
"cs","prev","women_vitA","Malawi","block_only_all","domain_enet",87,0,3,"child_vitA;child_iron;women_iron",NA,0.259541274042682,0.317227253730318,0.318181818181818,0.23841010728941,0
"cs","prev","women_vitA","SierraLeone","block_only_all","domain_enet",14,0,3,"child_vitA;child_iron;women_iron",NA,-0.237044142224307,-0.324521848714049,0.25,-0.40367913329288,0
"cs","prev","women_folate","Ghana","base","domain_index",75,101,0,"",FALSE,0.0759491458154111,0.0999659542032738,0.157894736842105,0,0
"cs","prev","women_folate","Malawi","base","domain_index",87,101,0,"",FALSE,0.435590029159232,0.411420026521193,0.636363636363636,0,0
"cs","prev","women_folate","SierraLeone","base","domain_index",14,101,0,"",FALSE,-0.0197802197802198,-0.0487262714140538,0.25,0,0
"cs","prev","women_folate","Ghana","base","domain_enet",75,101,0,"",FALSE,0.253344345283308,0.228890586614365,0.263157894736842,0,0
"cs","prev","women_folate","Malawi","base","domain_enet",87,101,0,"",FALSE,0.386840510359666,0.399476539934289,0.5,0,0
"cs","prev","women_folate","SierraLeone","base","domain_enet",14,101,0,"",FALSE,0.274725274725275,0.21793241118839,0.5,0,0
"cs","prev","women_folate","Ghana","other_xpop","domain_index",75,101,2,"child_vitA;child_iron",FALSE,0.0773030900549427,0.114596746348443,0.157894736842105,0.00135394423953163,0
"cs","prev","women_folate","Malawi","other_xpop","domain_index",87,101,2,"child_vitA;child_iron",FALSE,0.420482053407524,0.394039331536851,0.636363636363636,-0.0151079757517082,0
"cs","prev","women_folate","SierraLeone","other_xpop","domain_index",14,101,2,"child_vitA;child_iron",FALSE,0.0197802197802198,-0.0300911257856017,0,0.0395604395604396,-0.25
"cs","prev","women_folate","Ghana","other_xpop","domain_enet",75,101,2,"child_vitA;child_iron",FALSE,0.231225172022749,0.195813207209012,0.210526315789474,-0.0221191732605588,-0.0526315789473684
"cs","prev","women_folate","Malawi","other_xpop","domain_enet",87,101,2,"child_vitA;child_iron",FALSE,0.315787411830529,0.278864669901415,0.454545454545455,-0.0710530985291366,-0.0454545454545455
"cs","prev","women_folate","SierraLeone","other_xpop","domain_enet",14,101,2,"child_vitA;child_iron",FALSE,0.178021978021978,0.216843286208672,0.25,-0.0967032967032967,-0.25
"cs","prev","women_folate","Ghana","other_samepop","domain_index",75,101,3,"women_vitA;women_iron;women_b12",TRUE,-0.0464616654828749,0.00872390867839645,0.105263157894737,-0.122410811298286,-0.0526315789473684
"cs","prev","women_folate","Malawi","other_samepop","domain_index",87,101,3,"women_vitA;women_iron;women_b12",TRUE,0.325561518139398,0.317043436083178,0.5,-0.110028511019834,-0.136363636363636
"cs","prev","women_folate","SierraLeone","other_samepop","domain_index",14,101,3,"women_vitA;women_iron;women_b12",TRUE,-0.0505494505494506,-0.0863172571361479,0,-0.0307692307692308,-0.25
"cs","prev","women_folate","Ghana","other_samepop","domain_enet",75,101,3,"women_vitA;women_iron;women_b12",TRUE,0.143176040319313,0.145680775420105,0.315789473684211,-0.110168304963995,0.0526315789473684
"cs","prev","women_folate","Malawi","other_samepop","domain_enet",87,101,3,"women_vitA;women_iron;women_b12",TRUE,0.270742744755658,0.264320796776931,0.363636363636364,-0.116097765604008,-0.136363636363636
"cs","prev","women_folate","SierraLeone","other_samepop","domain_enet",14,101,3,"women_vitA;women_iron;women_b12",TRUE,0.331868131868132,0.285172976272117,0.5,0.0571428571428572,0
"cs","prev","women_folate","Ghana","all_other","domain_index",75,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.0588181881741793,0.0205458675873632,0.105263157894737,-0.13476733398959,-0.0526315789473684
"cs","prev","women_folate","Malawi","all_other","domain_index",87,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.309392353702727,0.303508603417792,0.5,-0.126197675456505,-0.136363636363636
"cs","prev","women_folate","SierraLeone","all_other","domain_index",14,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.0593406593406593,-0.0655175909494651,0,-0.0395604395604396,-0.25
"cs","prev","women_folate","Ghana","all_other","domain_enet",75,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.153009951111701,0.140474216752687,0.263157894736842,-0.100334394171607,0
"cs","prev","women_folate","Malawi","all_other","domain_enet",87,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.176250408430587,0.192955127082607,0.363636363636364,-0.210590101929079,-0.136363636363636
"cs","prev","women_folate","SierraLeone","all_other","domain_enet",14,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.0857142857142857,0.0587485597228424,0.25,-0.189010989010989,-0.25
"cs","prev","women_folate","Ghana","block_only_all","domain_index",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.146867319877615,-0.178643688921882,0.157894736842105,-0.222816465693026,0
"cs","prev","women_folate","Malawi","block_only_all","domain_index",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.267075127721664,-0.235056765360424,0.227272727272727,-0.702665156880896,-0.409090909090909
"cs","prev","women_folate","SierraLeone","block_only_all","domain_index",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.107692307692308,-0.0761666048289983,0.25,-0.0879120879120879,0
"cs","prev","women_folate","Ghana","block_only_all","domain_enet",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.24113034303827,-0.280631792089574,0.210526315789474,-0.494474688321578,-0.0526315789473684
"cs","prev","women_folate","Malawi","block_only_all","domain_enet",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.236179643112964,-0.228207657075809,0.181818181818182,-0.62302015347263,-0.318181818181818
"cs","prev","women_folate","SierraLeone","block_only_all","domain_enet",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,NA,NA,0.25,NA,-0.25
"cs","prev","women_b12","Ghana","base","domain_index",75,101,0,"",FALSE,0.291817885633299,0.296729037942402,0.368421052631579,0,0
"cs","prev","women_b12","Malawi","base","domain_index",87,101,0,"",FALSE,0.234119668100649,0.218844866408764,0.272727272727273,0,0
"cs","prev","women_b12","SierraLeone","base","domain_index",14,101,0,"",FALSE,0.0908467180703886,0.0909345565489279,0.25,0,0
"cs","prev","women_b12","Ghana","base","domain_enet",75,101,0,"",FALSE,0.291260480683213,0.329664169717268,0.421052631578947,0,0
"cs","prev","women_b12","Malawi","base","domain_enet",87,101,0,"",FALSE,0.153204810060208,0.180253021316418,0.227272727272727,0,0
"cs","prev","women_b12","SierraLeone","base","domain_enet",14,101,0,"",FALSE,0.0908467180703886,0.0473144613662592,0.25,0,0
"cs","prev","women_b12","Ghana","other_xpop","domain_index",75,101,2,"child_vitA;child_iron",FALSE,0.264013215181946,0.257482912438842,0.315789473684211,-0.0278046704513525,-0.0526315789473684
"cs","prev","women_b12","Malawi","other_xpop","domain_index",87,101,2,"child_vitA;child_iron",FALSE,0.145193912921986,0.138055328667897,0.227272727272727,-0.0889257551786631,-0.0454545454545454
"cs","prev","women_b12","SierraLeone","other_xpop","domain_index",14,101,2,"child_vitA;child_iron",FALSE,0.0908467180703886,0.10974333684098,0.25,0,0
"cs","prev","women_b12","Ghana","other_xpop","domain_enet",75,101,2,"child_vitA;child_iron",FALSE,0.128629389363981,0.215252027767913,0.368421052631579,-0.162631091319232,-0.0526315789473684
"cs","prev","women_b12","Malawi","other_xpop","domain_enet",87,101,2,"child_vitA;child_iron",FALSE,-0.170608124322167,-0.136405263216868,0.181818181818182,-0.323812934382375,-0.0454545454545454
"cs","prev","women_b12","SierraLeone","other_xpop","domain_enet",14,101,2,"child_vitA;child_iron",FALSE,0.0908467180703886,0.0473144613662592,0.25,0,0
"cs","prev","women_b12","Ghana","other_samepop","domain_index",75,101,3,"women_vitA;women_iron;women_folate",TRUE,0.252537230915468,0.242575948766845,0.315789473684211,-0.0392806547178306,-0.0526315789473684
"cs","prev","women_b12","Malawi","other_samepop","domain_index",87,101,3,"women_vitA;women_iron;women_folate",TRUE,0.119347976526332,0.122451474160563,0.181818181818182,-0.114771691574317,-0.0909090909090909
"cs","prev","women_b12","SierraLeone","other_samepop","domain_index",14,101,3,"women_vitA;women_iron;women_folate",TRUE,0.132140680829656,0.128095939201323,0.25,0.0412939627592676,0
"cs","prev","women_b12","Ghana","other_samepop","domain_enet",75,101,3,"women_vitA;women_iron;women_folate",TRUE,0.224814531780305,0.244187687612463,0.421052631578947,-0.0664459489029079,0
"cs","prev","women_b12","Malawi","other_samepop","domain_enet",87,101,3,"women_vitA;women_iron;women_folate",TRUE,-0.267045894422061,-0.225720431999994,0.136363636363636,-0.42025070448227,-0.0909090909090909
"cs","prev","women_b12","SierraLeone","other_samepop","domain_enet",14,101,3,"women_vitA;women_iron;women_folate",TRUE,0.0908467180703886,0.0473144613662592,0.25,0,0
"cs","prev","women_b12","Ghana","all_other","domain_index",75,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.200518233661847,0.196131670662337,0.263157894736842,-0.0912996519714518,-0.105263157894737
"cs","prev","women_b12","Malawi","all_other","domain_index",87,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.0388552495925758,0.0468205456362863,0.136363636363636,-0.195264418508073,-0.136363636363636
"cs","prev","women_b12","SierraLeone","all_other","domain_index",14,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.167928781887688,0.146723892321019,0.5,0.0770820638172994,0.25
"cs","prev","women_b12","Ghana","all_other","domain_enet",75,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.00524616423610425,0.101915311364998,0.315789473684211,-0.286014316447109,-0.105263157894737
"cs","prev","women_b12","Malawi","all_other","domain_enet",87,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.263995037787385,-0.238203224953992,0.181818181818182,-0.417199847847593,-0.0454545454545454
"cs","prev","women_b12","SierraLeone","all_other","domain_enet",14,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.0908467180703886,0.0473144613662592,0.25,0,0
"cs","prev","women_b12","Ghana","block_only_all","domain_index",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.271456210691919,-0.266505058809389,0.210526315789474,-0.563274096325218,-0.157894736842105
"cs","prev","women_b12","Malawi","block_only_all","domain_index",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.427849064402596,-0.370416697553226,0.0909090909090909,-0.661968732503245,-0.181818181818182
"cs","prev","women_b12","SierraLeone","block_only_all","domain_index",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.531315654169242,0.455927284502601,0.75,0.440468936098854,0.5
"cs","prev","women_b12","Ghana","block_only_all","domain_enet",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.280374689893296,-0.260988982137022,0.210526315789474,-0.571635170576509,-0.210526315789474
"cs","prev","women_b12","Malawi","block_only_all","domain_enet",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.319370963873397,-0.274648004018952,0.181818181818182,-0.472575773933605,-0.0454545454545454
"cs","prev","women_b12","SierraLeone","block_only_all","domain_enet",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,NA,NA,0.25,NA,0
