country,outcome,replicate,n_regions_total,n_regions_anchored,fraction_clusters,clusters_retained,n_retained,pct_survey_used,mae_admin2_pp,bias_admin2_pp,mae_admin1_pp,bias_admin1_pp
Sierra Leone,women_vitA,23,4,2,0.5,14,199,25.7,1.274,-0.686,0.738,-0.738
Sierra Leone,women_vitA,24,4,2,0.5,14,177,22.9,1.386,-0.215,0.628,-0.126
Sierra Leone,women_vitA,25,4,2,0.5,16,194,25.1,1.704,0.36,0.9,0.264
Sierra Leone,women_vitA,1,4,2,0.75,24,310,40.1,1.397,0.054,0.281,-0.117
Sierra Leone,women_vitA,2,4,2,0.75,20,232,30,1.329,-0.283,0.668,-0.409
Sierra Leone,women_vitA,3,4,2,0.75,20,258,33.3,1.558,0.036,0.326,-0.091
Sierra Leone,women_vitA,4,4,2,0.75,20,252,32.6,1.655,0.341,0.369,0.319
Sierra Leone,women_vitA,5,4,2,0.75,20,272,35.1,1.425,-0.76,0.795,-0.795
Sierra Leone,women_vitA,6,4,2,0.75,20,233,30.1,1.313,-0.249,0.609,-0.256
Sierra Leone,women_vitA,7,4,2,0.75,24,297,38.4,1.44,-0.116,0.484,-0.22
Sierra Leone,women_vitA,8,4,2,0.75,20,253,32.7,1.323,-0.357,0.648,-0.483
Sierra Leone,women_vitA,9,4,2,0.75,24,294,38,1.87,0.917,0.843,0.843
Sierra Leone,women_vitA,10,4,2,0.75,24,291,37.6,1.496,0.067,0.207,0.025
Sierra Leone,women_vitA,11,4,2,0.75,20,233,30.1,1.613,0.079,0.24,0.041
Sierra Leone,women_vitA,12,4,2,0.75,20,277,35.8,1.561,0.186,0.263,0.1
Sierra Leone,women_vitA,13,4,2,0.75,24,307,39.7,1.263,-0.128,0.331,-0.26
Sierra Leone,women_vitA,14,4,2,0.75,20,279,36,1.682,0.522,0.469,0.469
Sierra Leone,women_vitA,15,4,2,0.75,24,319,41.2,1.596,0.277,0.53,0.191
Sierra Leone,women_vitA,16,4,2,0.75,24,284,36.7,1.496,0.229,0.522,0.026
Sierra Leone,women_vitA,17,4,2,0.75,20,273,35.3,1.594,0.288,0.345,0.253
Sierra Leone,women_vitA,18,4,2,0.75,24,313,40.4,1.41,-0.175,0.452,-0.277
Sierra Leone,women_vitA,19,4,2,0.75,20,270,34.9,1.406,-0.288,0.401,-0.313
Sierra Leone,women_vitA,20,4,2,0.75,20,260,33.6,1.475,-0.374,0.547,-0.404
Sierra Leone,women_vitA,21,4,2,0.75,24,308,39.8,1.258,-0.612,0.696,-0.696
Sierra Leone,women_vitA,22,4,2,0.75,24,303,39.1,1.498,0.347,0.356,0.282
Sierra Leone,women_vitA,23,4,2,0.75,20,241,31.1,1.562,0.004,0.28,-0.01
Sierra Leone,women_vitA,24,4,2,0.75,24,300,38.8,1.501,0.187,0.468,-0.028
Sierra Leone,women_vitA,25,4,2,0.75,24,317,41,1.661,0.39,0.283,0.283
Sierra Leone,women_vitA,1,4,2,1,28,361,46.6,1.49,-0.085,0.162,-0.162
Sierra Leone,women_vitA,2,4,2,1,32,413,53.4,1.522,0.272,0.197,0.197
Sierra Leone,women_vitA,3,4,2,1,28,361,46.6,1.49,-0.085,0.162,-0.162
Sierra Leone,women_vitA,4,4,2,1,32,423,54.7,1.612,0.372,0.25,0.25
Sierra Leone,women_vitA,5,4,2,1,32,423,54.7,1.612,0.372,0.25,0.25
Sierra Leone,women_vitA,6,4,2,1,32,423,54.7,1.612,0.372,0.25,0.25
Sierra Leone,women_vitA,7,4,2,1,28,380,49.1,1.438,0.028,0.201,-0.031
Sierra Leone,women_vitA,8,4,2,1,32,423,54.7,1.612,0.372,0.25,0.25
Sierra Leone,women_vitA,9,4,2,1,28,361,46.6,1.49,-0.085,0.162,-0.162
Sierra Leone,women_vitA,10,4,2,1,28,351,45.3,1.452,-0.142,0.225,-0.225
Sierra Leone,women_vitA,11,4,2,1,28,361,46.6,1.49,-0.085,0.162,-0.162
Sierra Leone,women_vitA,12,4,2,1,28,380,49.1,1.438,0.028,0.201,-0.031
Sierra Leone,women_vitA,13,4,2,1,28,351,45.3,1.452,-0.142,0.225,-0.225
Sierra Leone,women_vitA,14,4,2,1,32,394,50.9,1.572,0.221,0.087,0.087
Sierra Leone,women_vitA,15,4,2,1,32,394,50.9,1.572,0.221,0.087,0.087
Sierra Leone,women_vitA,16,4,2,1,28,380,49.1,1.438,0.028,0.201,-0.031
Sierra Leone,women_vitA,17,4,2,1,28,351,45.3,1.452,-0.142,0.225,-0.225
Sierra Leone,women_vitA,18,4,2,1,28,351,45.3,1.452,-0.142,0.225,-0.225
Sierra Leone,women_vitA,19,4,2,1,32,413,53.4,1.522,0.272,0.197,0.197
Sierra Leone,women_vitA,20,4,2,1,32,413,53.4,1.522,0.272,0.197,0.197
Sierra Leone,women_vitA,21,4,2,1,32,394,50.9,1.572,0.221,0.087,0.087
Sierra Leone,women_vitA,22,4,2,1,32,413,53.4,1.522,0.272,0.197,0.197
Sierra Leone,women_vitA,23,4,2,1,32,423,54.7,1.612,0.372,0.25,0.25
Sierra Leone,women_vitA,24,4,2,1,32,423,54.7,1.612,0.372,0.25,0.25
Sierra Leone,women_vitA,25,4,2,1,28,361,46.6,1.49,-0.085,0.162,-0.162
Sierra Leone,women_vitA,1,4,3,0.25,12,154,19.9,1.491,-0.724,0.933,-0.747
Sierra Leone,women_vitA,2,4,3,0.25,12,163,21.1,2.438,1.067,1.009,0.746
Sierra Leone,women_vitA,3,4,3,0.25,12,170,22,2.556,0.902,1.911,1.014
Sierra Leone,women_vitA,4,4,3,0.25,12,141,18.2,1.587,0.377,0.741,-0.006
Sierra Leone,women_vitA,5,4,3,0.25,12,137,17.7,1.946,-0.421,1.468,-0.245
Sierra Leone,women_vitA,6,4,3,0.25,12,161,20.8,1.201,-0.814,0.955,-0.761
Sierra Leone,women_vitA,7,4,3,0.25,12,154,19.9,1.297,-0.865,0.982,-0.879
Sierra Leone,women_vitA,8,4,3,0.25,12,161,20.8,2.512,0.775,1.952,1.055
Sierra Leone,women_vitA,9,4,3,0.25,12,142,18.3,1.262,-0.943,0.984,-0.984
Sierra Leone,women_vitA,10,4,3,0.25,12,164,21.2,2.121,0.27,1.046,0.41
Sierra Leone,women_vitA,11,4,3,0.25,12,130,16.8,1.295,-1.295,1.363,-1.363
Sierra Leone,women_vitA,12,4,3,0.25,12,174,22.5,2.76,1.186,1.051,1.051
Sierra Leone,women_vitA,13,4,3,0.25,12,134,17.3,2.828,1.587,1.835,1.126
Sierra Leone,women_vitA,14,4,3,0.25,12,141,18.2,1.295,-1.295,1.363,-1.363
Sierra Leone,women_vitA,15,4,3,0.25,12,161,20.8,1.571,0.748,1.008,0.369
Sierra Leone,women_vitA,16,4,3,0.25,12,137,17.7,1.295,-1.295,1.363,-1.363
Sierra Leone,women_vitA,17,4,3,0.25,12,144,18.6,2.598,1.389,1.548,1.052
Sierra Leone,women_vitA,18,4,3,0.25,12,149,19.3,4.672,3.959,3.487,3.487
Sierra Leone,women_vitA,19,4,3,0.25,12,154,19.9,2.848,1.682,1.547,1.547
Sierra Leone,women_vitA,20,4,3,0.25,12,159,20.5,1.819,0.013,0.436,-0.329
Sierra Leone,women_vitA,21,4,3,0.25,12,164,21.2,1.37,-0.697,0.905,-0.905
Sierra Leone,women_vitA,22,4,3,0.25,12,173,22.4,1.468,-0.759,1.13,-1.13
Sierra Leone,women_vitA,23,4,3,0.25,12,162,20.9,2.321,0.65,0.982,0.222
Sierra Leone,women_vitA,24,4,3,0.25,12,152,19.6,1.405,-0.853,0.944,-0.903
Sierra Leone,women_vitA,25,4,3,0.25,12,123,15.9,1.938,0.101,0.91,-0.315
Sierra Leone,women_vitA,1,4,3,0.5,23,309,39.9,2.06,0.766,0.687,0.687
Sierra Leone,women_vitA,2,4,3,0.5,23,289,37.3,1.334,-0.677,0.865,-0.865
Sierra Leone,women_vitA,3,4,3,0.5,23,273,35.3,1.45,-0.538,0.713,-0.713
Sierra Leone,women_vitA,4,4,3,0.5,23,310,40.1,2.217,1.165,0.938,0.938
Sierra Leone,women_vitA,5,4,3,0.5,21,268,34.6,1.2,-0.393,0.662,-0.393
Sierra Leone,women_vitA,6,4,3,0.5,23,313,40.4,1.948,0.475,0.6,0.361
Sierra Leone,women_vitA,7,4,3,0.5,23,282,36.4,1.212,-1.036,0.995,-0.995
Sierra Leone,women_vitA,8,4,3,0.5,21,271,35,1.656,0.289,0.704,0.14
Sierra Leone,women_vitA,9,4,3,0.5,23,307,39.7,1.838,-0.084,0.547,-0.118
Sierra Leone,women_vitA,10,4,3,0.5,21,272,35.1,1.735,-0.086,0.553,-0.108
Sierra Leone,women_vitA,11,4,3,0.5,23,286,37,2.053,0.396,0.452,0.286
Sierra Leone,women_vitA,12,4,3,0.5,21,265,34.2,1.627,-0.04,1,-0.304
Sierra Leone,women_vitA,13,4,3,0.5,21,288,37.2,1.629,-0.237,0.582,-0.277
Sierra Leone,women_vitA,14,4,3,0.5,21,291,37.6,1.853,-0.213,0.715,-0.296
Sierra Leone,women_vitA,15,4,3,0.5,21,295,38.1,1.773,0.191,0.729,0.091
Sierra Leone,women_vitA,16,4,3,0.5,23,322,41.6,1.627,-0.592,0.992,-0.617
Sierra Leone,women_vitA,17,4,3,0.5,21,269,34.8,1.55,-0.175,0.698,0.02
Sierra Leone,women_vitA,18,4,3,0.5,23,281,36.3,2.345,1.143,1.003,1.003
Sierra Leone,women_vitA,19,4,3,0.5,23,264,34.1,2.165,0.651,0.559,0.54
Sierra Leone,women_vitA,20,4,3,0.5,23,289,37.3,2.033,0.451,0.406,0.362
Sierra Leone,women_vitA,21,4,3,0.5,23,298,38.5,1.513,-0.156,0.373,-0.251
Sierra Leone,women_vitA,22,4,3,0.5,23,284,36.7,2.189,0.774,0.571,0.571
Sierra Leone,women_vitA,23,4,3,0.5,21,254,32.8,1.725,0.068,0.969,0.176
Sierra Leone,women_vitA,24,4,3,0.5,23,280,36.2,1.288,-0.824,0.926,-0.926
Sierra Leone,women_vitA,25,4,3,0.5,23,263,34,1.501,0.108,0.408,-0.088
Sierra Leone,women_vitA,1,4,3,0.75,34,416,53.7,1.436,-0.057,0.434,-0.143
Sierra Leone,women_vitA,2,4,3,0.75,34,433,55.9,1.929,0.591,0.484,0.484
Sierra Leone,women_vitA,3,4,3,0.75,34,434,56.1,1.648,0.005,0.297,-0.05
Sierra Leone,women_vitA,4,4,3,0.75,30,403,52.1,1.677,0.229,0.365,0.081
Sierra Leone,women_vitA,5,4,3,0.75,34,432,55.8,1.993,0.605,0.532,0.532
Sierra Leone,women_vitA,6,4,3,0.75,30,398,51.4,1.472,-0.067,0.607,-0.152
Sierra Leone,women_vitA,7,4,3,0.75,30,388,50.1,1.908,0.398,0.335,0.238
Sierra Leone,women_vitA,8,4,3,0.75,34,426,55,1.849,0.333,0.202,0.202
Sierra Leone,women_vitA,9,4,3,0.75,30,394,50.9,1.515,-0.127,0.553,-0.266
Sierra Leone,women_vitA,10,4,3,0.75,34,393,50.8,1.403,-0.276,0.448,-0.412
Sierra Leone,women_vitA,11,4,3,0.75,34,458,59.2,1.834,0.489,0.464,0.357
Sierra Leone,women_vitA,12,4,3,0.75,34,454,58.7,1.859,0.373,0.382,0.23
Sierra Leone,women_vitA,13,4,3,0.75,34,454,58.7,1.901,0.436,0.23,0.23
Sierra Leone,women_vitA,14,4,3,0.75,34,416,53.7,1.563,0.116,0.448,-0.048
Sierra Leone,women_vitA,15,4,3,0.75,30,395,51,1.286,-0.658,0.762,-0.621
Sierra Leone,women_vitA,16,4,3,0.75,34,449,58,1.663,-0.18,0.335,-0.225
Sierra Leone,women_vitA,17,4,3,0.75,34,422,54.5,1.269,-0.586,0.634,-0.634
Sierra Leone,women_vitA,18,4,3,0.75,34,412,53.2,1.643,0.23,0.526,0.03
Sierra Leone,women_vitA,19,4,3,0.75,30,397,51.3,1.284,-0.74,0.757,-0.757
Sierra Leone,women_vitA,20,4,3,0.75,34,425,54.9,1.899,0.397,0.42,0.08
Sierra Leone,women_vitA,21,4,3,0.75,34,435,56.2,1.464,-0.012,0.401,-0.226
Sierra Leone,women_vitA,22,4,3,0.75,34,410,53,2.055,0.733,0.561,0.561
Sierra Leone,women_vitA,23,4,3,0.75,34,453,58.5,1.852,0.456,0.398,0.398
Sierra Leone,women_vitA,24,4,3,0.75,34,439,56.7,1.622,-0.09,0.658,0.001
Sierra Leone,women_vitA,25,4,3,0.75,34,429,55.4,1.6,0.262,0.32,0.236
Sierra Leone,women_vitA,1,4,3,1,46,608,78.6,1.649,0.239,0.134,0.134
Sierra Leone,women_vitA,2,4,3,1,46,589,76.1,1.698,0.202,0.049,0.049
Sierra Leone,women_vitA,3,4,3,1,46,589,76.1,1.698,0.202,0.049,0.049
Sierra Leone,women_vitA,4,4,3,1,46,608,78.6,1.649,0.239,0.134,0.134
Sierra Leone,women_vitA,5,4,3,1,46,589,76.1,1.698,0.202,0.049,0.049
Sierra Leone,women_vitA,6,4,3,1,46,608,78.6,1.649,0.239,0.134,0.134
Sierra Leone,women_vitA,7,4,3,1,46,589,76.1,1.698,0.202,0.049,0.049
Sierra Leone,women_vitA,8,4,3,1,46,579,74.8,1.634,0.136,0.011,0.011
Sierra Leone,women_vitA,9,4,3,1,46,589,76.1,1.698,0.202,0.049,0.049
Sierra Leone,women_vitA,10,4,3,1,46,579,74.8,1.634,0.136,0.011,0.011
Sierra Leone,women_vitA,11,4,3,1,46,589,76.1,1.698,0.202,0.049,0.049
Sierra Leone,women_vitA,12,4,3,1,46,589,76.1,1.698,0.202,0.049,0.049
Sierra Leone,women_vitA,13,4,3,1,42,546,70.5,1.576,-0.068,0.141,-0.141
Sierra Leone,women_vitA,14,4,3,1,46,608,78.6,1.649,0.239,0.134,0.134
Sierra Leone,women_vitA,15,4,3,1,46,579,74.8,1.634,0.136,0.011,0.011
Sierra Leone,women_vitA,16,4,3,1,46,589,76.1,1.698,0.202,0.049,0.049
Sierra Leone,women_vitA,17,4,3,1,42,546,70.5,1.576,-0.068,0.141,-0.141
Sierra Leone,women_vitA,18,4,3,1,42,546,70.5,1.576,-0.068,0.141,-0.141
Sierra Leone,women_vitA,19,4,3,1,46,608,78.6,1.649,0.239,0.134,0.134
Sierra Leone,women_vitA,20,4,3,1,46,608,78.6,1.649,0.239,0.134,0.134
Sierra Leone,women_vitA,21,4,3,1,46,579,74.8,1.634,0.136,0.011,0.011
Sierra Leone,women_vitA,22,4,3,1,42,546,70.5,1.576,-0.068,0.141,-0.141
Sierra Leone,women_vitA,23,4,3,1,42,546,70.5,1.576,-0.068,0.141,-0.141
Sierra Leone,women_vitA,24,4,3,1,46,589,76.1,1.698,0.202,0.049,0.049
Sierra Leone,women_vitA,25,4,3,1,46,589,76.1,1.698,0.202,0.049,0.049
Sierra Leone,women_vitA,1,4,4,0.25,16,231,29.8,1.761,0.32,0.738,0.026
Sierra Leone,women_vitA,2,4,4,0.25,16,209,27,1.729,0.212,0.664,0.167
Sierra Leone,women_vitA,3,4,4,0.25,16,192,24.8,2.097,-0.169,1.475,-0.292
Sierra Leone,women_vitA,4,4,4,0.25,16,221,28.6,2.703,0.71,1.23,0.423
Sierra Leone,women_vitA,5,4,4,0.25,16,213,27.5,2.512,1.003,1.534,0.898
Sierra Leone,women_vitA,6,4,4,0.25,16,188,24.3,2.563,0.984,1.409,0.217
Sierra Leone,women_vitA,7,4,4,0.25,16,211,27.3,2.018,-0.572,1.697,-0.532
Sierra Leone,women_vitA,8,4,4,0.25,16,221,28.6,1.792,-0.515,0.877,-0.517
Sierra Leone,women_vitA,9,4,4,0.25,16,209,27,2.571,0.912,1.869,0.737
Sierra Leone,women_vitA,10,4,4,0.25,16,195,25.2,1.993,0.259,1.251,0.432
Sierra Leone,women_vitA,11,4,4,0.25,16,203,26.2,1.483,-0.546,0.745,-0.745
Sierra Leone,women_vitA,12,4,4,0.25,16,209,27,2.93,1.219,1.424,1.152
Sierra Leone,women_vitA,13,4,4,0.25,16,218,28.2,1.968,-0.039,1.43,0.036
Sierra Leone,women_vitA,14,4,4,0.25,16,227,29.3,2.405,0.299,1.226,0.351
Sierra Leone,women_vitA,15,4,4,0.25,16,198,25.6,2.577,0.808,1.39,0.754
Sierra Leone,women_vitA,16,4,4,0.25,16,192,24.8,1.713,-0.593,1.058,-0.336
Sierra Leone,women_vitA,17,4,4,0.25,16,207,26.7,2.778,0.672,1.588,0.952
Sierra Leone,women_vitA,18,4,4,0.25,16,217,28,2.165,0.007,1.371,-0.287
Sierra Leone,women_vitA,19,4,4,0.25,16,219,28.3,1.775,-0.625,1.445,-0.644
Sierra Leone,women_vitA,20,4,4,0.25,16,200,25.8,2.041,-0.374,1.632,-0.095
Sierra Leone,women_vitA,21,4,4,0.25,16,205,26.5,1.977,-0.537,1.563,-0.119
Sierra Leone,women_vitA,22,4,4,0.25,16,218,28.2,1.628,-0.622,1.082,-0.312
Sierra Leone,women_vitA,23,4,4,0.25,16,201,26,2.256,0.339,0.7,0.064
Sierra Leone,women_vitA,24,4,4,0.25,16,201,26,1.818,-0.056,1.086,-0.046
Sierra Leone,women_vitA,25,4,4,0.25,16,219,28.3,1.95,0.231,0.842,-0.29
Sierra Leone,women_vitA,1,4,4,0.5,30,408,52.7,1.952,0.18,0.734,-0.177
Sierra Leone,women_vitA,2,4,4,0.5,30,381,49.2,1.848,-0.21,0.842,-0.36
Sierra Leone,women_vitA,3,4,4,0.5,30,372,48.1,1.93,0.252,0.727,0.236
Sierra Leone,women_vitA,4,4,4,0.5,30,395,51,1.705,-0.169,0.642,-0.45
Sierra Leone,women_vitA,5,4,4,0.5,30,381,49.2,2.136,0.876,1.09,0.593
Sierra Leone,women_vitA,6,4,4,0.5,30,356,46,1.339,-0.672,0.8,-0.8
Sierra Leone,women_vitA,7,4,4,0.5,30,389,50.3,2.209,0.694,0.866,0.434
Sierra Leone,women_vitA,8,4,4,0.5,30,410,53,2.083,0.579,0.67,0.451
Sierra Leone,women_vitA,9,4,4,0.5,30,391,50.5,1.963,0.371,0.706,0.153
Sierra Leone,women_vitA,10,4,4,0.5,30,377,48.7,1.428,-0.341,0.493,-0.341
Sierra Leone,women_vitA,11,4,4,0.5,30,377,48.7,1.549,-0.248,1.016,-0.527
Sierra Leone,women_vitA,12,4,4,0.5,30,397,51.3,1.712,0.14,0.562,0.065
Sierra Leone,women_vitA,13,4,4,0.5,30,397,51.3,1.439,-0.485,0.702,-0.502
Sierra Leone,women_vitA,14,4,4,0.5,30,363,46.9,2.02,0.184,0.591,-0.013
Sierra Leone,women_vitA,15,4,4,0.5,30,398,51.4,2.26,0.796,0.869,0.813
Sierra Leone,women_vitA,16,4,4,0.5,30,389,50.3,2.128,0.112,0.699,0.215
Sierra Leone,women_vitA,17,4,4,0.5,30,399,51.6,2.089,0.559,0.866,0.202
Sierra Leone,women_vitA,18,4,4,0.5,30,409,52.8,1.711,0.296,0.647,0.049
Sierra Leone,women_vitA,19,4,4,0.5,30,394,50.9,1.222,-1.222,1.227,-1.227
Sierra Leone,women_vitA,20,4,4,0.5,30,385,49.7,1.248,-0.79,0.808,-0.808
Sierra Leone,women_vitA,21,4,4,0.5,30,400,51.7,1.978,0.812,1.013,0.516
Sierra Leone,women_vitA,22,4,4,0.5,30,393,50.8,1.826,-0.097,0.753,-0.439
Sierra Leone,women_vitA,23,4,4,0.5,30,380,49.1,1.495,-0.3,0.967,-0.358
Sierra Leone,women_vitA,24,4,4,0.5,30,398,51.4,2.067,0.183,0.459,0.051
Sierra Leone,women_vitA,25,4,4,0.5,30,350,45.2,2.014,-0.073,0.977,-0.053
Sierra Leone,women_vitA,1,4,4,0.75,44,563,72.7,1.527,-0.165,0.575,-0.246
Sierra Leone,women_vitA,2,4,4,0.75,44,583,75.3,1.834,-0.073,0.408,-0.074
Sierra Leone,women_vitA,3,4,4,0.75,44,549,70.9,1.976,0.158,0.61,-0.1
Sierra Leone,women_vitA,4,4,4,0.75,44,551,71.2,1.757,-0.343,0.605,-0.276
Sierra Leone,women_vitA,5,4,4,0.75,44,575,74.3,1.784,-0.105,0.356,-0.105
Sierra Leone,women_vitA,6,4,4,0.75,44,600,77.5,1.917,0.313,0.266,0.146
Sierra Leone,women_vitA,7,4,4,0.75,44,582,75.2,1.636,-0.059,0.327,-0.111
Sierra Leone,women_vitA,8,4,4,0.75,44,563,72.7,1.757,0.198,0.378,0.075
Sierra Leone,women_vitA,9,4,4,0.75,44,544,70.3,1.712,0.149,0.65,-0.178
Sierra Leone,women_vitA,10,4,4,0.75,44,555,71.7,2.021,0.379,0.573,0.076
Sierra Leone,women_vitA,11,4,4,0.75,44,548,70.8,2.012,0.301,0.63,-0.001
Sierra Leone,women_vitA,12,4,4,0.75,44,582,75.2,1.878,-0.047,0.606,-0.178
Sierra Leone,women_vitA,13,4,4,0.75,44,548,70.8,1.988,0.465,0.353,0.353
Sierra Leone,women_vitA,14,4,4,0.75,44,559,72.2,1.893,0.06,0.227,-0.02
Sierra Leone,women_vitA,15,4,4,0.75,44,565,73,2.031,0.478,0.404,0.404
Sierra Leone,women_vitA,16,4,4,0.75,44,552,71.3,1.563,-0.418,0.525,-0.511
Sierra Leone,women_vitA,17,4,4,0.75,44,541,69.9,1.844,0.362,0.411,0.226
Sierra Leone,women_vitA,18,4,4,0.75,44,562,72.6,1.441,-0.482,0.629,-0.557
Sierra Leone,women_vitA,19,4,4,0.75,44,564,72.9,2.174,0.557,0.427,0.427
Sierra Leone,women_vitA,20,4,4,0.75,44,580,74.9,1.867,0.061,0.445,-0.025
Sierra Leone,women_vitA,21,4,4,0.75,44,562,72.6,1.815,0.191,0.551,0.011
Sierra Leone,women_vitA,22,4,4,0.75,44,563,72.7,1.912,0.343,0.315,0.193
Sierra Leone,women_vitA,23,4,4,0.75,44,562,72.6,1.639,-0.115,0.595,-0.25
Sierra Leone,women_vitA,24,4,4,0.75,44,570,73.6,1.657,0.129,0.475,-0.022
Sierra Leone,women_vitA,25,4,4,0.75,44,561,72.5,1.492,-0.339,0.471,-0.471
Sierra Leone,women_vitA,1,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,2,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,3,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,4,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,5,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,6,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,7,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,8,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,9,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,10,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,11,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,12,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,13,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,14,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,15,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,16,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,17,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,18,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,19,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,20,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,21,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,22,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,23,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,24,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,women_vitA,25,4,4,1,60,774,100,1.765,0.137,0,0
Sierra Leone,child_iron,1,4,2,0.25,8,72,14.8,3.73,-1.451,0.328,-0.1
Sierra Leone,child_iron,2,4,2,0.25,8,61,12.6,5.013,-2.462,2.253,-1.734
Sierra Leone,child_iron,3,4,2,0.25,8,52,10.7,4.942,-1.959,3.407,-0.988
Sierra Leone,child_iron,4,4,2,0.25,8,84,17.3,3.8,-2.942,1.938,-1.938
Sierra Leone,child_iron,5,4,2,0.25,8,70,14.4,4.793,0.255,4.186,2.104
Sierra Leone,child_iron,6,4,2,0.25,8,73,15,3.551,-0.926,1.708,0.375
Sierra Leone,child_iron,7,4,2,0.25,8,52,10.7,5.145,-1.814,3.418,-1.91
Sierra Leone,child_iron,8,4,2,0.25,8,63,13,4.618,-3.888,3.121,-3.121
Sierra Leone,child_iron,9,4,2,0.25,8,61,12.6,9.091,7.472,7.498,7.498
Sierra Leone,child_iron,10,4,2,0.25,8,68,14,5.437,-0.885,3.316,-0.825
Sierra Leone,child_iron,11,4,2,0.25,8,67,13.8,3.514,-2.725,1.78,-1.78
Sierra Leone,child_iron,12,4,2,0.25,8,58,11.9,8.343,6.47,6.975,5.97
Sierra Leone,child_iron,13,4,2,0.25,8,60,12.3,4.234,-0.774,2,0.357
Sierra Leone,child_iron,14,4,2,0.25,8,51,10.5,3.8,-2.724,2.389,-2.066
Sierra Leone,child_iron,15,4,2,0.25,8,68,14,4.155,-1.282,1.846,-0.886
Sierra Leone,child_iron,16,4,2,0.25,8,75,15.4,6.049,-1.505,3.143,-1.169
Sierra Leone,child_iron,17,4,2,0.25,8,61,12.6,7.301,3.465,4.001,2.667
Sierra Leone,child_iron,18,4,2,0.25,8,70,14.4,3.913,-1.184,1.288,0.026
Sierra Leone,child_iron,19,4,2,0.25,8,84,17.3,4.575,-0.814,2.005,-0.203
Sierra Leone,child_iron,20,4,2,0.25,8,57,11.7,5.81,2.992,3.277,3.045
Sierra Leone,child_iron,21,4,2,0.25,8,56,11.5,5.043,-3.478,2.911,-2.911
Sierra Leone,child_iron,22,4,2,0.25,8,72,14.8,7.208,2.919,4.464,4.464
Sierra Leone,child_iron,23,4,2,0.25,8,59,12.1,5.207,-4.15,2.974,-2.958
Sierra Leone,child_iron,24,4,2,0.25,8,52,10.7,6.688,3.594,4.257,4.257
Sierra Leone,child_iron,25,4,2,0.25,8,54,11.1,4.948,-1.476,1.807,-0.751
Sierra Leone,child_iron,1,4,2,0.5,14,88,18.1,5.453,1.963,2.695,2.148
Sierra Leone,child_iron,2,4,2,0.5,14,108,22.2,5.5,-5.324,4.715,-4.715
Sierra Leone,child_iron,3,4,2,0.5,16,134,27.6,5.765,3.229,3.847,3.847
Sierra Leone,child_iron,4,4,2,0.5,16,145,29.8,4.556,-3.276,2.728,-2.728
Sierra Leone,child_iron,5,4,2,0.5,14,89,18.3,4.78,0.767,2.319,1.355
Sierra Leone,child_iron,6,4,2,0.5,14,97,20,3.93,-0.502,1.504,-0.093
Sierra Leone,child_iron,7,4,2,0.5,16,130,26.7,4.508,-0.978,1.925,-0.055
Sierra Leone,child_iron,8,4,2,0.5,16,139,28.6,4.416,-1.706,1.799,-1.289
Sierra Leone,child_iron,9,4,2,0.5,16,148,30.5,4.667,-0.289,1.264,0.097
Sierra Leone,child_iron,10,4,2,0.5,16,137,28.2,4.736,-0.158,1.868,0.71
Sierra Leone,child_iron,11,4,2,0.5,16,139,28.6,4.068,-1.046,1.555,-0.429
Sierra Leone,child_iron,12,4,2,0.5,16,128,26.3,3.829,-1.449,1.78,-0.899
Sierra Leone,child_iron,13,4,2,0.5,14,112,23,4.698,-3.78,2.854,-2.854
Sierra Leone,child_iron,14,4,2,0.5,16,130,26.7,4.285,-2.147,2.132,-1.602
