"group","predictor","meta_z","mu","tau2","k_countries","sign_agree","p_perm","p_fwer","domain","q_bh_perm"
"vitA","dhs_c_fg_grains",-2.46257941868927,-1.23128970934463,0,4,4,0.00549725137431284,0.530234882558721,"Dietary diversity",0.0386882030682772
"women_folate","aef_A29",2.75440677709385,1.89349458678054,0.417729035574919,3,3,0.00349825087456272,0.531234382808596,"Agricultural production, land use",0.260969515242379
"vitA","map_interventions202406globalantimalarialeffectivetreatment",-2.45803352771809,-1.73553241980595,0.994113382162848,4,4,0.00599700149925037,0.536231884057971,"Malaria incidence and treatment",0.0406705738040071
"women_vitA","dhs_w_edu_years_mean",-2.70715505418216,-1.35357752709108,0,4,4,0.00649675162418791,0.542228885557221,"Education, employment, SES",0.0605822088955522
"all","precip_y2015",-1.85460171488924,-1.04983818466443,0.281750238706614,4,4,0.00299850074962519,0.544227886056971,"Climate and weather",0.0248542395468932
"vitA","dhs_w_reads_newspaper",-2.45046249672365,-1.22523124836183,0,4,4,0.00449775112443778,0.546726636681659,"Fertility, reproductive health",0.0386882030682772
"all","lst_night_m07_t0",1.85412538047951,1.01649284143662,0.202237977080577,4,3,0.00399800099950025,0.546726636681659,"Climate and weather",0.0292402818198744
"all","precip_y2019",-1.85377441575131,-1.04440565762449,0.269651864192422,4,3,0.00449775112443778,0.547226386806597,"Climate and weather",0.0299582351681302
"all","tclim_pr_t0",-1.8510430127777,-1.0840422933647,0.371890417997321,4,3,0.00249875062468766,0.550724637681159,"Climate and weather",0.0238983072566281
"vitA","soilgrids_organic_carbon",-2.44367405301897,-1.22469728138067,0.00468737263742325,4,4,0.00499750124937531,0.553723138430785,"Soil characteristics",0.0386882030682772
"child_vitA","aef_A23",2.72305327247819,1.36152663623909,0,4,3,0.00449775112443778,0.555222388805597,"Agricultural production, land use",0.0453421937679809
"all","lst_night_m04_t0",1.84346245935,0.921731229675,0,4,3,0.00349825087456272,0.562218890554723,"Climate and weather",0.0277627143874871
"women_iron","aef_A36",-2.69541707319257,-1.34770853659629,0,4,4,0.00499750124937531,0.563718140929535,"Agricultural production, land use",0.143389843539769
"all","dhs_w_mean_bmi",-1.8423976208501,-1.36806107528472,1.20548564650559,4,4,0.00549725137431284,0.564217891054473,"Fertility, reproductive health",0.033072173590624
"women_iron","soil_phosphorus_stdev_0_20",2.69460767185423,1.56323645314787,0.346226871516993,4,3,0.00399800099950025,0.56471764117941,"Soil characteristics",0.143389843539769
"all","dhs_WS_TLET_H_IMP",-1.83538401557828,-1.07166144033349,0.363707755096858,4,3,0.00549725137431284,0.570214892553723,"Water and sanitation",0.033072173590624
"iron","dhs_CH_VACC_C_DP1",-2.69774067996409,-1.34887033998205,0,4,4,0.00499750124937531,0.575712143928036,"Infant and child morbidity/mortality",0.124271197734466
"all","dhs_hh_goats_any",1.83143042553298,1.04393483595177,0.299648536228002,4,3,0.00549725137431284,0.575712143928036,"Agricultural production, land use",0.033072173590624
"women_iron","soil_phosphorus_mean_0_20",2.68217641949745,2.01232761918851,1.2515556576896,4,3,0.00399800099950025,0.580709645177411,"Soil characteristics",0.143389843539769
"women_vitA","dhs_CN_NUTS_C_WH2",2.65921687693062,1.32960843846531,0,4,4,0.00449775112443778,0.584707646176912,"Adult nutrition",0.054118102239203
"child_iron","aef_A25",-2.6739437033587,-1.33697185167935,0,4,4,0.00349825087456272,0.586206896551724,"Agricultural production, land use",0.098685951142076
"women_vitA","aef_A02",2.65793887369132,1.32896943684566,0,4,4,0.00449775112443778,0.586206896551724,"Agricultural production, land use",0.054118102239203
"vitA","dhs_w_skilled_attendant",-2.40735991765711,-1.20367995882855,0,4,4,0.00399800099950025,0.591704147926037,"Fertility, reproductive health",0.0355060564955617
"all","dhs_w_bmi_low",1.8250990575082,0.978355653264473,0.149424969738958,4,4,0.00249875062468766,0.59320339830085,"Adult nutrition",0.0238983072566281
"women_iron","aef_A54",-2.66547300436363,-1.33273650218181,0,4,3,0.00249875062468766,0.5952023988006,"Agricultural production, land use",0.143389843539769
"all","tclim_aet_t0",-1.82345436814161,-0.911727184070805,0,4,4,0.00249875062468766,0.596701649175412,"Climate and weather",0.0238983072566281
"vitA","precip_y2011",-2.39513267961011,-1.19756633980506,0,4,4,0.00549725137431284,0.602698650674663,"Climate and weather",0.0386882030682772
"child_vitA","tclim_vpd_t0",2.66354675484448,1.53231156216433,0.323833903683891,4,4,0.00399800099950025,0.603698150924538,"Climate and weather",0.0438604227298116
"all","dhs_CN_NUTS_C_WH2",1.81903586765852,0.909517933829258,0,4,4,0.00399800099950025,0.604697651174413,"Adult nutrition",0.0292402818198744
"all","precip_y2010",-1.81842331420902,-0.96571354178019,0.128149492295713,4,4,0.00449775112443778,0.606196901549225,"Climate and weather",0.0299582351681302
"all","dhs_w_edu_years_mean",-1.81680692502249,-0.908403462511244,0,4,4,0.00499750124937531,0.609195402298851,"Education, employment, SES",0.0315943723053727
"child_iron","aef_A36",-2.64580734069885,-1.60239121887126,0.46717078292283,4,4,0.00749625187406297,0.615692153923038,"Agricultural production, land use",0.106518169486685
"child_iron","soil_calcium_stdev_20_50",-2.64516031589781,-2.42545696835291,2.36312602726589,4,4,0.00399800099950025,0.616691654172913,"Soil characteristics",0.098685951142076
"all","dhs_w_barriers_n",1.80440956586325,1.70145171189625,2.55655071496217,4,4,0.00599700149925037,0.626186906546727,"Healthcare access",0.0349512743628186
"vitA","lst_night_m05_t0",2.36436250702292,1.52513149393791,0.664356828752679,4,4,0.00349825087456272,0.629185407296352,"Climate and weather",0.0334576301592793
"all","aef_A02",1.80095267571942,0.900476337859709,0,4,4,0.00649675162418791,0.629185407296352,"Agricultural production, land use",0.0357492486633396
"child_iron","dhs_c_mean_whz",-2.6282220449836,-1.3141110224918,0,4,4,0.00549725137431284,0.629685157421289,"Infant and child morbidity/mortality",0.106518169486685
"all","lst_night_m06_t0",1.7997813004008,0.932886431071354,0.0746772947790137,4,3,0.00749625187406297,0.631184407796102,"Climate and weather",0.0372813593203398
"vitA","spam_prod_pulses",2.35890967815993,1.17945483907997,0,4,4,0.00549725137431284,0.63568215892054,"Agricultural production, land use",0.0386882030682772
"women_vitA","precip_y2014",-2.60071377538311,-1.42780802594344,0.205631296133901,4,4,0.00699650174912544,0.638180909545227,"Climate and weather",0.063651101278629
"all","dhs_c_under5_death",1.79438764967915,0.951093179258113,0.123760034494181,4,3,0.00399800099950025,0.638180909545227,"Infant and child morbidity/mortality",0.0292402818198744
"women_vitA","dhs_w_literate",-2.59623623779234,-1.29811811889617,0,4,3,0.00449775112443778,0.642678660669665,"Education, employment, SES",0.054118102239203
"all","aef_A50",1.79085264047109,0.902675735841142,0.016257644552243,4,4,0.00649675162418791,0.644677661169415,"Agricultural production, land use",0.0357492486633396
"all","soilgrids_organic_carbon",-1.79050651573298,-0.895253257866488,0,4,4,0.0079960019990005,0.645177411294353,"Soil characteristics",0.0377532752611036
"women_vitA","lai_t0",-2.58962938533558,-1.33073133077102,0.0562470923105973,4,4,0.00549725137431284,0.648175912043978,"Ecosystem productivity/greenness",0.0585849932176769
"all","lcover_tree_frac_t0",-1.78907115979524,-0.894535579897618,0,4,4,0.00599700149925037,0.648175912043978,"Built environment",0.0349512743628186
"women_iron","dhs_w_health_decision",-2.58426420570416,-1.29213210285208,0,4,4,0.00649675162418791,0.656671664167916,"Fertility, reproductive health",0.168653768353918
"women_vitA","dhs_w_any_media",-2.57548746418632,-1.42197663929628,0.219343406079017,4,4,0.00649675162418791,0.657671164417791,"Fertility, reproductive health",0.0605822088955522
"vitA","soil_zinc_mean_20_50",-2.33453630516375,-1.94054623040746,1.76380064666332,4,3,0.00749625187406297,0.659670164917541,"Soil characteristics",0.0458377368692703
"iron","map_interventions202106africairscoverage",2.60091722344334,1.30045861172167,0,4,4,0.0079960019990005,0.661669165417291,"Malaria incidence and treatment",0.142024225982247
"women_iron","soil_magnesium_stdev_0_20",-2.56905541065093,-1.28452770532547,0,4,4,0.00449775112443778,0.665667166416792,"Soil characteristics",0.143389843539769
"vitA","soil_magnesium_stdev_20_50",-2.3269804422165,-1.16349022110825,0,4,4,0.00499750124937531,0.667666166916542,"Soil characteristics",0.0386882030682772
"vitA","lst_night_m07_t0",2.32489689166571,1.38213445791181,0.413686746930786,4,4,0.00549725137431284,0.668165917041479,"Climate and weather",0.0386882030682772
"all","soil_totalcarbon_mean_20_50",-1.77491427908299,-0.94956029385881,0.144854556831788,4,3,0.00699650174912544,0.668665667166417,"Soil characteristics",0.0357492486633396
"vitA","precip_y2018",-2.32160564986269,-1.16080282493135,0,4,4,0.00349825087456272,0.67216391804098,"Climate and weather",0.0334576301592793
"all","dhs_hh_cows_any",1.77081293131465,0.970216268774839,0.200747599862242,4,3,0.00749625187406297,0.673163418290855,"Agricultural production, land use",0.0372813593203398
"child_vitA","aef_A61",2.58241893929039,1.49710955171204,0.344354352122811,4,4,0.00599700149925037,0.675662168915542,"Agricultural production, land use",0.0559220389805097
"child_vitA","dhs_c_fg_grains",-2.57616487811124,-1.29897307796737,0.0169813334013053,4,4,0.00599700149925037,0.677161419290355,"Dietary diversity",0.0559220389805097
"all","aef_A49",-1.76524168302841,-0.882620841514206,0,4,3,0.00699650174912544,0.678660669665167,"Agricultural production, land use",0.0357492486633396
"child_vitA","dhs_w_bmi_overweight",-2.5727286294579,-1.5387355413605,0.430869422026291,4,4,0.00749625187406297,0.68015992003998,"Adult nutrition",0.065025626721523
"women_iron","aef_A03",2.54863263360765,1.27431631680382,0,4,4,0.00849575212393803,0.681659170414793,"Agricultural production, land use",0.168653768353918
"women_iron","tclim_tmmx_t0",2.54530162901892,1.51837493761542,0.423441206067862,4,3,0.00449775112443778,0.683658170914543,"Climate and weather",0.143389843539769
"child_vitA","soil_magnesium_stdev_20_50",-2.56399520415409,-1.28199760207704,0,4,4,0.00449775112443778,0.68815592203898,"Soil characteristics",0.0453421937679809
"child_iron","aef_A37",2.55114980714944,1.86983038130354,1.14878266538217,4,3,0.00499750124937531,0.691154422788606,"Agricultural production, land use",0.103559331445388
"vitA","aef_A63",2.29956984623241,1.14978492311621,0,4,4,0.00699650174912544,0.691154422788606,"Agricultural production, land use",0.0449947440073067
"women_vitA","lst_night_m04_t0",2.53044056369232,1.3206702705266,0.0895734518932826,4,4,0.00499750124937531,0.697651174412794,"Climate and weather",0.058252123938031
"women_vitA","aef_A38",2.52111884357352,1.28647745341546,0.0415442193381366,4,4,0.00299850074962519,0.704647676161919,"Agricultural production, land use",0.0466016991504248
"child_vitA","soil_zinc_mean_20_50",-2.53711867822783,-2.09009769518988,1.71463596666748,4,3,0.00999500249875063,0.706646676661669,"Soil characteristics",0.0810464333050866
"child_iron","aef_A50",2.53393837249896,1.37935553687065,0.185278317439313,4,4,0.00699650174912544,0.707146426786607,"Agricultural production, land use",0.106518169486685
"iron","dhs_w_health_decision",-2.54921906379771,-1.27460953189885,0,4,4,0.00749625187406297,0.710144927536232,"Fertility, reproductive health",0.142024225982247
"all","dhs_hh_cattle_any",1.73898850075262,1.03492690589846,0.0625446525897265,3,2,0.0109945027486257,0.71864067966017,"Agricultural production, land use",0.0445755383177976
"vitA","dhs_w_any_media",-2.26852991936341,-1.36789126256994,0.45436736033931,4,4,0.00599700149925037,0.719640179910045,"Fertility, reproductive health",0.0406705738040071
"all","tclim_ro_t0",-1.73804099306323,-1.05114121297674,0.463059838185486,4,3,0.00649675162418791,0.719640179910045,"Climate and weather",0.0357492486633396
"women_vitA","aef_A42",-2.50186165455798,-1.30586448430145,0.0897569078453276,4,4,0.00349825087456272,0.72063968015992,"Agricultural production, land use",0.0466016991504248
"women_vitA","lst_night_m03_t0",2.49993666789818,1.24996833394909,0,4,4,0.00649675162418791,0.72263868065967,"Climate and weather",0.0605822088955522
"women_iron","lst_night_m05_t0",2.49705530413558,1.58300048365753,0.607554717471844,4,3,0.00949525237381309,0.723638180909545,"Climate and weather",0.168653768353918
"vitA","dhs_CH_VACC_C_NON",2.26159257745141,1.1307962887257,0,4,4,0.00649675162418791,0.72463768115942,"Infant and child morbidity/mortality",0.0425138308038963
"women_iron","map_interventions202106africairscoverage",2.49155531846639,1.24577765923319,0,4,4,0.0079960019990005,0.725637181409295,"Malaria incidence and treatment",0.168653768353918
"iron","lst_night_m04_t0",2.53335391604562,1.26667695802281,0,4,4,0.00699650174912544,0.72663668165917,"Climate and weather",0.142024225982247
"child_iron","dhs_hh_clean_fuel",-2.510192194644,-1.255096097322,0,4,3,0.00449775112443778,0.727636181909045,"Built environment",0.098685951142076
"women_vitA","dhs_w_listens_radio",-2.49354184306616,-1.24677092153308,0,4,4,0.00649675162418791,0.72863568215892,"Fertility, reproductive health",0.0605822088955522
"all","dhs_w_barrier_distance",1.73270401745831,1.35803168577486,1.4571463982581,4,3,0.00849575212393803,0.730134932533733,"Healthcare access",0.0386453114905962
"child_iron","dhs_hh_solid_fuel",2.50375327847579,1.2518766392379,0,4,3,0.00449775112443778,0.731134432783608,"Built environment",0.098685951142076
"iron","tclim_vpd_t0",2.52713614458441,1.2635680722922,0,4,4,0.00399800099950025,0.732633683158421,"Climate and weather",0.106518169486685
"women_iron","lst_night_m08_t0",2.47970298983934,1.73873356221007,0.966648451517741,4,3,0.00449775112443778,0.733133433283358,"Climate and weather",0.143389843539769
"iron","aef_A53",-2.52549883341897,-1.26274941670948,0,4,4,0.00649675162418791,0.734132933533233,"Agricultural production, land use",0.142024225982247
"child_iron","soil_magnesium_stdev_0_20",-2.49949033462071,-2.40884781234604,2.71514521145635,4,4,0.00649675162418791,0.734632683658171,"Soil characteristics",0.106518169486685
"child_vitA","aef_A03",2.51212267523936,1.47524283620839,0.379447996817883,4,3,0.00749625187406297,0.736631684157921,"Agricultural production, land use",0.065025626721523
"child_iron","lst_night_annual_range_t0",2.49537688510109,1.57569347384178,0.594891590636985,4,4,0.0079960019990005,0.737631184407796,"Climate and weather",0.106518169486685
"all","map_interventions202106africairscoverage",1.72720319227075,0.863601596135373,0,4,3,0.00699650174912544,0.740129935032484,"Malaria incidence and treatment",0.0357492486633396
"women_vitA","dhs_c_mean_whz",-2.47795054949626,-1.23897527474813,0,4,4,0.00549725137431284,0.741629185407296,"Infant and child morbidity/mortality",0.0585849932176769
"all","dhs_w_listens_radio",-1.72641185084548,-0.863205925422739,0,4,4,0.00999500249875063,0.741629185407296,"Fertility, reproductive health",0.0428521371498159
"vitA","soil_phosphorus_stdev_0_20",2.24253675027704,1.12126837513852,0,4,4,0.00499750124937531,0.742128935532234,"Soil characteristics",0.0386882030682772
"child_iron","dhs_w_barrier_distance",2.48497380278611,1.2473748259789,0.00788344583893796,4,3,0.00899550224887556,0.742628685657171,"Healthcare access",0.111844077961019
"all","aef_A23",1.72444812878576,0.862224064392879,0,4,3,0.0079960019990005,0.744127936031984,"Agricultural production, land use",0.0377532752611036
"women_iron","lst_night_m07_t0",2.46183887757942,1.58580239611908,0.659735484496591,4,3,0.0104947526236882,0.747126436781609,"Climate and weather",0.170197509940682
"child_iron","map_interventions202106africairscoverage",2.47612609930741,1.35513956421014,0.198070916497876,4,4,0.00749625187406297,0.747626186906547,"Malaria incidence and treatment",0.106518169486685
"child_iron","soil_potassium_stdev_0_20",-2.47502734873842,-1.39323952599142,0.26751048511267,4,4,0.00649675162418791,0.748625687156422,"Soil characteristics",0.106518169486685
