"country","outcome","cluster","Admin1","Admin2","lat","lon","urban","date_med","month_med","n_raw","n_raw_cont","n_kish","n_eff","n_eff_cont","y_prev","y_level","sd_level"
"SierraLeone","women_folate","12","Northern","Kambia",9.1866,-12.89985,NA,"2013-11-12",11,8,8,6.54545454545455,6.54545454545455,6.54545454545455,0.75,-2.00072038734841,0.270217210687921
"SierraLeone","women_folate","13","Northern","Koinadugu",9.5308619,-11.5248055,NA,"2013-11-28",11,12,12,10.1878787878788,10.1878787878788,10.1878787878788,0.463414634146341,-2.29466586191004,0.221279211595658
"SierraLeone","women_folate","14","Northern","Koinadugu",9.50678,-11.57144,NA,"2013-11-28",11,15,15,12.448275862069,12.448275862069,12.448275862069,0.842105263157895,-2.09526681835595,0.30427425417435
"SierraLeone","women_folate","15","Northern","Port Loko",9.087961,-12.748478,NA,"2013-11-23",11,13,13,9.95854922279793,9.95854922279793,9.95854922279793,0.645161290322581,-2.15837666065603,0.27424399818923
"SierraLeone","women_folate","16","Northern","Port Loko",8.4889107,-12.6381274,NA,"2013-11-19",11,16,16,13.2651933701657,13.2651933701657,13.2651933701657,0.755102040816327,-2.07662042853034,0.35994287766226
"SierraLeone","women_folate","17","Northern","Port Loko",8.6058,-12.9622,NA,"2013-11-15",11,13,13,8.16504854368932,8.16504854368932,8.16504854368932,0.896551724137931,-2.10636927379939,0.149600244736445
"SierraLeone","women_folate","18","Northern","Tonkolili",8.556746111,-11.84418611,NA,"2013-11-21",11,18,18,15.1142857142857,15.1142857142857,15.1142857142857,0.869565217391304,-2.09672643456923,0.275033010232742
"SierraLeone","women_folate","19","Northern","Tonkolili",8.953627391,-11.83887522,NA,"2013-11-21",11,19,19,17,17,17,0.392156862745098,-2.64460183388549,0.633312933931855
"SierraLeone","women_folate","2","Eastern","Kailahun",8.0598,-10.7384,NA,"2013-11-28",11,16,16,13.7204968944099,13.7204968944099,13.7204968944099,0.25531914893617,-2.35245996326641,0.201208219109517
"SierraLeone","women_folate","20","Southern","Bo",7.890714,-11.9045135,NA,"2013-12-04",12,13,13,11.6363636363636,11.6363636363636,11.6363636363636,0.6875,-2.01979743134036,0.338398867185029
"SierraLeone","women_folate","21","Southern","Bo",8.219030417,-11.48851458,NA,"2013-11-15",11,17,17,12.1884057971014,12.1884057971014,12.1884057971014,0.758620689655172,-2.07558754942272,0.37472218305353
"SierraLeone","women_folate","22","Southern","Bo",8.216133478,-11.63062696,NA,"2013-11-22",11,16,16,13.5,13.5,13.5,1,-1.88579352400688,0.27201161078105
"SierraLeone","women_folate","23","Southern","Bonthe",7.5563225,-12.024399,NA,"2013-11-26",11,16,16,12.6,12.6,12.6,0.952380952380952,-1.91089569724955,0.270593820325063
"SierraLeone","women_folate","24","Southern","Bonthe",7.352934,-12.1364,NA,"2013-12-03",12,3,3,3,3,3,1,-1.74332957064007,0.102930599576199
"SierraLeone","women_folate","25","Southern","Bonthe",7.760902143,-12.280585,NA,"2013-11-29",11,8,8,7.24657534246575,7.24657534246575,7.24657534246575,1,-1.96250925187508,0.231698328892904
"SierraLeone","women_folate","26","Southern","Moyamba",8.209591053,-12.85921684,NA,"2013-12-01",12,17,17,13.6347826086956,13.6347826086956,13.6347826086956,0.857142857142857,-1.91719703650616,0.309672141514244
"SierraLeone","women_folate","27","Southern","Pujehun",7.353529565,-11.6971287,NA,"2013-11-11",11,6,6,5.20343887571185,5.20343887571185,5.20343887571185,1,-1.83677063832844,0.232850369179927
"SierraLeone","women_folate","29","Western","Western Rural",8.33517,-13.0083325,NA,"2013-11-09",11,16,16,12.7037037037037,12.7037037037037,12.7037037037037,0.673469387755102,-2.24852507382902,0.426137339209156
"SierraLeone","women_folate","3","Southern","Pujehun",7.4959,-11.7498,NA,"2013-11-30",11,17,17,14,14,14,0.904761904761905,-2.07551460546031,0.313100797929472
"SierraLeone","women_folate","30","Western","Western Rural",8.37737619,-13.1333119,NA,"2013-11-24",11,12,12,9.68789808917198,9.68789808917198,9.68789808917198,0.58974358974359,-2.09767846095434,0.3920024111342
"SierraLeone","women_folate","31","Eastern","Kailahun",7.994711667,-10.95162667,NA,"2013-11-19",11,19,19,11.465306122449,11.465306122449,11.465306122449,0.69811320754717,-2.18086372726605,0.341949608277603
"SierraLeone","women_folate","32","Eastern","Kenema",7.581254091,-11.18653273,NA,"2013-11-21",11,16,16,14.44,14.44,14.44,0.947368421052632,-1.83106512966153,0.22259913554894
"SierraLeone","women_folate","33","Southern","Bo",8.30985,-11.62052,NA,"2013-11-18",11,14,14,11.4844720496894,11.4844720496894,11.4844720496894,0.953488372093023,-2.02413600250199,0.237353826577872
"SierraLeone","women_folate","34","Eastern","Kenema",7.51971,-11.1152287,NA,"2013-11-03",11,13,13,10.2459016393443,10.2459016393443,10.2459016393443,0.84,-1.9300169591805,0.268572768249597
"SierraLeone","women_folate","35","Eastern","Kono",8.621400435,-11.04688478,NA,"2013-11-29",11,7,7,6.76,6.76,6.76,1,-1.64720188152629,0.19080861764399
"SierraLeone","women_folate","36","Eastern","Kono",8.64770087,-10.96195739,NA,"2013-11-28",11,3,3,2.66666666666667,2.66666666666667,2.66666666666667,0.75,-2.21505382809884,0.205205609244749
"SierraLeone","women_folate","37","Northern","Bombali",9.302216,-12.145164,NA,"2013-11-24",11,12,12,10.5217391304348,10.5217391304348,10.5217391304348,0.727272727272727,-2.14436498250035,0.316317107417993
"SierraLeone","women_folate","38","Northern","Tonkolili",8.527432632,-12.02959947,NA,"2013-11-18",11,11,11,9.15126050420168,9.15126050420168,9.15126050420168,0.939393939393939,-2.13741979695384,0.147860128335612
"SierraLeone","women_folate","39","Northern","Kambia",8.92313,-13.0397675,NA,"2013-11-21",11,19,19,15.5845992015539,15.5845992015539,15.5845992015539,0.938421008976276,-1.9401016769086,0.248654823547194
"SierraLeone","women_folate","4","Eastern","Kono",8.7471,-11.1418,NA,"2013-11-20",11,12,12,11.2666666666667,11.2666666666667,11.2666666666667,0.846153846153846,-2.08095483378982,0.217057817441197
"SierraLeone","women_folate","40","Northern","Koinadugu",9.585,-11.55212667,NA,"2013-11-28",11,11,11,8.48409893992933,8.48409893992933,8.48409893992933,0.816326530612245,-2.04544149578206,0.323649263979628
"SierraLeone","women_folate","41","Western","Western Rural",8.3637,-13.108,NA,"2013-11-18",11,13,13,8.52786885245902,8.52786885245902,8.52786885245902,0.803921568627451,-2.20402200493188,0.258905872114556
"SierraLeone","women_folate","42","Western","Western Urban",8.4790177,-13.253133,NA,"2013-11-09",11,12,12,8.94160583941606,8.94160583941606,8.94160583941606,1,-1.80475951726223,0.255404018708432
"SierraLeone","women_folate","43","Northern","Tonkolili",8.719721364,-11.94014091,NA,"2013-11-22",11,12,12,9.12927756653992,9.12927756653992,9.12927756653992,0.73469387755102,-2.15147125048722,0.406730421225268
"SierraLeone","women_folate","44","Eastern","Kenema",7.56127,-11.29470043,NA,"2013-11-14",11,15,15,14.2222222222222,14.2222222222222,14.2222222222222,0.9375,-1.93112940391036,0.301436165836635
"SierraLeone","women_folate","45","Eastern","Kenema",7.573734444,-11.45542056,NA,"2013-12-02",12,12,12,10.3142857142857,10.3142857142857,10.3142857142857,0.789473684210526,-1.8449012849693,0.552543148361894
"SierraLeone","women_folate","46","Eastern","Kenema",7.574175,-11.44978625,NA,"2013-11-05",11,17,17,10.125,10.125,10.125,0.861111111111111,-2.08194003252412,0.164316317309058
"SierraLeone","women_folate","47","Southern","Bonthe",7.5361111,-12.4958333,NA,"2013-11-29",11,14,14,12.0849673202614,12.0849673202614,12.0849673202614,1,-1.69392462896198,0.249112430011105
"SierraLeone","women_folate","48","Southern","Moyamba",8.326808421,-12.21636526,NA,"2013-12-04",12,17,17,12.3737373737374,12.3737373737374,12.3737373737374,0.914285714285714,-2.05261883601148,0.535060468525719
"SierraLeone","women_folate","49","Southern","Pujehun",7.359343333,-11.72392833,NA,"2013-11-25",11,18,18,15.1142857142857,15.1142857142857,15.1142857142857,0.91304347826087,-1.98002186915586,0.25821447529872
"SierraLeone","women_folate","5","Eastern","Kenema",7.3752,-11.2864,NA,"2013-11-22",11,17,17,15.125,15.125,15.125,0.727272727272727,-1.99609874372099,0.35909692448337
"SierraLeone","women_folate","50","Western","Western Urban",8.42828,-13.28003,NA,"2013-11-08",11,10,10,7.83870967741935,7.83870967741935,7.83870967741935,0.703703703703704,-2.33518029491593,0.506276596836067
"SierraLeone","women_folate","51","Western","Western Rural",8.213522174,-13.10116348,NA,"2013-11-17",11,10,10,6.81818181818182,6.81818181818182,6.81818181818182,0.866666666666667,-2.10252677819699,0.230027166772469
"SierraLeone","women_folate","52","Western","Western Urban",8.485535294,-13.23975824,NA,"2013-12-03",12,14,14,11.5714285714286,11.5714285714286,11.5714285714286,0.944444444444444,-1.71573252073268,0.587962392626599
"SierraLeone","women_folate","53","Western","Western Urban",8.4775574,-13.2025238,NA,"2013-11-22",11,14,14,11.7647058823529,11.7647058823529,11.7647058823529,0.6,-2.34418693100926,0.842300905269508
"SierraLeone","women_folate","54","Western","Western Urban",8.467121,-13.1951,NA,"2013-11-17",11,12,12,9.37662337662338,9.37662337662338,9.37662337662338,0.789473684210526,-1.87473999306361,0.349277953011069
"SierraLeone","women_folate","55","Western","Western Urban",8.465295,-13.193862,NA,"2013-11-28",11,14,14,9.33333333333333,9.33333333333333,9.33333333333333,0.714285714285714,-2.08870713007689,0.315585576243579
"SierraLeone","women_folate","56","Western","Western Rural",8.277641667,-13.11214167,NA,"2013-12-04",12,18,18,12.099730458221,12.099730458221,12.099730458221,0.805970149253731,-2.21344387371524,0.269638406482646
"SierraLeone","women_folate","57","Western","Western Urban",8.4721055,-13.1955379,NA,"2013-11-13",11,12,12,9.38888888888889,9.38888888888889,9.38888888888889,0.5,-2.33869855929411,0.609388239557062
"SierraLeone","women_folate","58","Western","Western Rural",8.461325,-13.17132292,NA,"2013-11-29",11,17,17,13.8123076923077,13.8123076923077,13.8123076923077,0.82089552238806,-2.04848815895173,0.247285064634348
"SierraLeone","women_folate","59","Western","Western Urban",8.4885907,-13.2648135,NA,"2013-11-12",11,11,11,11,11,11,0.727272727272727,-2.16485691150099,0.291960002909072
"SierraLeone","women_folate","6","Eastern","Kono",8.5765,-10.879,NA,"2013-12-04",12,4,4,3.6,3.6,3.6,1,-1.83907036342066,0.158772077659441
"SierraLeone","women_folate","60","Northern","Port Loko",8.766667,-12.7875,NA,"2013-11-12",11,12,12,8.56637168141593,8.56637168141593,8.56637168141593,0.681818181818182,-2.17859178223848,0.305058601186617
"SierraLeone","women_folate","7","Eastern","Kono",8.614,-11.0762,NA,"2013-12-04",12,6,6,5.82758620689655,5.82758620689655,5.82758620689655,1,-1.89007375031843,0.289565878347837
"SierraLeone","women_folate","8","Northern","Bombali",9.1502,-11.9595,NA,"2013-11-20",11,8,8,5.78571428571429,5.78571428571429,5.78571428571429,0.666666666666667,-1.99249751845008,0.53834823688266
"SierraLeone","women_folate","9","Northern","Bombali",8.7646,-12.0816,NA,"2013-11-22",11,9,9,8.22147651006711,8.22147651006711,8.22147651006711,0.885714285714286,-1.94224535275976,0.240326659858382
"SierraLeone","women_b12","1","Eastern","Kailahun",7.8911,-10.6583,NA,"2013-11-19",11,18,18,16.3333333333333,16.3333333333333,16.3333333333333,0,-6.04920249344522,0.401283673676917
"SierraLeone","women_b12","10","Northern","Port Loko",8.490389,-13.079095,NA,"2013-11-23",11,11,11,7.57894736842105,7.57894736842105,7.57894736842105,0,-6.03636631921543,0.389209857835905
"SierraLeone","women_b12","11","Northern","Port Loko",8.759411,-12.824133,NA,"2013-11-11",11,11,11,8.01818181818182,8.01818181818182,8.01818181818182,0,-5.9675369856288,0.318750364130524
"SierraLeone","women_b12","12","Northern","Kambia",9.1866,-12.89985,NA,"2013-11-12",11,8,8,6.54545454545455,6.54545454545455,6.54545454545455,0,-5.98966566014524,0.268212050379359
"SierraLeone","women_b12","13","Northern","Koinadugu",9.5308619,-11.5248055,NA,"2013-11-28",11,12,12,10.1878787878788,10.1878787878788,10.1878787878788,0,-5.74920774189799,0.462467053568314
"SierraLeone","women_b12","14","Northern","Koinadugu",9.50678,-11.57144,NA,"2013-11-28",11,15,15,12.448275862069,12.448275862069,12.448275862069,0,-5.61371809463948,0.336107910003559
"SierraLeone","women_b12","15","Northern","Port Loko",9.087961,-12.748478,NA,"2013-11-23",11,13,13,9.95854922279793,9.95854922279793,9.95854922279793,0,-6.19110066959834,0.294412475450673
"SierraLeone","women_b12","16","Northern","Port Loko",8.4889107,-12.6381274,NA,"2013-11-19",11,16,16,13.2651933701657,13.2651933701657,13.2651933701657,0,-6.36606850366954,0.308258915949494
"SierraLeone","women_b12","17","Northern","Port Loko",8.6058,-12.9622,NA,"2013-11-15",11,13,13,8.16504854368932,8.16504854368932,8.16504854368932,0,-6.19194566643719,0.335572117386873
"SierraLeone","women_b12","18","Northern","Tonkolili",8.556746111,-11.84418611,NA,"2013-11-21",11,18,18,15.1142857142857,15.1142857142857,15.1142857142857,0.0434782608695652,-5.95924719300567,0.509476074695291
"SierraLeone","women_b12","19","Northern","Tonkolili",8.953627391,-11.83887522,NA,"2013-11-21",11,19,19,17,17,17,0,-5.77711237272054,0.438861899845595
"SierraLeone","women_b12","2","Eastern","Kailahun",8.0598,-10.7384,NA,"2013-11-28",11,16,16,13.7204968944099,13.7204968944099,13.7204968944099,0,-6.35823551473728,0.42918988500856
"SierraLeone","women_b12","20","Southern","Bo",7.890714,-11.9045135,NA,"2013-12-04",12,13,13,11.6363636363636,11.6363636363636,11.6363636363636,0,-6.51123699466416,0.360665357732706
"SierraLeone","women_b12","21","Southern","Bo",8.219030417,-11.48851458,NA,"2013-11-15",11,17,17,12.1884057971014,12.1884057971014,12.1884057971014,0,-5.81340507810886,0.422916203151688
"SierraLeone","women_b12","22","Southern","Bo",8.216133478,-11.63062696,NA,"2013-11-22",11,16,16,13.5,13.5,13.5,0.0555555555555556,-6.06240274451135,0.597857363496503
"SierraLeone","women_b12","23","Southern","Bonthe",7.5563225,-12.024399,NA,"2013-11-26",11,16,16,12.6,12.6,12.6,0,-6.12172738976474,0.444326004296576
"SierraLeone","women_b12","24","Southern","Bonthe",7.352934,-12.1364,NA,"2013-12-03",12,3,3,3,3,3,0,-6.36481742618148,0.247093812660448
"SierraLeone","women_b12","25","Southern","Bonthe",7.760902143,-12.280585,NA,"2013-11-29",11,8,8,7.24657534246575,7.24657534246575,7.24657534246575,0,-6.24889427850858,0.364176404554428
"SierraLeone","women_b12","26","Southern","Moyamba",8.209591053,-12.85921684,NA,"2013-12-01",12,17,17,13.6347826086956,13.6347826086956,13.6347826086956,0,-6.41746859285639,0.41883732156668
"SierraLeone","women_b12","27","Southern","Pujehun",7.353529565,-11.6971287,NA,"2013-11-11",11,6,6,5.20343887571185,5.20343887571185,5.20343887571185,0,-6.1912156485878,0.319196146906372
"SierraLeone","women_b12","29","Western","Western Rural",8.33517,-13.0083325,NA,"2013-11-09",11,16,16,12.7037037037037,12.7037037037037,12.7037037037037,0,-6.26548819317786,0.382818552864484
"SierraLeone","women_b12","3","Southern","Pujehun",7.4959,-11.7498,NA,"2013-11-30",11,17,17,14,14,14,0,-6.02119384209056,0.472360600846958
"SierraLeone","women_b12","30","Western","Western Rural",8.37737619,-13.1333119,NA,"2013-11-24",11,12,12,9.68789808917198,9.68789808917198,9.68789808917198,0,-6.50037987431195,0.306577658338165
"SierraLeone","women_b12","31","Eastern","Kailahun",7.994711667,-10.95162667,NA,"2013-11-19",11,19,19,11.465306122449,11.465306122449,11.465306122449,0,-6.31042161537718,0.338566153417586
"SierraLeone","women_b12","32","Eastern","Kenema",7.581254091,-11.18653273,NA,"2013-11-21",11,16,16,14.44,14.44,14.44,0,-6.1402614570078,0.272799422973767
"SierraLeone","women_b12","33","Southern","Bo",8.30985,-11.62052,NA,"2013-11-18",11,14,14,11.4844720496894,11.4844720496894,11.4844720496894,0,-6.26872389748715,0.400227497142829
"SierraLeone","women_b12","34","Eastern","Kenema",7.51971,-11.1152287,NA,"2013-11-03",11,13,13,10.2459016393443,10.2459016393443,10.2459016393443,0,-6.33091851958376,0.300914704736441
"SierraLeone","women_b12","35","Eastern","Kono",8.621400435,-11.04688478,NA,"2013-11-29",11,7,7,6.76,6.76,6.76,0,-6.27006056483243,0.415129399060148
"SierraLeone","women_b12","36","Eastern","Kono",8.64770087,-10.96195739,NA,"2013-11-28",11,3,3,2.66666666666667,2.66666666666667,2.66666666666667,0,-6.41572341675239,0.36434825311229
"SierraLeone","women_b12","37","Northern","Bombali",9.302216,-12.145164,NA,"2013-11-24",11,12,12,10.5217391304348,10.5217391304348,10.5217391304348,0,-6.10477078243096,0.462850379324818
"SierraLeone","women_b12","38","Northern","Tonkolili",8.527432632,-12.02959947,NA,"2013-11-18",11,11,11,9.15126050420168,9.15126050420168,9.15126050420168,0,-6.21992994810562,0.412036382583534
"SierraLeone","women_b12","39","Northern","Kambia",8.92313,-13.0397675,NA,"2013-11-21",11,19,19,15.5845992015539,15.5845992015539,15.5845992015539,0,-6.01493047064856,0.302124983430704
"SierraLeone","women_b12","4","Eastern","Kono",8.7471,-11.1418,NA,"2013-11-20",11,12,12,11.2666666666667,11.2666666666667,11.2666666666667,0,-6.17027403088272,0.412049228475444
"SierraLeone","women_b12","40","Northern","Koinadugu",9.585,-11.55212667,NA,"2013-11-28",11,11,11,8.48409893992933,8.48409893992933,8.48409893992933,0,-6.13628625374032,0.430527675159407
"SierraLeone","women_b12","41","Western","Western Rural",8.3637,-13.108,NA,"2013-11-18",11,13,13,8.52786885245902,8.52786885245902,8.52786885245902,0,-6.54121916408655,0.393148841557057
"SierraLeone","women_b12","42","Western","Western Urban",8.4790177,-13.253133,NA,"2013-11-09",11,12,12,8.94160583941606,8.94160583941606,8.94160583941606,0.114285714285714,-6.10877921210383,0.572410682254688
"SierraLeone","women_b12","43","Northern","Tonkolili",8.719721364,-11.94014091,NA,"2013-11-22",11,12,12,9.12927756653992,9.12927756653992,9.12927756653992,0,-6.24928041398368,0.469876482685355
"SierraLeone","women_b12","44","Eastern","Kenema",7.56127,-11.29470043,NA,"2013-11-14",11,15,15,14.2222222222222,14.2222222222222,14.2222222222222,0,-6.20290701146408,0.424326627537556
"SierraLeone","women_b12","45","Eastern","Kenema",7.573734444,-11.45542056,NA,"2013-12-02",12,12,12,10.3142857142857,10.3142857142857,10.3142857142857,0,-6.3271446166342,0.355039002321262
