indicator_id,level1,level2
CH_FEVT_C_NUM,Child Health,Treatment of fever
CH_FEVT_C_UNW,Child Health,Treatment of fever
CH_KORS_W_NUM,Child Health,Knowledge of ORS packets or pre-packaged liquids
CH_KORS_W_ORS,Child Health,Knowledge of ORS packets or pre-packaged liquids
CH_KORS_W_UNW,Child Health,Knowledge of ORS packets or pre-packaged liquids
CH_SZWT_C_AVG,Child Health,Child's size and weight at birth
CH_SZWT_C_DKM,Child Health,Child's size and weight at birth
CH_SZWT_C_L25,Child Health,Child's size and weight at birth
CH_SZWT_C_NM1,Child Health,Child's size and weight at birth
CH_SZWT_C_NUM,Child Health,Child's size and weight at birth
CH_SZWT_C_REM,Child Health,Child's size and weight at birth
CH_SZWT_C_REP,Child Health,Child's size and weight at birth
CH_SZWT_C_REW,Child Health,Child's size and weight at birth
CH_SZWT_C_SML,Child Health,Child's size and weight at birth
CH_SZWT_C_TOT,Child Health,Child's size and weight at birth
CH_SZWT_C_UN1,Child Health,Child's size and weight at birth
CH_SZWT_C_UNW,Child Health,Child's size and weight at birth
CH_SZWT_C_VSM,Child Health,Child's size and weight at birth
CH_VAC1_C_APP,Child Health,Vaccinations within the first year of life
CH_VAC1_C_BAS,Child Health,Vaccinations within the first year of life
CH_VAC1_C_BCG,Child Health,Vaccinations within the first year of life
CH_VAC1_C_DP1,Child Health,Vaccinations within the first year of life
CH_VAC1_C_DP2,Child Health,Vaccinations within the first year of life
CH_VAC1_C_DP3,Child Health,Vaccinations within the first year of life
CH_VAC1_C_HB1,Child Health,Vaccinations within the first year of life
CH_VAC1_C_HB2,Child Health,Vaccinations within the first year of life
CH_VAC1_C_HB3,Child Health,Vaccinations within the first year of life
CH_VAC1_C_HP0,Child Health,Vaccinations within the first year of life
CH_VAC1_C_HP1,Child Health,Vaccinations within the first year of life
CH_VAC1_C_HP2,Child Health,Vaccinations within the first year of life
CH_VAC1_C_HP3,Child Health,Vaccinations within the first year of life
CH_VAC1_C_MS2,Child Health,Vaccinations within the first year of life
CH_VAC1_C_MSL,Child Health,Vaccinations within the first year of life
CH_VAC1_C_NON,Child Health,Vaccinations within the first year of life
CH_VAC1_C_NUM,Child Health,Vaccinations within the first year of life
CH_VAC1_C_OP0,Child Health,Vaccinations within the first year of life
CH_VAC1_C_OP1,Child Health,Vaccinations within the first year of life
CH_VAC1_C_OP2,Child Health,Vaccinations within the first year of life
CH_VAC1_C_OP3,Child Health,Vaccinations within the first year of life
CH_VAC1_C_PN1,Child Health,Vaccinations within the first year of life
CH_VAC1_C_PN2,Child Health,Vaccinations within the first year of life
CH_VAC1_C_PN3,Child Health,Vaccinations within the first year of life
CH_VAC1_C_RT1,Child Health,Vaccinations within the first year of life
CH_VAC1_C_RT2,Child Health,Vaccinations within the first year of life
CH_VAC1_C_RT3,Child Health,Vaccinations within the first year of life
CH_VAC1_C_UNW,Child Health,Vaccinations within the first year of life
CH_VAC1_C_VCD,Child Health,Vaccinations within the first year of life
CH_VACC_C_AP2,Child Health,Vaccinations
CH_VACC_C_APP,Child Health,Vaccinations
CH_VACC_C_BAS,Child Health,Vaccinations
CH_VACC_C_BCG,Child Health,Vaccinations
CH_VACC_C_DP1,Child Health,Vaccinations
CH_VACC_C_DP2,Child Health,Vaccinations
CH_VACC_C_DP3,Child Health,Vaccinations
CH_VACC_C_HB1,Child Health,Vaccinations
CH_VACC_C_HB2,Child Health,Vaccinations
CH_VACC_C_HB3,Child Health,Vaccinations
CH_VACC_C_HP0,Child Health,Vaccinations
CH_VACC_C_HP1,Child Health,Vaccinations
CH_VACC_C_HP2,Child Health,Vaccinations
CH_VACC_C_HP3,Child Health,Vaccinations
CH_VACC_C_HPA,Child Health,Vaccinations
CH_VACC_C_HPD,Child Health,Vaccinations
CH_VACC_C_IP1,Child Health,Vaccinations
CH_VACC_C_IP2,Child Health,Vaccinations
CH_VACC_C_IP3,Child Health,Vaccinations
CH_VACC_C_M21,Child Health,Vaccinations
CH_VACC_C_M22,Child Health,Vaccinations
CH_VACC_C_MS2,Child Health,Vaccinations
CH_VACC_C_MSL,Child Health,Vaccinations
CH_VACC_C_NM2,Child Health,Vaccinations
CH_VACC_C_NON,Child Health,Vaccinations
CH_VACC_C_NUM,Child Health,Vaccinations
CH_VACC_C_OP0,Child Health,Vaccinations
CH_VACC_C_OP1,Child Health,Vaccinations
CH_VACC_C_OP2,Child Health,Vaccinations
CH_VACC_C_OP3,Child Health,Vaccinations
CH_VACC_C_PN1,Child Health,Vaccinations
CH_VACC_C_PN2,Child Health,Vaccinations
CH_VACC_C_PN3,Child Health,Vaccinations
CH_VACC_C_PT1,Child Health,Vaccinations
CH_VACC_C_PT2,Child Health,Vaccinations
CH_VACC_C_PT3,Child Health,Vaccinations
CH_VACC_C_RT1,Child Health,Vaccinations
CH_VACC_C_RT2,Child Health,Vaccinations
CH_VACC_C_RT3,Child Health,Vaccinations
CH_VACC_C_UN2,Child Health,Vaccinations
CH_VACC_C_UNW,Child Health,Vaccinations
CH_VACP_C_EV1,Child Health,Possession and observation of vaccination cards
CH_VACP_C_EV2,Child Health,Possession and observation of vaccination cards
CH_VACP_C_NM1,Child Health,Possession and observation of vaccination cards
CH_VACP_C_NM2,Child Health,Possession and observation of vaccination cards
CH_VACP_C_SN1,Child Health,Possession and observation of vaccination cards
CH_VACP_C_SN2,Child Health,Possession and observation of vaccination cards
CH_VACP_C_UN1,Child Health,Possession and observation of vaccination cards
CH_VACP_C_UN2,Child Health,Possession and observation of vaccination cards
CH_VACS_C_APP,Child Health,Vaccinations by source of information
CH_VACS_C_BAS,Child Health,Vaccinations by source of information
CH_VACS_C_BCG,Child Health,Vaccinations by source of information
CH_VACS_C_DP1,Child Health,Vaccinations by source of information
CH_VACS_C_DP2,Child Health,Vaccinations by source of information
CH_VACS_C_DP3,Child Health,Vaccinations by source of information
CH_VACS_C_HB1,Child Health,Vaccinations by source of information
CH_VACS_C_HB2,Child Health,Vaccinations by source of information
CH_VACS_C_HB3,Child Health,Vaccinations by source of information
CH_VACS_C_HP0,Child Health,Vaccinations by source of information
CH_VACS_C_HP1,Child Health,Vaccinations by source of information
CH_VACS_C_HP2,Child Health,Vaccinations by source of information
CH_VACS_C_HP3,Child Health,Vaccinations by source of information
CH_VACS_C_HPA,Child Health,Vaccinations by source of information
CH_VACS_C_HPD,Child Health,Vaccinations by source of information
CH_VACS_C_IP1,Child Health,Vaccinations by source of information
CH_VACS_C_IP2,Child Health,Vaccinations by source of information
CH_VACS_C_IP3,Child Health,Vaccinations by source of information
CH_VACS_C_MS2,Child Health,Vaccinations by source of information
CH_VACS_C_MSL,Child Health,Vaccinations by source of information
CH_VACS_C_NON,Child Health,Vaccinations by source of information
CH_VACS_C_NUM,Child Health,Vaccinations by source of information
CH_VACS_C_OP0,Child Health,Vaccinations by source of information
CH_VACS_C_OP1,Child Health,Vaccinations by source of information
CH_VACS_C_OP2,Child Health,Vaccinations by source of information
CH_VACS_C_OP3,Child Health,Vaccinations by source of information
CH_VACS_C_PN1,Child Health,Vaccinations by source of information
CH_VACS_C_PN2,Child Health,Vaccinations by source of information
CH_VACS_C_PN3,Child Health,Vaccinations by source of information
CH_VACS_C_PT1,Child Health,Vaccinations by source of information
CH_VACS_C_PT2,Child Health,Vaccinations by source of information
CH_VACS_C_PT3,Child Health,Vaccinations by source of information
CH_VACS_C_RT1,Child Health,Vaccinations by source of information
CH_VACS_C_RT2,Child Health,Vaccinations by source of information
CH_VACS_C_RT3,Child Health,Vaccinations by source of information
CH_VACS_C_UNW,Child Health,Vaccinations by source of information
CM_ECMR_C_CME,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_CML,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_CMR,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_CMU,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_CMX,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_IME,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_IML,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_IMR,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_IMU,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_IMX,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_NNE,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_NNL,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_NNR,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_NNU,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_NNX,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_PNE,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_PNL,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_PNR,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_PNU,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_PNX,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_U5E,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_U5L,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_U5M,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_U5U,Infant and Child Mortality,Early childhood mortality rates
CM_ECMR_C_U5X,Infant and Child Mortality,Early childhood mortality rates
CM_ECMT_C_CME,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_CML,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_CMR,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_CMU,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_CMX,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_IME,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_IML,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_IMR,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_IMU,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_IMX,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_NNE,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_NNL,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_NNR,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_NNU,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_NNX,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_PNE,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_PNL,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_PNR,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_PNU,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_PNX,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_U5E,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_U5L,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_U5M,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_U5U,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_ECMT_C_U5X,Infant and Child Mortality,Early childhood mortality rates (5 year)
CM_HRFB_C_A18,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_A1B,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_A1S,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_A2B,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_A34,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_A3B,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_A3S,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_ABO,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_ANY,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_B1S,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_B24,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_B3S,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_BIO,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_BO3,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_FOB,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_MLT,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_NON,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_NUM,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_SNG,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_TOT,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFB_C_UNW,Infant and Child Mortality,High-risk fertility behaviour: births
CM_HRFR_C_A18,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_A1B,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_A1S,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_A2B,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_A34,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_A3B,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_A3S,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_ABO,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_ANY,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_B1S,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_B24,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_B3S,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_BIO,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_BO3,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_FOB,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_MLT,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_NON,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_C_SNG,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_A18,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_A1B,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_A1S,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_A2B,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_A34,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_A3B,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_A3S,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_ABO,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_ANY,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_B1S,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_B24,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_B3S,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_BIO,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_BO3,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_FOB,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_MLT,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_NON,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFR_U_SNG,Infant and Child Mortality,High-risk fertility behaviour: risk ratio
CM_HRFW_W_A18,Infant and Child Mortality,High-risk fertility behaviour: women
CM_HRFW_W_A1B,Infant and Child Mortality,High-risk fertility behaviour: women
CM_HRFW_W_A1S,Infant and Child Mortality,High-risk fertility behaviour: women
CM_HRFW_W_A2B,Infant and Child Mortality,High-risk fertility behaviour: women
CM_HRFW_W_A34,Infant and Child Mortality,High-risk fertility behaviour: women
CM_HRFW_W_A3B,Infant and Child Mortality,High-risk fertility behaviour: women
