"country","outcome","Admin1","Admin2","n_districts","k_worst","obs_prev","obs_worst_fifth","pred_mean","p_worst_fifth","draws"
"Malawi","women_b12","Nkhotakota","TA Malenga Chanzi",87,18,0,FALSE,0.00814354373332201,0,40
"Malawi","women_b12","Nkhotakota","TA Mwadzama",87,18,0,FALSE,0.0498938265421142,0,40
"Malawi","women_b12","Nsanje","Nsanje Boma",87,18,0,FALSE,0.000825896918769261,0,40
"Malawi","women_b12","Nsanje","SC Mbenje",87,18,0,FALSE,0.00328101708178657,0,40
"Malawi","women_b12","Nsanje","TA Ndamera",87,18,0,FALSE,0.0156272889520507,0,40
"Malawi","women_b12","Ntcheu","SC Goodson Ganya",87,18,0.0909090909090909,FALSE,0.128303245533484,0,40
"Malawi","women_b12","Ntcheu","SC Makwangwala",87,18,0.272727272727273,TRUE,0.0688404191480644,0,40
"Malawi","women_b12","Ntcheu","TA Njolomole",87,18,0.444444444444444,TRUE,0.0780460910511593,0,40
"Malawi","women_b12","Ntcheu","TA Phambala",87,18,0.0909090909090909,FALSE,0.0838142923851458,0,40
"Malawi","women_b12","Ntchisi","SC Chilooko",87,18,0.285714285714286,TRUE,0.321375679827237,1,40
"Malawi","women_b12","Ntchisi","SC Nthondo",87,18,0.25,TRUE,0.10753843635503,0,40
"Malawi","women_b12","Ntchisi","TA Kalumo",87,18,0.25,TRUE,0.34740791730468,1,40
"Malawi","women_b12","Phalombe","TA Mkhumba",87,18,0,FALSE,0.0185763687989606,0,40
"Malawi","women_b12","Rumphi","Rumphi Boma",87,18,0.0612841116294001,FALSE,0.00700159896291323,0,40
"Malawi","women_b12","Rumphi","SC Chapinduka",87,18,0,FALSE,0.0087839427617906,0,40
"Malawi","women_b12","Rumphi","SC Kachulu",87,18,0,FALSE,0.0205672089724761,0,40
"Malawi","women_b12","Rumphi","SC Mwankhunikira",87,18,0.142857142857143,FALSE,0.0142787823227317,0,40
"Malawi","women_b12","Rumphi","TA Chikulamayembe",87,18,0,FALSE,0.0545779671209353,0,40
"Malawi","women_b12","Salima","SC Kambwiri",87,18,0.166666666666667,FALSE,0.0323888991487587,0,40
"Malawi","women_b12","Salima","TA Karonga",87,18,0,FALSE,0.0524467723945104,0,40
"Malawi","women_b12","Salima","TA Khombedza",87,18,0.333333333333333,TRUE,0.0580239389629109,0,40
"Malawi","women_b12","Salima","TA Maganga",87,18,0,FALSE,0.0219662981650877,0,40
"Malawi","women_b12","Thyolo","SC Mbawela",87,18,0,FALSE,0.00804873416275316,0,40
"Malawi","women_b12","Thyolo","TA Bvumbwe",87,18,0.0625,FALSE,0.00784188783911028,0,40
"Malawi","women_b12","Thyolo","TA Nchilamwela",87,18,0,FALSE,0.00576667339528998,0,40
"Malawi","women_b12","Zomba","SC Mbiza",87,18,0.25,TRUE,0.0268240673146785,0,40
"Malawi","women_b12","Zomba","TA Malemia",87,18,0.0869389052531686,FALSE,0.00748722739322581,0,40
"Malawi","child_zinc","Balaka","TA Kalembo",87,18,0.857142857142857,TRUE,0.923851324493299,1,40
"Malawi","child_zinc","Balaka","TA Nsamala",87,18,0.833333333333333,TRUE,0.818538689952696,0.325,40
"Malawi","child_zinc","Blantyre","Blantyre City",87,18,0.550142640185422,FALSE,0.625213053797669,0.125,40
"Malawi","child_zinc","Blantyre","TA Kuntaja",87,18,1,TRUE,0.639193725036824,0,40
"Malawi","child_zinc","Chikwawa","TA Kasisi",87,18,0.7,FALSE,0.624830620348859,0.05,40
"Malawi","child_zinc","Chikwawa","TA Lundu",87,18,0.25,FALSE,0.860888558392619,0.575,40
"Malawi","child_zinc","Chiradzulu","TA Kadewere",87,18,0.875,TRUE,0.783886875297646,0.275,40
"Malawi","child_zinc","Chiradzulu","TA Mpama",87,18,0.666666666666667,FALSE,0.706116640397825,0.075,40
"Malawi","child_zinc","Chiradzulu","TA Nchema",87,18,0.923076923076923,TRUE,0.823093613545981,0.4,40
"Malawi","child_zinc","Chitipa","Chitipa Boma",87,18,0.6,FALSE,0.114838528265972,0,40
"Malawi","child_zinc","Chitipa","Nyika N.P. - Chitipa",87,18,0.8,TRUE,0.0412585773283818,0,40
"Malawi","child_zinc","Chitipa","TA Mwabulambya",87,18,0.428571428571429,FALSE,0.148379282810796,0,40
"Malawi","child_zinc","Chitipa","TA Mwenemisuku",87,18,0.510665949389338,FALSE,0.176145878909717,0,40
"Malawi","child_zinc","Chitipa","TA Mwenewenya",87,18,0.666666666666667,FALSE,0.13537648017567,0,40
"Malawi","child_zinc","Dedza","TA Kaphuka",87,18,0.5,FALSE,0.745319627753001,0.125,40
"Malawi","child_zinc","Dedza","TA Pemba",87,18,0.6875,FALSE,0.767147403984732,0.175,40
"Malawi","child_zinc","Dedza","TA Tambala",87,18,0.777777777777778,FALSE,0.551408298620732,0,40
"Malawi","child_zinc","Dowa","SC Kayembe",87,18,0.125,FALSE,0.842106323211634,0.45,40
"Malawi","child_zinc","Dowa","SC Mkukula",87,18,0.555555555555556,FALSE,0.699613388549268,0.1,40
"Malawi","child_zinc","Dowa","SC Mponela",87,18,0.714285714285714,FALSE,0.406907020418258,0,40
"Malawi","child_zinc","Dowa","TA Dzoole",87,18,0.333333333333333,FALSE,0.768389701593936,0.125,40
"Malawi","child_zinc","Karonga","Karonga Town",87,18,0.636363636363636,FALSE,0.330213725692509,0,40
"Malawi","child_zinc","Karonga","TA Kilupula",87,18,0.792534422080424,TRUE,0.258612677180735,0,40
"Malawi","child_zinc","Karonga","TA Kyungu",87,18,0.296716807464536,FALSE,0.398430082225026,0,40
"Malawi","child_zinc","Karonga","TA Wasambo",87,18,0.733333333333333,FALSE,0.208525926662565,0,40
"Malawi","child_zinc","Kasungu","SC Kawamba",87,18,0.571428571428571,FALSE,0.540992381559092,0,40
"Malawi","child_zinc","Kasungu","TA Kaluluma",87,18,0.375,FALSE,0.442355977507499,0,40
"Malawi","child_zinc","Kasungu","TA Mwase",87,18,0.666666666666667,FALSE,0.536755911457166,0,40
"Malawi","child_zinc","Kasungu","TA Santhe",87,18,0.4,FALSE,0.674285822762598,0.05,40
"Malawi","child_zinc","Lilongwe","Lilongwe City",87,18,0.7,FALSE,0.302128646573125,0,40
"Malawi","child_zinc","Lilongwe","TA Chiseka",87,18,0.833333333333333,TRUE,0.580674235304033,0,40
"Malawi","child_zinc","Lilongwe","TA Kabudula",87,18,0.428571428571429,FALSE,0.783156488057149,0.25,40
"Malawi","child_zinc","Lilongwe","TA Khongoni",87,18,0.375,FALSE,0.791014459590192,0.3,40
"Malawi","child_zinc","Machinga","TA Kawinga",87,18,0.388888888888889,FALSE,0.969887037047687,1,40
"Malawi","child_zinc","Mangochi","SC Chowe",87,18,0.9,TRUE,0.885816929114312,0.8,40
"Malawi","child_zinc","Mangochi","TA Mponda",87,18,0.857142857142857,TRUE,0.777025709939241,0.25,40
"Malawi","child_zinc","Mangochi","TA Nankumba",87,18,0.3125,FALSE,0.888882474492857,0.9,40
"Malawi","child_zinc","Mchinji","SC Dambe",87,18,0.857142857142857,TRUE,0.534035830197483,0,40
"Malawi","child_zinc","Mchinji","SC Mduwa",87,18,0.714285714285714,FALSE,0.702626495590823,0.15,40
"Malawi","child_zinc","Mchinji","TA Mlonyeni",87,18,0.454545454545455,FALSE,0.755581815277498,0.175,40
"Malawi","child_zinc","Mchinji","TA Zulu",87,18,0.727272727272727,FALSE,0.662039627231968,0.05,40
"Malawi","child_zinc","Mulanje","SC Juma",87,18,0.928571428571429,TRUE,0.877206179713699,0.85,40
"Malawi","child_zinc","Mulanje","TA Mabuka",87,18,0.541689192299562,FALSE,0.850883606913127,0.625,40
"Malawi","child_zinc","Mwanza","Majete Game Reserve - Mwanza",87,18,0.6,FALSE,0.7205562756918,0.075,40
"Malawi","child_zinc","Mwanza","TA Nthache",87,18,0.5,FALSE,0.7712399695064,0.15,40
"Malawi","child_zinc","Mzimba","Mzimba Boma",87,18,0.666666666666667,FALSE,0.186327588027277,0,40
"Malawi","child_zinc","Mzimba","Mzuzu City",87,18,0.451983534492502,FALSE,0.153771421043865,0,40
"Malawi","child_zinc","Mzimba","TA Chindi",87,18,0.483441611857985,FALSE,0.312350639749007,0,40
"Malawi","child_zinc","Mzimba","TA M'Mbelwa",87,18,0.333333333333333,FALSE,0.484716148832931,0,40
"Malawi","child_zinc","Mzimba","TA Mabulabo",87,18,0.888888888888889,TRUE,0.278635351536721,0,40
"Malawi","child_zinc","Mzimba","TA Mtwalo",87,18,0.142857142857143,FALSE,0.217363537215726,0,40
"Malawi","child_zinc","Neno","TA Ngozi",87,18,0.759033088809115,FALSE,0.6166148675145,0,40
"Malawi","child_zinc","Neno","TA Symon",87,18,0.428571428571429,FALSE,0.936144933640269,1,40
"Malawi","child_zinc","Nkhata Bay","SC Malanda",87,18,0.428571428571429,FALSE,0.468849409259476,0.025,40
"Malawi","child_zinc","Nkhata Bay","TA Fukamapiri",87,18,0.75,FALSE,0.295699957199481,0,40
"Malawi","child_zinc","Nkhata Bay","TA Kabunduli",87,18,0.818181818181818,TRUE,0.0905435994093503,0,40
"Malawi","child_zinc","Nkhata Bay","TA Musisya",87,18,0.384615384615385,FALSE,0.109263236504869,0,40
"Malawi","child_zinc","Nkhata Bay","TA Timbiri",87,18,0.772574451184001,FALSE,0.165566016747727,0,40
"Malawi","child_zinc","Nkhotakota","Nkhotakota Boma",87,18,1,TRUE,0.598113407902959,0.05,40
"Malawi","child_zinc","Nkhotakota","TA Kanyenda",87,18,0.666666666666667,FALSE,0.780930125262132,0.325,40
"Malawi","child_zinc","Nkhotakota","TA Malenga Chanzi",87,18,0.666666666666667,FALSE,0.76834733261165,0.15,40
"Malawi","child_zinc","Nkhotakota","TA Mwadzama",87,18,0.578947368421053,FALSE,0.890582713949945,0.825,40
"Malawi","child_zinc","Nsanje","Nsanje Boma",87,18,0.25,FALSE,0.773166327619294,0.25,40
"Malawi","child_zinc","Nsanje","SC Mbenje",87,18,0.764705882352941,FALSE,0.535814551744495,0.025,40
"Malawi","child_zinc","Nsanje","TA Ndamera",87,18,0.6,FALSE,0.718985531386919,0.275,40
"Malawi","child_zinc","Ntcheu","SC Goodson Ganya",87,18,0.583333333333333,FALSE,0.802166252609966,0.275,40
"Malawi","child_zinc","Ntcheu","SC Makwangwala",87,18,0.333333333333333,FALSE,0.904290768218932,0.975,40
"Malawi","child_zinc","Ntcheu","TA Njolomole",87,18,0.0666666666666667,FALSE,0.771932138827397,0.1,40
"Malawi","child_zinc","Ntcheu","TA Phambala",87,18,0.769230769230769,FALSE,0.693723593821322,0,40
"Malawi","child_zinc","Ntchisi","SC Chilooko",87,18,0.8,TRUE,0.635273936168121,0,40
"Malawi","child_zinc","Ntchisi","SC Nthondo",87,18,0.705882352941177,FALSE,0.567705144175165,0,40
"Malawi","child_zinc","Ntchisi","TA Kalumo",87,18,0.916666666666667,TRUE,0.563026487823081,0,40
"Malawi","child_zinc","Phalombe","TA Mkhumba",87,18,0.688478699948951,FALSE,0.899168155188011,0.9,40
"Malawi","child_zinc","Rumphi","Rumphi Boma",87,18,0.347126637611102,FALSE,0.145147309104659,0,40
"Malawi","child_zinc","Rumphi","SC Chapinduka",87,18,0.181818181818182,FALSE,0.159522254396858,0,40
"Malawi","child_zinc","Rumphi","SC Kachulu",87,18,0.333333333333333,FALSE,0.10447028859146,0,40
"Malawi","child_zinc","Rumphi","SC Mwankhunikira",87,18,0.2,FALSE,0.117718946108792,0,40
"Malawi","child_zinc","Rumphi","TA Chikulamayembe",87,18,0.380471042407071,FALSE,0.132289307926992,0,40
"Malawi","child_zinc","Salima","SC Kambwiri",87,18,0,FALSE,0.79959786494399,0.125,40
"Malawi","child_zinc","Salima","TA Karonga",87,18,0.714285714285714,FALSE,0.701212250398072,0.075,40
"Malawi","child_zinc","Salima","TA Khombedza",87,18,0.636363636363636,FALSE,0.832275187167253,0.5,40
"Malawi","child_zinc","Salima","TA Maganga",87,18,0.454545454545455,FALSE,0.899221310260138,0.975,40
"Malawi","child_zinc","Thyolo","SC Mbawela",87,18,0.2,FALSE,0.825390533526312,0.35,40
"Malawi","child_zinc","Thyolo","TA Bvumbwe",87,18,0.727272727272727,FALSE,0.616052615581217,0,40
"Malawi","child_zinc","Thyolo","TA Nchilamwela",87,18,0,FALSE,0.816904185717373,0.375,40
"Malawi","child_zinc","Zomba","SC Mbiza",87,18,0.571428571428571,FALSE,0.929466603487086,1,40
"Malawi","child_zinc","Zomba","TA Malemia",87,18,0.868507424475984,TRUE,0.655811906875572,0,40
"Malawi","women_zinc","Balaka","TA Kalembo",87,18,0.8,FALSE,0.626050280451303,0,40
"Malawi","women_zinc","Balaka","TA Nsamala",87,18,0.833333333333333,FALSE,0.717980902491082,0,40
"Malawi","women_zinc","Blantyre","Blantyre City",87,18,0.921695337546687,TRUE,0.99379875905738,0.9,40
"Malawi","women_zinc","Blantyre","TA Kuntaja",87,18,1,TRUE,0.966030342196202,0.725,40
"Malawi","women_zinc","Chikwawa","TA Kasisi",87,18,0.857142857142857,FALSE,0.49787157716182,0,40
"Malawi","women_zinc","Chikwawa","TA Lundu",87,18,0.3,FALSE,0.970698878483325,0.8,40
"Malawi","women_zinc","Chiradzulu","TA Kadewere",87,18,0.777777777777778,FALSE,0.982902917396614,0.9,40
"Malawi","women_zinc","Chiradzulu","TA Mpama",87,18,1,TRUE,0.991695662236934,1,40
"Malawi","women_zinc","Chiradzulu","TA Nchema",87,18,0.916666666666667,TRUE,0.989894394433562,0.975,40
"Malawi","women_zinc","Chitipa","Chitipa Boma",87,18,1,TRUE,0.807992486373462,0.075,40
"Malawi","women_zinc","Chitipa","Nyika N.P. - Chitipa",87,18,1,TRUE,0.250011038678143,0,40
"Malawi","women_zinc","Chitipa","TA Mwabulambya",87,18,0.6875,FALSE,0.845508125783261,0.2,40
"Malawi","women_zinc","Chitipa","TA Mwenemisuku",87,18,0.545977695031243,FALSE,0.89932236658708,0.325,40
"Malawi","women_zinc","Chitipa","TA Mwenewenya",87,18,0.714285714285714,FALSE,0.857151893274087,0.3,40
"Malawi","women_zinc","Dedza","TA Kaphuka",87,18,0.333333333333333,FALSE,0.856722893900335,0.075,40
"Malawi","women_zinc","Dedza","TA Pemba",87,18,0.666666666666667,FALSE,0.684173814561953,0,40
"Malawi","women_zinc","Dedza","TA Tambala",87,18,0.818181818181818,FALSE,0.487162897949462,0,40
"Malawi","women_zinc","Dowa","SC Kayembe",87,18,0.428571428571429,FALSE,0.692726453552952,0.025,40
"Malawi","women_zinc","Dowa","SC Mkukula",87,18,0.272727272727273,FALSE,0.740086192714827,0,40
"Malawi","women_zinc","Dowa","SC Mponela",87,18,0.8,FALSE,0.518095740205085,0.025,40
"Malawi","women_zinc","Dowa","TA Dzoole",87,18,0.125,FALSE,0.770326107220436,0.025,40
"Malawi","women_zinc","Karonga","Karonga Town",87,18,1,TRUE,0.602189220277165,0,40
"Malawi","women_zinc","Karonga","TA Kilupula",87,18,0.808962462860269,FALSE,0.657562003667153,0.025,40
"Malawi","women_zinc","Karonga","TA Kyungu",87,18,0.286440222740951,FALSE,0.840602365650579,0.075,40
"Malawi","women_zinc","Karonga","TA Wasambo",87,18,0.833333333333333,FALSE,0.554732613840228,0,40
"Malawi","women_zinc","Kasungu","SC Kawamba",87,18,0.555555555555556,FALSE,0.205241345122738,0,40
"Malawi","women_zinc","Kasungu","TA Kaluluma",87,18,0.4,FALSE,0.457742168432934,0,40
"Malawi","women_zinc","Kasungu","TA Mwase",87,18,0.571428571428571,FALSE,0.244554645358959,0,40
"Malawi","women_zinc","Kasungu","TA Santhe",87,18,0.5,FALSE,0.597232528113293,0.025,40
"Malawi","women_zinc","Lilongwe","Lilongwe City",87,18,1,TRUE,0.615731863859387,0,40
"Malawi","women_zinc","Lilongwe","TA Chiseka",87,18,0.777777777777778,FALSE,0.423669511484818,0,40
"Malawi","women_zinc","Lilongwe","TA Kabudula",87,18,0.875,FALSE,0.608493466292858,0.025,40
"Malawi","women_zinc","Lilongwe","TA Khongoni",87,18,0.285714285714286,FALSE,0.728247840072876,0.05,40
"Malawi","women_zinc","Machinga","TA Kawinga",87,18,0.75,FALSE,0.391594393441875,0,40
"Malawi","women_zinc","Mangochi","SC Chowe",87,18,0.375,FALSE,0.511421170804008,0,40
"Malawi","women_zinc","Mangochi","TA Mponda",87,18,0.6,FALSE,0.533975922984518,0,40
"Malawi","women_zinc","Mangochi","TA Nankumba",87,18,0.363636363636364,FALSE,0.747277983444625,0,40
"Malawi","women_zinc","Mchinji","SC Dambe",87,18,1,TRUE,0.258889542060665,0,40
"Malawi","women_zinc","Mchinji","SC Mduwa",87,18,0.5,FALSE,0.542646611838635,0.025,40
"Malawi","women_zinc","Mchinji","TA Mlonyeni",87,18,0.777777777777778,FALSE,0.617451595557126,0,40
"Malawi","women_zinc","Mchinji","TA Zulu",87,18,0.375,FALSE,0.703815094579124,0,40
"Malawi","women_zinc","Mulanje","SC Juma",87,18,0.8,FALSE,0.882421928636202,0.175,40
"Malawi","women_zinc","Mulanje","TA Mabuka",87,18,0.473138640981174,FALSE,0.988716155401763,0.975,40
"Malawi","women_zinc","Mwanza","Majete Game Reserve - Mwanza",87,18,1,TRUE,0.814515917210496,0.05,40
"Malawi","women_zinc","Mwanza","TA Nthache",87,18,0.8,FALSE,0.984033851027597,0.9,40
"Malawi","women_zinc","Mzimba","Mzimba Boma",87,18,0.625,FALSE,0.68975942328464,0.05,40
"Malawi","women_zinc","Mzimba","Mzuzu City",87,18,0.752825355317154,FALSE,0.909614374140954,0.375,40
"Malawi","women_zinc","Mzimba","TA Chindi",87,18,0.839937976655756,FALSE,0.319841364856285,0,40
"Malawi","women_zinc","Mzimba","TA M'Mbelwa",87,18,0.375,FALSE,0.595277108269964,0,40
"Malawi","women_zinc","Mzimba","TA Mabulabo",87,18,1,TRUE,0.239629331646333,0,40
"Malawi","women_zinc","Mzimba","TA Mtwalo",87,18,0.166666666666667,FALSE,0.732531974980843,0.05,40
"Malawi","women_zinc","Neno","TA Ngozi",87,18,0.880091066017518,TRUE,0.950363969239135,0.525,40
"Malawi","women_zinc","Neno","TA Symon",87,18,0.444444444444444,FALSE,0.952628283220086,0.55,40
"Malawi","women_zinc","Nkhata Bay","SC Malanda",87,18,0.4,FALSE,0.805205857707922,0.2,40
"Malawi","women_zinc","Nkhata Bay","TA Fukamapiri",87,18,1,TRUE,0.259801416692112,0,40
"Malawi","women_zinc","Nkhata Bay","TA Kabunduli",87,18,1,TRUE,0.301557285284205,0,40
"Malawi","women_zinc","Nkhata Bay","TA Musisya",87,18,1,TRUE,0.439315609372444,0.025,40
"Malawi","women_zinc","Nkhata Bay","TA Timbiri",87,18,0.565684366104056,FALSE,0.822761419251216,0.15,40
"Malawi","women_zinc","Nkhotakota","Nkhotakota Boma",87,18,0.333333333333333,FALSE,0.812858737567341,0.125,40
"Malawi","women_zinc","Nkhotakota","TA Kanyenda",87,18,0.444444444444444,FALSE,0.774621244527139,0.05,40
"Malawi","women_zinc","Nkhotakota","TA Malenga Chanzi",87,18,0.5,FALSE,0.347392386570626,0,40
"Malawi","women_zinc","Nkhotakota","TA Mwadzama",87,18,0.5,FALSE,0.0954137620344575,0,40
"Malawi","women_zinc","Nsanje","Nsanje Boma",87,18,0.333333333333333,FALSE,0.921065609771829,0.35,40
"Malawi","women_zinc","Nsanje","SC Mbenje",87,18,0.666666666666667,FALSE,0.722581994953788,0.075,40
"Malawi","women_zinc","Nsanje","TA Ndamera",87,18,0.5,FALSE,0.692478954089041,0.125,40
"Malawi","women_zinc","Ntcheu","SC Goodson Ganya",87,18,0.727272727272727,FALSE,0.617545890793289,0,40
"Malawi","women_zinc","Ntcheu","SC Makwangwala",87,18,0.636363636363636,FALSE,0.943277598835761,0.4,40
"Malawi","women_zinc","Ntcheu","TA Njolomole",87,18,0.333333333333333,FALSE,0.927633598174176,0.25,40
"Malawi","women_zinc","Ntcheu","TA Phambala",87,18,0.636363636363636,FALSE,0.89949100670727,0.075,40
"Malawi","women_zinc","Ntchisi","SC Chilooko",87,18,0.714285714285714,FALSE,0.365995723197017,0,40
"Malawi","women_zinc","Ntchisi","SC Nthondo",87,18,0.75,FALSE,0.592609042562928,0,40
"Malawi","women_zinc","Ntchisi","TA Kalumo",87,18,1,TRUE,0.277492067837714,0,40
"Malawi","women_zinc","Phalombe","TA Mkhumba",87,18,0.813857615299332,FALSE,0.870447066419358,0.1,40
"Malawi","women_zinc","Rumphi","Rumphi Boma",87,18,0.448985613690143,FALSE,0.932783238861982,0.475,40
"Malawi","women_zinc","Rumphi","SC Chapinduka",87,18,0.25,FALSE,0.930939357888647,0.425,40
"Malawi","women_zinc","Rumphi","SC Kachulu",87,18,0.333333333333333,FALSE,0.906803614049868,0.275,40
"Malawi","women_zinc","Rumphi","SC Mwankhunikira",87,18,0.142857142857143,FALSE,0.929080893532297,0.425,40
"Malawi","women_zinc","Rumphi","TA Chikulamayembe",87,18,0.33779968564391,FALSE,0.79518831336202,0.15,40
"Malawi","women_zinc","Salima","SC Kambwiri",87,18,0.166666666666667,FALSE,0.809587011622922,0.05,40
"Malawi","women_zinc","Salima","TA Karonga",87,18,0.571428571428571,FALSE,0.405858126141898,0,40
"Malawi","women_zinc","Salima","TA Khombedza",87,18,1,TRUE,0.0778225463869879,0,40
"Malawi","women_zinc","Salima","TA Maganga",87,18,0.363636363636364,FALSE,0.61007707266509,0.025,40
"Malawi","women_zinc","Thyolo","SC Mbawela",87,18,0.384615384615385,FALSE,0.975395300021854,0.75,40
"Malawi","women_zinc","Thyolo","TA Bvumbwe",87,18,0.8125,FALSE,0.993000488206894,1,40
"Malawi","women_zinc","Thyolo","TA Nchilamwela",87,18,1,TRUE,0.982530391887371,0.9,40
"Malawi","women_zinc","Zomba","SC Mbiza",87,18,0.625,FALSE,0.953399957875587,0.65,40
"Malawi","women_zinc","Zomba","TA Malemia",87,18,0.818843515791139,FALSE,0.961592101347398,0.725,40
