"outcome","column","rank","beta","beta_std","domain","country","Admin2","x","contribution"
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Sawla-Tuna-Kalba",-0.996039879076829,2.3263142021386
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Bawku West",-1.74624015037539,4.07845443490478
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Binduri",-1.55801045722621,3.6388320687371
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Builsa South",-1.36238338941802,3.18193266568636
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Kasena Nankana East",-1.2706697715279,2.9677297042296
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Talensi",-1.79234997264647,4.18614684427569
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Jirapa",-0.781318172372694,1.82481806096377
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Lambussie-Karni",-0.905152475028504,2.11404091542131
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Sissala East",-1.044716868612,2.44000239319573
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Wa East",-0.876479841057651,2.04707416336622
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Wa Municipal",-0.890724620518984,2.08034374771052
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Afadzato South",0.2583279124057,-0.603341195530427
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Akatsi South",-0.0627067779432138,0.146455650184261
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Ho Municipal",0.755415026360469,-1.764319623387
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","South Tongu",0.278316734974513,-0.650026356238004
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Effia Kwesimintsim",1.41287558935073,-3.29986039555754
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Ellembelle",0.996039879076829,-2.3263142021386
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Jomoro",0.890724620518984,-2.08034374771052
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Mpohor",1.2493462419631,-2.91792725082553
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Prestea-Huni Valley",0.318639363964375,-0.74420240928281
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Ghana","Sefwi-Akontombra",0.111098218361677,-0.259476923199707
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kalembo",-0.65199671404899,1.52277960702301
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Nsamala",0.155352777902563,-0.362836248997756
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","Blantyre City",2.86919144321932,-6.70117827932951
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kuntaja",1.63104578763157,-3.80941070715199
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kasisi",-0.91913552204621,2.14669920707185
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Lundu",-1.4034126358514,3.2777590685102
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kadewere",1.59321881802305,-3.72106342460572
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mpama",1.76129018513183,-4.11360474397577
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Nchema",2.00216033916466,-4.67617223948332
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","Chitipa Boma",-0.134503915345218,0.31414241044328
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","Nyika N.P. - Chitipa",-0.828464648581135,1.93493164124144
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mwabulambya",-0.155352777902563,0.362836248997756
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mwenemisuku",0.0103155256370007,-0.0240925632557214
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mwenewenya",-0.55302409142755,1.29162278041025
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kaphuka",0.0929718485610739,-0.217141638854022
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Pemba",0.165802018978056,-0.387241113126308
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Tambala",-0.282216147062508,0.659133680061927
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Kayembe",0.799728161791455,-1.86781575688512
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Mkukula",0.744142742220168,-1.73799249006937
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Mponela",2.18612331913159,-5.10582942686565
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Dzoole",1.93087960915984,-4.5096915813969
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","Karonga Town",1.4034126358514,-3.2777590685102
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kilupula",-0.49386832337402,1.15346073865657
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kyungu",-0.228921356558752,0.534660322465241
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Wasambo",-0.814012377795664,1.90117744777225
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Kawamba",-0.336325378210508,0.78550921534979
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kaluluma",-0.207792554345417,0.485312667119739
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mwase",-0.186756121063737,0.436180745262485
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Santhe",-0.165802018978056,0.387241113126307
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","Lilongwe City",1.4916059817795,-3.48374021191262
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Chiseka",-0.529140744145128,1.23584171065107
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kabudula",0.757818458115628,-1.76993299042515
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Khongoni",0.785605288161915,-1.83483089132948
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kawinga",-0.757818458115628,1.76993299042515
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Chowe",-0.218344770767368,0.50995803668986
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mponda",0.186756121063737,-0.436180745262485
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Nankumba",0.0722702607492868,-0.16879176979254
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Dambe",0.250152863768473,-0.5842478518326
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Mduwa",0.541043839288096,-1.26364214300541
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mlonyeni",0.677730811377239,-1.58288322069499
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Zulu",0.857902140718203,-2.00368476797094
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Juma",1.23157737745197,-2.87642694271896
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mabuka",-0.0929718485610738,0.217141638854022
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","Majete Game Reserve - Mwanza",-0.239523613333968,0.559422564448731
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Nthache",0.358238805564508,-0.836689412390083
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","Mzimba Boma",-0.369259706121573,0.862429423432632
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","Mzuzu City",-0.601773220918427,1.40547945890151
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Chindi",-1.05334899812895,2.46016327822837
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA M'Mbelwa",-0.626687350027507,1.46366798488109
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mabulabo",0.436393243358131,-1.01922405022805
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mtwalo",-1.08998406252085,2.54572679067541
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Ngozi",0.577227165432323,-1.34815059217307
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Symon",0.260810452884956,-0.609139326002501
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Malanda",-1.23157737745197,2.87642694271896
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Fukamapiri",-1.03555129830421,2.41859562342115
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kabunduli",-0.857902140718203,2.00368476797094
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Musisya",-1.07148676774832,2.50252518757255
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Timbiri",-1.16802085207708,2.72798665360602
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","Nkhotakota Boma",0.55302409142755,-1.29162278041025
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kanyenda",0.271497749389658,-0.634100183658518
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Malenga Chanzi",-0.05159960181383,0.120514137079998
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mwadzama",0.0412730856763104,-0.0963959048144476
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","Nsanje Boma",-2.08535556603183,4.87047995936157
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Mbenje",-1.86824165486393,4.3633966731985
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Ndamera",-2.18612331913159,5.10582942686565
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Goodson Ganya",-0.303751955150233,0.709431923396761
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Makwangwala",0.11371336113175,-0.265584754717739
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Njolomole",0.05159960181383,-0.120514137079998
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Phambala",0.144920472248412,-0.33847093861802
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Chilooko",1.25390498417371,-2.92857448189649
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Nthondo",1.46093630637359,-3.4121092431427
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Kalumo",1.35019097452925,-3.15345650874735
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Mkhumba",0.0826166288083851,-0.192956367477867
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","Rumphi Boma",-0.771637397553023,1.80220799843136
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Chapinduka",-0.677730811377239,1.58288322069499
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Kachulu",-0.250152863768473,0.5842478518326
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Mwankhunikira",-0.703921788828513,1.6440539068218
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Chikulamayembe",-0.951079961731164,2.22130746852755
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Kambwiri",0.828464648581135,-1.93493164124144
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Karonga",0.872902819455298,-2.03871980293376
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Khombedza",0.292967066205035,-0.684243132416871
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Maganga",0.49386832337402,-1.15346073865657
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Mbawela",-1.3763145187641,3.21446970032763
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Bvumbwe",-0.144920472248412,0.33847093861802
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Nchilamwela",-0.843092067688542,1.96909490470609
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","SC Mbiza",1.86824165486393,-4.3633966731985
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","Malawi","TA Malemia",0.413811248139834,-0.966482370610123
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Kailahun",-0.463707751457179,1.0830188133194
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Kenema",-1.24186679184332,2.90045852150722
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Kono",0.920822976368379,-2.15064036348294
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Bombali",-1.80274309073919,4.21042062962453
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Kambia",-0.920822976368379,2.15064036348294
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Koinadugu",0.271880005399261,-0.634992966771597
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Port Loko",-0.0896423510757625,0.209365386668976
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Tonkolili",-0.674489750196082,1.57531351709767
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Bo",-0.271880005399261,0.634992966771597
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Bonthe",1.80274309073919,-4.21042062962453
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Moyamba",1.24186679184332,-2.90045852150722
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Pujehun",0.0896423510757625,-0.209365386668976
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Western Rural",0.674489750196082,-1.57531351709767
"women_folate","ihme_overweightprevalence",9,-2.33556331529087,-2.31716757405536,"Child anthropometry","SierraLeone","Western Urban",0.463707751457179,-1.0830188133194
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Asunafo North",1.05411822357498,2.52256690452855
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Tano North",-0.246303280330931,-0.58941823558696
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Adansi Asokwa",-1.36833824204492,-3.27451388884728
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Asante-Akim South",0.957090851539385,2.29037469680797
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Asokore-Mampong",-0.369087834027447,-0.883248893870905
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Asokwa",-1.36833824204492,-3.27451388884728
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Atwima-Mponua",-0.00975357205521774,-0.0233408715618099
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Atwima-Nwabiagya South",0,0
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Bekwai",-0.327631024391199,-0.784040310225448
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Kumasi",-0.840232195425385,-2.01072505995688
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Kwadaso",-1.36833824204492,-3.27451388884728
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Obuasi",-0.659261864763804,-1.57765241533428
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Sekyere Kumawu",0,0
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Sekyere South",0.542391784356544,1.29797543947753
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Dormaa West",0.00975357205521774,0.0233408715618099
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Sunyani West",0.337939791705713,0.808709796695271
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Wenchi",2.15542739326493,5.15806451853605
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Kintampo North",1.2014621392034,2.87516956031734
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Sene West",-0.307116283508654,-0.734947328766707
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Techiman",0.464871688221954,1.11246529026315
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Agona West",0.531127051854218,1.2710182720904
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Asikuma-Odoben-Brakwa",0.519929317753082,1.24422143581767
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Awutu Senya West",-0.0292644287390911,-0.0700314990920128
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Mfantseman",0.432511563344481,1.03502560824581
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Twifo-Atti-Morkwa",1.7190618369062,4.1138160783435
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Twifo-Hemang-Lower Denkyira",2.15542739326493,5.15806451853605
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Abuakwa South",-0.812783124744428,-1.94503781946405
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Akwapem North",-0.623320498546391,-1.49164261216808
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Atiwa East",-0.733858438942871,-1.75616640456894
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Denkyembour",-0.266462198547311,-0.637659712478683
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Kwahu Afram Plains North",-0.464871688221953,-1.11246529026315
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Ablekuma Central",-1.36833824204492,-3.27451388884728
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Ablekuma North",-1.36833824204492,-3.27451388884728
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Ashaiman",-0.358666813129587,-0.858310777974199
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Ayawaso West",-1.36833824204492,-3.27451388884728
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Ga East",-0.50879640202623,-1.21757971372675
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","La-Dade-Kotopon",-0.542391784356544,-1.29797543947753
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Tema West",-1.36833824204492,-3.27451388884728
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Weija Gbawe",-1.36833824204492,-3.27451388884728
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Chereponi",0.854196523817445,2.0441425190786
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","West Mamprusi",0.772718972379667,1.84916194657516
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Yunyoo-Nasuan",-1.36833824204492,-3.27451388884728
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Gushegu",0.176473228718962,0.422310815187311
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Kpandai",1.08874899044344,2.60544036637286
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Nanumba South",0.553725768778894,1.32509833078216
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Sagnerigu",0.911811977183035,2.18201968750145
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Savelugu",-0.683701898949429,-1.63613885452429
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Tamale",0.941783485421899,2.25374326942166
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Tatale Sanguli",0.647188848609915,1.54876097763163
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Tolon",0.97262583116155,2.32755081669753
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Nkwanta South",0.882637969942833,2.11220457237421
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Bole",0.611519019134257,1.46340097785826
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Central Gonja",0.196322212450866,0.469810600629609
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","North East Gonja",-1.36833824204492,-3.27451388884728
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Sawla-Tuna-Kalba",-0.0683270497818597,-0.163510648624636
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Bawku West",0.826429823741858,1.97769517276378
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Binduri",1.16224444272062,2.78131930613636
"women_folate","espen_sth_cov_mean",10,2.39305881267607,2.30157351498166,"Infection and inflammation burden","Ghana","Builsa South",1.02070759283204,2.44261330019208
