"country","outcome","rep","fold","package","discrete_pick","w_domain_index","w_enet","w_rf","w_mean","w_hapc"
"Ghana","women_b12",1,2,"SuperLearner","rf",0.156199851398955,0,0.128506870659437,0.399025828217651,0.316267449723957
"Ghana","women_b12",2,2,"SuperLearner","rf",0,0,0.591293228340215,0.408706771659785,0
"Ghana","women_b12",2,3,"SuperLearner","rf",0.160594377030752,0,0.383021454541907,0.456384168427341,0
"Ghana","women_b12",2,1,"SuperLearner","rf",0,0,0.455097504383523,0.23321985814631,0.311682637470167
"Ghana","women_b12",2,4,"SuperLearner","rf",0.0415147744664918,0,0.137317561724747,0.372182013944649,0.448985649864112
"Ghana","women_b12",2,5,"SuperLearner","rf",0,0,0.959890155254434,0.000686630803050565,0.0394232139425152
"Ghana","women_b12",3,5,"SuperLearner","rf",0.181906736395086,0,0.0702333939591102,0.474540351216055,0.273319518429749
"Ghana","women_b12",3,1,"SuperLearner","enet",0.0951122533375176,0.690537572424273,0,0,0.21435017423821
"Ghana","women_b12",3,4,"SuperLearner","rf",0.0922365165354578,0,0.48721403364916,0.420549449815382,0
"Ghana","women_b12",3,3,"SuperLearner","rf",0.0901133427163804,0,0.397117578796221,0.512769078487399,0
"Ghana","women_b12",3,2,"SuperLearner","rf",0.258479870317198,0,0.200517652972861,0.541002476709941,0
"Ghana","women_b12",4,1,"SuperLearner","rf",0,0.249373021473339,0.750626978526661,0,0
"Ghana","women_b12",4,2,"SuperLearner","hapc",0.00347913621583635,0,0,0.380931120252249,0.615589743531915
"Ghana","women_b12",4,4,"SuperLearner","rf",0.0844619292032989,0,0.240118570938709,0.173338919172103,0.502080580685888
"Ghana","women_b12",4,3,"SuperLearner","mean",0.0493104478143568,0,0,0.950689552185643,0
"Ghana","women_b12",4,5,"SuperLearner","rf",0,0,0.633534515207306,0.366465484792694,0
"Ghana","women_b12",5,2,"SuperLearner","rf",0,0,0.924577315664755,0.0754226843352453,0
"Ghana","women_b12",5,3,"SuperLearner","rf",0.03290981450713,0,0.721985998275587,0.245104187217283,0
"Ghana","women_b12",5,5,"SuperLearner","rf",0.106752061434345,0,0.603373198002262,0.289874740563394,0
"Ghana","women_b12",5,1,"SuperLearner","rf",0.0483727287658609,0,0,0.458941154387127,0.492686116847012
"Ghana","women_b12",5,4,"SuperLearner","rf",0.0317531206803034,0,0.614439497044283,0.353807382275413,0
"Malawi","child_vitA",1,1,"SuperLearner","rf",0.26345480062516,0,0,0.716225652545179,0.02031954682966
"Malawi","child_vitA",1,3,"SuperLearner","rf",0,0,0.653027199329712,0.346972800670288,0
"Malawi","child_vitA",1,4,"SuperLearner","mean",0,0,0,0.717822621784195,0.282177378215805
"Malawi","child_vitA",1,5,"SuperLearner","mean",0.121153101661307,0,0,0.878846898338693,0
"Malawi","child_vitA",1,2,"SuperLearner","mean",0.0455013772577647,0,0,0.954498622742235,0
"Malawi","child_vitA",2,2,"SuperLearner","rf",0.0549072606864879,0.364018349742408,0.581074389571104,0,0
"Malawi","child_vitA",2,3,"SuperLearner","mean",0.0784817237926336,0,0,0.921518276207366,0
"Malawi","child_vitA",2,1,"SuperLearner","mean",0.180118048998328,0,0,0.819881951001672,0
"Malawi","child_vitA",2,4,"SuperLearner","mean",0.130280950189397,0,0.0231595067706129,0.84655954303999,0
"Malawi","child_vitA",2,5,"SuperLearner","mean",0.0281631501994279,0,0,0.971836849800572,0
"Malawi","child_vitA",3,5,"SuperLearner","rf",0.242821969416421,0,0,0.757178030583579,0
"Malawi","child_vitA",3,1,"SuperLearner","mean",0.0360272621339383,0,0.164293517428819,0.799679220437242,0
"Malawi","child_vitA",3,4,"SuperLearner","mean",0,0.318969793377228,0,0.681030206622772,0
"Malawi","child_vitA",3,3,"SuperLearner","mean",0.186109159575087,0,0,0.813890840424913,0
"Malawi","child_vitA",3,2,"SuperLearner","mean",0.175985877488623,0,0,0.824014122511377,0
