"Admin2","country","outcome","direct_prev","direct_se","partial_pooled_prev","insample_pooled_prev","loao_used_fh","estimate_type","method","ml_prev"
"TA Kalumo","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.02397705997706
"TA Kanyenda","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00303864375449045
"TA Kaphuka","Malawi","women_vitA",0.1667,0,0.0125,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00317470859941255
"TA Karonga","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0032962962962963
"TA Kasisi","Malawi","women_vitA",0.1667,0,0.0125,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0107955054205054
"TA Kawinga","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"TA Khombedza","Malawi","women_vitA",0,0,0.0137,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.000371480859783824
"TA Khongoni","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.041244824132982
"TA Kilupula","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.000936383213876556
"TA Kuntaja","Malawi","women_vitA",0,0,0.0137,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.026008307868602
"TA Kyungu","Malawi","women_vitA",0,0,0.014,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"TA Lundu","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0246396714131824
"TA M'Mbelwa","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00462737670825906
"TA Mabuka","Malawi","women_vitA",0,0,0.014,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00135412302379821
"TA Mabulabo","Malawi","women_vitA",0,0,0.0137,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"TA Maganga","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"TA Malemia","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0187818945806339
"TA Malenga Chanzi","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.000628874630588737
"TA Mkhumba","Malawi","women_vitA",0,0,0.0141,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.002564272935421
"TA Mlonyeni","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"TA Mpama","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00359259259259259
"TA Mponda","Malawi","women_vitA",0,0,0.0137,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0211980453348757
"TA Mtwalo","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"TA Musisya","Malawi","women_vitA",0,0,0.0137,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.000416666666666667
"TA Mwabulambya","Malawi","women_vitA",0,0,0.0139,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"TA Mwadzama","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"TA Mwase","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0186325184908258
"TA Mwenemisuku","Malawi","women_vitA",0,0,0.0139,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",4.13564797834861e-05
"TA Mwenewenya","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"TA Nankumba","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00809343434343434
"TA Nchema","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"TA Nchilamwela","Malawi","women_vitA",0,0,0.0137,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0211039349966486
"TA Ndamera","Malawi","women_vitA",0,0,0.0137,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0568676337279278
"TA Ngozi","Malawi","women_vitA",0,0,0.0139,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"TA Njolomole","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.000789473858288385
"TA Nsamala","Malawi","women_vitA",0,0,0.0137,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00876411170528818
"TA Nthache","Malawi","women_vitA",0.1,0,0.0125,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"TA Pemba","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.105753482628483
"TA Phambala","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"TA Santhe","Malawi","women_vitA",0.1,0,0.0125,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00101633675529035
"TA Symon","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.029873519328037
"TA Tambala","Malawi","women_vitA",0.1,0,0.0125,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00164299770487721
"TA Timbiri","Malawi","women_vitA",0,0,0.0141,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00145439953615343
"TA Wasambo","Malawi","women_vitA",0,0,0.0137,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00225801539569645
"TA Zulu","Malawi","women_vitA",0,0,0.0138,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0144694533762058
"Blantyre City","Malawi","child_iron",0.4434,0.0531,0.203,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.407709128227114
"Chitipa Boma","Malawi","child_iron",0.6,0,0.2031,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.130279040404041
"Karonga Town","Malawi","child_iron",0.0909,0,0.2061,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.188502206540016
"Lilongwe City","Malawi","child_iron",0.6,0,0.2013,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.278761951911178
"Majete Game Reserve - Mwanza","Malawi","child_iron",0.0909,0,0.2061,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0865459950323529
"Mzimba Boma","Malawi","child_iron",0.3333,0,0.2042,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.370551368145224
"Mzuzu City","Malawi","child_iron",0.3744,0.0967,0.2034,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.273139822813298
"Nkhotakota Boma","Malawi","child_iron",0.1667,0,0.2051,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.370354617604618
"Nsanje Boma","Malawi","child_iron",0.5,0,0.2038,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"Nyika N.P. - Chitipa","Malawi","child_iron",0.1,0,0.2059,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.182555429956766
"Rumphi Boma","Malawi","child_iron",0.4009,0.0757,0.2019,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.28747963890826
"SC Chapinduka","Malawi","child_iron",0.3636,0,0.2033,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.053264670148845
"SC Chilooko","Malawi","child_iron",0.2,0,0.205,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.109367917042442
"SC Chowe","Malawi","child_iron",0.3,0,0.2041,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0281292348222431
"SC Dambe","Malawi","child_iron",0.1905,0,0.2052,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.04926409678956
"SC Goodson Ganya","Malawi","child_iron",0.1538,0,0.2055,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0448626129530014
"SC Juma","Malawi","child_iron",0.2857,0,0.2039,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0731557947534268
"SC Kachulu","Malawi","child_iron",0.6667,0,0.2011,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.12337304536937
"SC Kambwiri","Malawi","child_iron",0.0769,0,0.2064,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.11096624171662
"SC Kawamba","Malawi","child_iron",0.2857,0,0.2039,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0801453508402626
"SC Kayembe","Malawi","child_iron",0.125,0,0.2055,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0876174072209417
"SC Makwangwala","Malawi","child_iron",0.3077,0,0.2037,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"SC Malanda","Malawi","child_iron",0.1429,0,0.2053,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.101546142038789
"SC Mbawela","Malawi","child_iron",0.1818,0,0.2052,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0931766344573158
"SC Mbenje","Malawi","child_iron",0.3125,0,0.2033,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.133914418914419
"SC Mbiza","Malawi","child_iron",0,0,0.2076,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.121540976322219
"SC Mduwa","Malawi","child_iron",0.0714,0,0.2066,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0733307387654102
"SC Mkukula","Malawi","child_iron",0.1111,0,0.2057,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0611136717748008
"SC Mponela","Malawi","child_iron",0.1429,0,0.2053,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"SC Mwankhunikira","Malawi","child_iron",0.2,0,0.2049,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"SC Nthondo","Malawi","child_iron",0.1176,0,0.2063,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"TA Bvumbwe","Malawi","child_iron",0.1818,0,0.2052,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0982384021515463
"TA Chikulamayembe","Malawi","child_iron",0.373,0.036,0.2007,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0989893847575143
"TA Chindi","Malawi","child_iron",0.2678,0.0336,0.2035,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0869610478504644
"TA Chiseka","Malawi","child_iron",0,0,0.2074,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0309340156124716
"TA Dzoole","Malawi","child_iron",0,0,0.2055,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.027875927721516
"TA Fukamapiri","Malawi","child_iron",0,0,0.2072,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0819216187888464
"TA Kabudula","Malawi","child_iron",0.25,0,0.2046,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0704042308168634
"TA Kabunduli","Malawi","child_iron",0.1765,0,0.2054,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"TA Kadewere","Malawi","child_iron",0.1875,0,0.2052,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0946976061464962
"TA Kalembo","Malawi","child_iron",0.5714,0,0.2026,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.073454102703581
"TA Kaluluma","Malawi","child_iron",0.125,0,0.2055,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0813999479083152
"TA Kalumo","Malawi","child_iron",0.0833,0,0.2063,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.098231140085327
"TA Kanyenda","Malawi","child_iron",0.1333,0,0.2059,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0463232946603549
"TA Kaphuka","Malawi","child_iron",0.1,0,0.2059,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"TA Karonga","Malawi","child_iron",0.1429,0,0.2053,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0744288118422906
"TA Kasisi","Malawi","child_iron",0.1111,0,0.2057,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0931897871425208
"TA Kawinga","Malawi","child_iron",0.2222,0,0.2046,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0854786665644538
"TA Khombedza","Malawi","child_iron",0.1818,0,0.2052,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.161535765160765
"TA Khongoni","Malawi","child_iron",0,0,0.2064,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.08409793750937
"TA Kilupula","Malawi","child_iron",0.1643,0.08,0.2056,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0970098796849469
"TA Kuntaja","Malawi","child_iron",0,0,0.2053,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0930330436313535
"TA Kyungu","Malawi","child_iron",0.2204,0.0236,0.2043,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.092676426758179
"TA Lundu","Malawi","child_iron",0.5,0,0.2028,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0012192265795207
"TA M'Mbelwa","Malawi","child_iron",0.3158,0,0.203,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0743181955522265
"TA Mabuka","Malawi","child_iron",0.2068,0.0461,0.2049,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.048346980945316
"TA Mabulabo","Malawi","child_iron",0.0556,0,0.2074,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0827481585913568
"TA Maganga","Malawi","child_iron",0.0833,0,0.2063,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0905546261659653
"TA Malemia","Malawi","child_iron",0.2145,0.0504,0.2047,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0604482693232693
"TA Malenga Chanzi","Malawi","child_iron",0.2222,0,0.2048,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"TA Mkhumba","Malawi","child_iron",0.4005,0.0059,0.1985,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0867488229209251
"TA Mlonyeni","Malawi","child_iron",0.1667,0,0.2053,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0851176779416023
"TA Mpama","Malawi","child_iron",0.1667,0,0.2051,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0925482521191846
"TA Mponda","Malawi","child_iron",0.2857,0,0.2044,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0395153758751282
"TA Mtwalo","Malawi","child_iron",0.2143,0,0.2048,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0821056741929394
"TA Musisya","Malawi","child_iron",0.1538,0,0.2055,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0875832459515374
"TA Mwabulambya","Malawi","child_iron",0.1429,0,0.2053,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0329653354826855
"TA Mwadzama","Malawi","child_iron",0.3158,0,0.203,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0836428840418321
"TA Mwase","Malawi","child_iron",0.1111,0,0.2057,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0388267370910374
"TA Mwenemisuku","Malawi","child_iron",0.0594,0.0393,0.2071,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.161535765160765
"TA Mwenewenya","Malawi","child_iron",0.2667,0,0.2041,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0802056955281277
"TA Nankumba","Malawi","child_iron",0.1176,0,0.2063,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100738401401185
"TA Nchema","Malawi","child_iron",0.1538,0,0.2055,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0940130341690357
"TA Nchilamwela","Malawi","child_iron",0,0,0.2051,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.101068311427882
"TA Ndamera","Malawi","child_iron",0.1,0,0.2059,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.15773614275352
