iso3,analysis_group,region_number,year,pop_under5,pop_npw_15_49,sdi
BFA,Sub-Saharan Africa,7,2020,3472482,4406016.5,-0.3310408592224121
BFA,Sub-Saharan Africa,7,2021,3542122,4556581.5,-0.3310408592224121
BFA,Sub-Saharan Africa,7,2022,3607403,4714398.5,-0.3310408592224121
BFA,Sub-Saharan Africa,7,2023,3670253,4878365.5,-0.3310408592224121
BFA,Sub-Saharan Africa,7,2024,3733855,5046549,-0.3310408592224121
BFA,Sub-Saharan Africa,7,2025,3801123,5217653,-0.3310408592224121
BFA,Sub-Saharan Africa,7,2026,3874951,5388791,-0.3310408592224121
BFA,Sub-Saharan Africa,7,2027,3946539,5563406.5,-0.3310408592224121
BFA,Sub-Saharan Africa,7,2028,4017064,5741426.5,-0.3310408592224121
BFA,Sub-Saharan Africa,7,2029,4087324,5922983,-0.3310408592224121
BFA,Sub-Saharan Africa,7,2030,4158616,6108066.5,-0.3310408592224121
BGD,South Asia,6,2000,16282150,29346350,-0.2613368034362793
BGD,South Asia,6,2001,16368469,30306570,-0.2596471309661865
BGD,South Asia,6,2002,16391130,31298830,-0.2584628760814667
BGD,South Asia,6,2003,16357212,32300994,-0.2569458484649658
BGD,South Asia,6,2004,16275278,33284398,-0.25362443923950195
BGD,South Asia,6,2005,16156707,34240072,-0.2490624040365219
BGD,South Asia,6,2006,16077841,35132396,-0.2425115555524826
BGD,South Asia,6,2007,15911480,35982576,-0.2334320992231369
BGD,South Asia,6,2008,15693223,36794108,-0.22389842569828033
BGD,South Asia,6,2009,15472497,37568624,-0.21463008224964142
BGD,South Asia,6,2010,15287419,38311988,-0.20622871816158295
BGD,South Asia,6,2011,15076216,39040956,-0.19640223681926727
BGD,South Asia,6,2012,14934827,39722548,-0.1861518770456314
BGD,South Asia,6,2013,14844468,40366796,-0.1775917261838913
BGD,South Asia,6,2014,14770880,40988688,-0.16815681755542755
BGD,South Asia,6,2015,14693140,41597252,-0.15897001326084137
BGD,South Asia,6,2016,14669081,42206048,-0.14942945539951324
BGD,South Asia,6,2017,14606862,42798796,-0.13900180160999298
BGD,South Asia,6,2018,14516613,43369776,-0.12857840955257416
BGD,South Asia,6,2019,14418746,43907064,-0.1196364015340805
BGD,South Asia,6,2020,14328179,44407060,-0.1196364015340805
BGD,South Asia,6,2021,14254721,44868976,-0.1196364015340805
BGD,South Asia,6,2022,14159098,45297820,-0.1196364015340805
BGD,South Asia,6,2023,14046749,45687168,-0.1196364015340805
BGD,South Asia,6,2024,13919499,46032552,-0.1196364015340805
BGD,South Asia,6,2025,13781535,46333244,-0.1196364015340805
BGD,South Asia,6,2026,13642020,46607192,-0.1196364015340805
BGD,South Asia,6,2027,13484766,46836760,-0.1196364015340805
BGD,South Asia,6,2028,13315165,47021936,-0.1196364015340805
BGD,South Asia,6,2029,13140784,47164960,-0.1196364015340805
BGD,South Asia,6,2030,12967341,47269592,-0.1196364015340805
BGR,Europe & Central Asia,2,2000,321618,1897720,0.08531083166599274
BGR,Europe & Central Asia,2,2001,313377,1876471,0.09184117615222931
BGR,Europe & Central Asia,2,2002,312508,1855866.875,0.09742428362369537
BGR,Europe & Central Asia,2,2003,316562,1835658.625,0.10146988928318024
BGR,Europe & Central Asia,2,2004,323271,1814573.875,0.10623009502887726
BGR,Europe & Central Asia,2,2005,331379,1791703.125,0.11114741861820221
BGR,Europe & Central Asia,2,2006,349139,1763266,0.11546172201633453
BGR,Europe & Central Asia,2,2007,361280,1734649.25,0.11972720921039581
BGR,Europe & Central Asia,2,2008,368792,1705829.5,0.12392760813236237
BGR,Europe & Central Asia,2,2009,372831,1677114.5,0.13019300997257233
BGR,Europe & Central Asia,2,2010,374746,1648878,0.13751615583896637
BGR,Europe & Central Asia,2,2011,378364,1623467,0.14215154945850372
BGR,Europe & Central Asia,2,2012,372137,1599207.75,0.1451708823442459
BGR,Europe & Central Asia,2,2013,360127,1575407.5,0.14794887602329254
BGR,Europe & Central Asia,2,2014,347561,1551618.375,0.15099699795246124
BGR,Europe & Central Asia,2,2015,337830,1527804.5,0.1538075953722
BGR,Europe & Central Asia,2,2016,319643,1507610.75,0.15672554075717926
BGR,Europe & Central Asia,2,2017,312631,1486321.5,0.16041983664035797
BGR,Europe & Central Asia,2,2018,313038,1464916.5,0.16428835690021515
BGR,Europe & Central Asia,2,2019,314543,1444496.75,0.16785188019275665
BGR,Europe & Central Asia,2,2020,312730,1425374.875,0.16785188019275665
BGR,Europe & Central Asia,2,2021,313766,1405723,0.16785188019275665
BGR,Europe & Central Asia,2,2022,310384,1387710.625,0.16785188019275665
BGR,Europe & Central Asia,2,2023,303615,1370436.5,0.16785188019275665
BGR,Europe & Central Asia,2,2024,296553,1352389.5,0.16785188019275665
BGR,Europe & Central Asia,2,2025,291348,1332798.375,0.16785188019275665
BGR,Europe & Central Asia,2,2026,286971,1311952.375,0.16785188019275665
BGR,Europe & Central Asia,2,2027,283125,1289690.625,0.16785188019275665
BGR,Europe & Central Asia,2,2028,280031,1266771.125,0.16785188019275665
BGR,Europe & Central Asia,2,2029,277164,1244605.375,0.16785188019275665
BGR,Europe & Central Asia,2,2030,274288,1224012.875,0.16785188019275665
BHR,High Income,3,2000,74016,153245.375,0.028010563924908638
BHR,High Income,3,2001,73468,161811.421875,0.037557318806648254
BHR,High Income,3,2002,74135,170637.234375,0.04884393513202667
BHR,High Income,3,2003,75797,179969.421875,0.05636902153491974
BHR,High Income,3,2004,78289,190235.078125,0.06384916603565216
BHR,High Income,3,2005,81249,201681.15625,0.07090820372104645
BHR,High Income,3,2006,81031,217320.296875,0.07722063362598419
BHR,High Income,3,2007,83190,233973.140625,0.08319737017154694
BHR,High Income,3,2008,86499,250498.375,0.0891464501619339
BHR,High Income,3,2009,89573,265569.125,0.09429396688938141
BHR,High Income,3,2010,91447,278270.375,0.09823299944400787
BHR,High Income,3,2011,95452,285961.0625,0.09986044466495514
BHR,High Income,3,2012,98620,291288.90625,0.10114307701587677
BHR,High Income,3,2013,101152,294858.25,0.10367609560489655
BHR,High Income,3,2014,103556,297960.0625,0.1100739985704422
BHR,High Income,3,2015,106231,301803.1875,0.11654885113239288
BHR,High Income,3,2016,107217,308594.125,0.12040956318378448
BHR,High Income,3,2017,107840,316611.40625,0.12592853605747223
BHR,High Income,3,2018,108136,325578.5625,0.13497628271579742
BHR,High Income,3,2019,108250,334775.03125,0.1431259661912918
BHR,High Income,3,2020,108054,343595.9375,0.1431259661912918
BHR,High Income,3,2021,106099,349571.0625,0.1431259661912918
BHR,High Income,3,2022,106520,355127.59375,0.1431259661912918
BHR,High Income,3,2023,108360,360231.53125,0.1431259661912918
BHR,High Income,3,2024,110180,365121.3125,0.1431259661912918
BHR,High Income,3,2025,111067,370085.78125,0.1431259661912918
BHR,High Income,3,2026,112910,376000.65625,0.1431259661912918
BHR,High Income,3,2027,113399,382159.15625,0.1431259661912918
BHR,High Income,3,2028,112838,388390.875,0.1431259661912918
BHR,High Income,3,2029,112073,394573.15625,0.1431259661912918
BHR,High Income,3,2030,111683,400698.21875,0.1431259661912918
BHS,High Income,3,2000,28150,80435.046875,0.13511814177036285
BHS,High Income,3,2001,27647,82138.9296875,0.14004333317279816
BHS,High Income,3,2002,27683,83718.5625,0.14160658419132233
BHS,High Income,3,2003,28247,85225.0703125,0.1444777399301529
BHS,High Income,3,2004,29021,86707.78125,0.14663614332675934
BHS,High Income,3,2005,29658,88154.875,0.1517447978258133
BHS,High Income,3,2006,29760,89981.828125,0.1581791192293167
BHS,High Income,3,2007,30269,91692.1328125,0.16306228935718536
BHS,High Income,3,2008,30890,93357.5,0.16753645241260529
BHS,High Income,3,2009,31286,94963.703125,0.17228324711322784
BHS,High Income,3,2010,31159,96440.7265625,0.17931629717350006
BHS,High Income,3,2011,30766,97447.421875,0.18325437605381012
BHS,High Income,3,2012,29823,98334.2421875,0.18463023006916046
BHS,High Income,3,2013,28516,99151.2578125,0.18743957579135895
BHS,High Income,3,2014,27296,99918.125,0.1884387880563736
BHS,High Income,3,2015,26495,100647.34375,0.18885554373264313
BHS,High Income,3,2016,25441,101569.2890625,0.19006426632404327
BHS,High Income,3,2017,25367,102339.4375,0.19164718687534332
BHS,High Income,3,2018,25964,102997.203125,0.19398559629917145
BHS,High Income,3,2019,26661,103639.8359375,0.1962878257036209
BHS,High Income,3,2020,27064,104272.3359375,0.1962878257036209
BHS,High Income,3,2021,27951,104620.078125,0.1962878257036209
BHS,High Income,3,2022,28151,105060.4453125,0.1962878257036209
BHS,High Income,3,2023,27867,105510.671875,0.1962878257036209
BHS,High Income,3,2024,27512,105849.5234375,0.1962878257036209
BHS,High Income,3,2025,27374,106023.8671875,0.1962878257036209
BHS,High Income,3,2026,27108,106214.6953125,0.1962878257036209
BHS,High Income,3,2027,27086,106261.625,0.1962878257036209
BHS,High Income,3,2028,27249,106210.6640625,0.1962878257036209
BHS,High Income,3,2029,27411,106156.8125,0.1962878257036209
BHS,High Income,3,2030,27436,106140.0625,0.1962878257036209
BIH,Europe & Central Asia,2,2000,234469,945923.125,0.01004745252430439
BIH,Europe & Central Asia,2,2001,229992,945772.625,0.02200170047581196
BIH,Europe & Central Asia,2,2002,218292,946794.5625,0.033230796456336975
BIH,Europe & Central Asia,2,2003,202139,948016.4375,0.042758241295814514
BIH,Europe & Central Asia,2,2004,187130,948104.0625,0.05008299648761749
BIH,Europe & Central Asia,2,2005,177159,946282.5,0.05663473904132843
BIH,Europe & Central Asia,2,2006,165010,943871,0.06301964819431305
BIH,Europe & Central Asia,2,2007,162907,938469.375,0.06948186457157135
BIH,Europe & Central Asia,2,2008,167256,930167.25,0.07583154737949371
BIH,Europe & Central Asia,2,2009,171881,919193.75,0.08197005093097687
BIH,Europe & Central Asia,2,2010,173220,905371.5625,0.08879567682743073
BIH,Europe & Central Asia,2,2011,182512,883340.8125,0.0942433625459671
BIH,Europe & Central Asia,2,2012,182991,859059.875,0.09844209253787994
BIH,Europe & Central Asia,2,2013,177787,833719.6875,0.10323239862918854
BIH,Europe & Central Asia,2,2014,171662,808580.3125,0.10757739841938019
BIH,Europe & Central Asia,2,2015,166843,784880.1875,0.11166705191135406
BIH,Europe & Central Asia,2,2016,154081,766339.1875,0.1155407577753067
BIH,Europe & Central Asia,2,2017,146179,748795.6875,0.11930431425571442
BIH,Europe & Central Asia,2,2018,141506,732743.125,0.1236160546541214
BIH,Europe & Central Asia,2,2019,137597,718580.75,0.12779749929904938
BIH,Europe & Central Asia,2,2020,133254,706136.3125,0.12779749929904938
BIH,Europe & Central Asia,2,2021,129053,699452.1875,0.12779749929904938
BIH,Europe & Central Asia,2,2022,126027,694217.9375,0.12779749929904938
BIH,Europe & Central Asia,2,2023,123727,689932.5,0.12779749929904938
BIH,Europe & Central Asia,2,2024,121936,685801.4375,0.12779749929904938
BIH,Europe & Central Asia,2,2025,120338,681244.1875,0.12779749929904938
BIH,Europe & Central Asia,2,2026,120427,676304.0625,0.12779749929904938
BIH,Europe & Central Asia,2,2027,119195,671143.625,0.12779749929904938
BIH,Europe & Central Asia,2,2028,117188,665278.375,0.12779749929904938
BIH,Europe & Central Asia,2,2029,115218,658174.1875,0.12779749929904938
BIH,Europe & Central Asia,2,2030,113919,649582.25,0.12779749929904938
BLR,Europe & Central Asia,2,2000,456814,2548461,0.033551350235939026
BLR,Europe & Central Asia,2,2001,452996,2549552.5,0.03927023708820343
BLR,Europe & Central Asia,2,2002,448112,2548105.75,0.04586721956729889
BLR,Europe & Central Asia,2,2003,443066,2543001.25,0.05303741991519928
BLR,Europe & Central Asia,2,2004,441358,2532195.75,0.060409560799598694
BLR,Europe & Central Asia,2,2005,445676,2514954.5,0.06771983206272125
BLR,Europe & Central Asia,2,2006,458729,2491707.25,0.07499463856220245
BLR,Europe & Central Asia,2,2007,470777,2464729.75,0.08272989094257355
BLR,Europe & Central Asia,2,2008,482979,2434635,0.09175391495227814
BLR,Europe & Central Asia,2,2009,496064,2402778.75,0.0994618684053421
BLR,Europe & Central Asia,2,2010,511210,2370095.75,0.10687090456485748
BLR,Europe & Central Asia,2,2011,531115,2334682.5,0.11370588839054108
BLR,Europe & Central Asia,2,2012,548191,2298767.75,0.11965174973011017
BLR,Europe & Central Asia,2,2013,562183,2263234.25,0.12508179247379303
BLR,Europe & Central Asia,2,2014,572032,2229716.25,0.13051052391529083
BLR,Europe & Central Asia,2,2015,577754,2199238.5,0.13544704020023346
BLR,Europe & Central Asia,2,2016,580730,2169438.75,0.13971872627735138
BLR,Europe & Central Asia,2,2017,575364,2145015.75,0.1436111479997635
BLR,Europe & Central Asia,2,2018,565690,2125940.75,0.14769424498081207
BLR,Europe & Central Asia,2,2019,556401,2108828.5,0.15129347145557404
BLR,Europe & Central Asia,2,2020,548121,2090248.75,0.15129347145557404
BLR,Europe & Central Asia,2,2021,519516,2074125.125,0.15129347145557404
BLR,Europe & Central Asia,2,2022,510846,2053500.375,0.15129347145557404
BLR,Europe & Central Asia,2,2023,513823,2031650,0.15129347145557404
BLR,Europe & Central Asia,2,2024,516870,2013016.25,0.15129347145557404
BLR,Europe & Central Asia,2,2025,512412,1999580.25,0.15129347145557404
BLR,Europe & Central Asia,2,2026,513200,1988171.75,0.15129347145557404
BLR,Europe & Central Asia,2,2027,503274,1981434.5,0.15129347145557404
BLR,Europe & Central Asia,2,2028,485768,1977158.125,0.15129347145557404
BLR,Europe & Central Asia,2,2029,467953,1971837.625,0.15129347145557404
BLR,Europe & Central Asia,2,2030,454755,1963359.875,0.15129347145557404
BLZ,Latin America & Caribbean,4,2000,37201,56098.78125,-0.10211427509784698
BLZ,Latin America & Caribbean,4,2001,37708,58573.859375,-0.09803332388401031
BLZ,Latin America & Caribbean,4,2002,38055,60961.85546875,-0.09262804687023163
BLZ,Latin America & Caribbean,4,2003,38225,63353.15625,-0.08696453273296356
BLZ,Latin America & Caribbean,4,2004,38270,65879.1640625,-0.07847146689891815
BLZ,Latin America & Caribbean,4,2005,38249,68588.6328125,-0.06800280511379242
BLZ,Latin America & Caribbean,4,2006,37919,71071.3515625,-0.058319851756095886
BLZ,Latin America & Caribbean,4,2007,37751,73584.8515625,-0.05039028823375702
BLZ,Latin America & Caribbean,4,2008,37724,76053.7109375,-0.04395167529582977
BLZ,Latin America & Caribbean,4,2009,37786,78430.3125,-0.037830814719200134
BLZ,Latin America & Caribbean,4,2010,37828,80686.015625,-0.03146032989025116
BLZ,Latin America & Caribbean,4,2011,37507,83513.4296875,-0.026207787916064262
BLZ,Latin America & Caribbean,4,2012,37616,86245.6015625,-0.02194504253566265
BLZ,Latin America & Caribbean,4,2013,37966,88937.5546875,-0.018159372732043266
BLZ,Latin America & Caribbean,4,2014,38336,91639.734375,-0.014199240133166313
BLZ,Latin America & Caribbean,4,2015,38586,94364.0390625,-0.010223789140582085
BLZ,Latin America & Caribbean,4,2016,39095,96853.9921875,-0.0065954760648310184
BLZ,Latin America & Caribbean,4,2017,39307,99402.8359375,-0.0030467344913631678
BLZ,Latin America & Caribbean,4,2018,39320,101922.8203125,6.071493844501674e-4
BLZ,Latin America & Caribbean,4,2019,39323,104313.9375,0.0035281942691653967
BLZ,Latin America & Caribbean,4,2020,39446,106517.3125,0.0035281942691653967
BLZ,Latin America & Caribbean,4,2021,39549,108610.546875,0.0035281942691653967
BLZ,Latin America & Caribbean,4,2022,39803,110514.375,0.0035281942691653967
BLZ,Latin America & Caribbean,4,2023,40150,112287.6640625,0.0035281942691653967
BLZ,Latin America & Caribbean,4,2024,40462,114044.03125,0.0035281942691653967
BLZ,Latin America & Caribbean,4,2025,40636,115829.8515625,0.0035281942691653967
BLZ,Latin America & Caribbean,4,2026,40821,117571.75,0.0035281942691653967
BLZ,Latin America & Caribbean,4,2027,40833,119362.8515625,0.0035281942691653967
BLZ,Latin America & Caribbean,4,2028,40704,121143.6796875,0.0035281942691653967
BLZ,Latin America & Caribbean,4,2029,40519,122836.6171875,0.0035281942691653967
BLZ,Latin America & Caribbean,4,2030,40336,124398.78125,0.0035281942691653967
BOL,Latin America & Caribbean,4,2000,1153640,1855508.625,-0.12327335774898529
BOL,Latin America & Caribbean,4,2001,1165984,1896769,-0.11549662053585052
BOL,Latin America & Caribbean,4,2002,1175489,1939168.375,-0.10896308720111847
BOL,Latin America & Caribbean,4,2003,1182636,1982673.75,-0.10212479531764984
BOL,Latin America & Caribbean,4,2004,1187942,2027367.875,-0.09577144682407379
BOL,Latin America & Caribbean,4,2005,1192173,2073288.375,-0.09332452714443207
BOL,Latin America & Caribbean,4,2006,1197731,2120800,-0.08968375623226166
BOL,Latin America & Caribbean,4,2007,1198440,2170067.75,-0.08631406724452972
BOL,Latin America & Caribbean,4,2008,1196198,2220629.5,-0.08929352462291718
BOL,Latin America & Caribbean,4,2009,1193598,2271891.5,-0.09179233014583588
BOL,Latin America & Caribbean,4,2010,1192606,2323445.5,-0.08992449939250946
BOL,Latin America & Caribbean,4,2011,1190291,2376360.75,-0.0842839926481247
BOL,Latin America & Caribbean,4,2012,1191066,2428984.25,-0.0813121646642685
BOL,Latin America & Caribbean,4,2013,1193839,2481559,-0.08262740075588226
BOL,Latin America & Caribbean,4,2014,1196227,2534540.75,-0.09836302697658539
BOL,Latin America & Caribbean,4,2015,1196639,2587973.5,-0.08956776559352875
BOL,Latin America & Caribbean,4,2016,1198939,2640327.5,-0.06643407046794891
BOL,Latin America & Caribbean,4,2017,1196691,2693094,-0.06331042945384979
BOL,Latin America & Caribbean,4,2018,1191638,2745656.75,-0.057036980986595154
BOL,Latin America & Caribbean,4,2019,1187090,2796856.5,-0.05207519233226776
BOL,Latin America & Caribbean,4,2020,1185499,2846015.75,-0.05207519233226776
BOL,Latin America & Caribbean,4,2021,1184402,2895639,-0.05207519233226776
BOL,Latin America & Caribbean,4,2022,1187310,2942889,-0.05207519233226776
BOL,Latin America & Caribbean,4,2023,1192967,2988171.75,-0.05207519233226776
BOL,Latin America & Caribbean,4,2024,1198695,3032255,-0.05207519233226776
BOL,Latin America & Caribbean,4,2025,1202814,3075419,-0.05207519233226776
BOL,Latin America & Caribbean,4,2026,1210606,3117775.5,-0.05207519233226776
BOL,Latin America & Caribbean,4,2027,1213467,3159684,-0.05207519233226776
BOL,Latin America & Caribbean,4,2028,1212706,3200481.25,-0.05207519233226776
BOL,Latin America & Caribbean,4,2029,1210723,3239246.75,-0.05207519233226776
BOL,Latin America & Caribbean,4,2030,1209305,3275535.5,-0.05207519233226776
BRA,Latin America & Caribbean,4,2000,17423695,45975140,-0.052046045660972595
BRA,Latin America & Caribbean,4,2001,17411718,46808176,-0.04760299623012543
BRA,Latin America & Caribbean,4,2002,17238868,47618108,-0.042773470282554626
BRA,Latin America & Caribbean,4,2003,16957671,48390544,-0.037864670157432556
BRA,Latin America & Caribbean,4,2004,16639022,49115164,-0.033399924635887146
BRA,Latin America & Caribbean,4,2005,16335226,49788976,-0.028773708269000053
BRA,Latin America & Caribbean,4,2006,15954056,50448652,-0.023360831663012505
BRA,Latin America & Caribbean,4,2007,15642560,51044924,-0.017543060705065727
BRA,Latin America & Caribbean,4,2008,15392989,51587880,-0.01161460392177105
BRA,Latin America & Caribbean,4,2009,15182479,52091188,-0.006426437292248011
BRA,Latin America & Caribbean,4,2010,14994049,52559480,-3.718569059856236e-4
BRA,Latin America & Caribbean,4,2011,14818619,53006228,0.006040231790393591
BRA,Latin America & Caribbean,4,2012,14721699,53408220,0.012065188959240913
BRA,Latin America & Caribbean,4,2013,14675481,53773152,0.018145816400647163
BRA,Latin America & Caribbean,4,2014,14650497,54105740,0.023954765871167183
BRA,Latin America & Caribbean,4,2015,14627451,54406648,0.029178576543927193
