country,year,Indicator,mn_group,Population,Mean,Geomean,Median,Prevalenceofdeficiency,Prevalenceofmarginaldeficienc,Prevalenceofinsufficiency,Prevalenceofinadequacy,Prevalenceoflowvalues,Prevalenceofmarginalvalues,Prevalenceofelevated,Prevalenceofexcess,PrevalenceofseverevitaminAd,Prevalenceofmicrocyticanaemia,Prevalenceofmacrocyticanaemia,PrevalenceofmildlyelevatedHc,Prevalencep97byage,Prevalencep97byBSA,PrevalenceofMyexoedematous,Prevalenceofneurological,Dataadjustedfor,Surveymethodology,Agefrom,Ageto
Ghana,2017,Vitamin B12,Vitamin B12,Adolescents,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Survey conducted based on probability sample to produce estimates nationally and at three different strata across Ghana (Coastal belt, Middle belt, Northern belt) to represent areas with different agricultural and climatic conditions. Survey conducted towards the very end of the dry season with limited food availability (Ref 1134, page 96).",15,19
Kenya,2011,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,47.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",15,19
Kenya,2011,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,34.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",15,49
Kenya,2011,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",20,49
Kenya,2011,Vitamin B12,Vitamin B12,Pregnant women,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",15,49
Malawi,2015,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,12.9,NA,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Survey carried out jointly with the 2015-16 Malawi Demographic and Health Survey (Survey ID 10901) to produce estimates of key indicators for the country as a whole, as well as results stratified by region (North, Central, South) and residence (urban, rural). Household-level sampling weights were used instead of individual weights, as a fixed sampling fraction was used for each population group within households.",15,49
Malawi,2015,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,10.6,NA,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Survey carried out jointly with the 2015-16 Malawi Demographic and Health Survey (Survey ID 10901) to produce estimates of key indicators for the country as a whole, as well as results stratified by region (North, Central, South) and residence (urban, rural). Household-level sampling weights were used instead of individual weights, as a fixed sampling fraction was used for each population group within households.",20,29
Malawi,2015,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,16.1,NA,41.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Survey carried out jointly with the 2015-16 Malawi Demographic and Health Survey (Survey ID 10901) to produce estimates of key indicators for the country as a whole, as well as results stratified by region (North, Central, South) and residence (urban, rural). Household-level sampling weights were used instead of individual weights, as a fixed sampling fraction was used for each population group within households.",30,49
Malawi,2015,Vitamin B12,Vitamin B12,Adolescents,NA,NA,NA,11,NA,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Survey carried out jointly with the 2015-16 Malawi Demographic and Health Survey (Survey ID 10901) to produce estimates of key indicators for the country as a whole, as well as results stratified by region (North, Central, South) and residence (urban, rural). Household-level sampling weights were used instead of individual weights, as a fixed sampling fraction was used for each population group within households.",15,19
Sierra Leone,2013,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Survey designed to produce estimates nationally and for two strata (urban and rural).,15,19
Sierra Leone,2013,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),556.2,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Survey designed to produce estimates nationally and for two strata (urban and rural).,15,49
Sierra Leone,2013,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Survey designed to produce estimates nationally and for two strata (urban and rural).,20,24
Sierra Leone,2013,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Survey designed to produce estimates nationally and for two strata (urban and rural).,25,29
Sierra Leone,2013,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Survey designed to produce estimates nationally and for two strata (urban and rural).,30,34
Sierra Leone,2013,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Survey designed to produce estimates nationally and for two strata (urban and rural).,35,39
Sierra Leone,2013,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Survey designed to produce estimates nationally and for two strata (urban and rural).,40,44
Sierra Leone,2013,Vitamin B12,Vitamin B12,Non-pregnant women (NPW),NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Survey designed to produce estimates nationally and for two strata (urban and rural).,45,49
Côte d'Ivoire,2007,Serum transferrin receptor,Iron,Non-pregnant women (NPW),5.1,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of the nine eco-regions of Cote d'Ivoire (urban and rural).,15,49
Côte d'Ivoire,2007,Serum transferrin receptor,Iron,Preschool-age children,7,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of the nine eco-regions of Cote d'Ivoire (urban and rural).,6,59
Ethiopia,2015,Serum transferrin receptor,Iron,Adolescents,NA,NA,NA,NA,NA,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,15,19
Ethiopia,2015,Serum transferrin receptor,Iron,Non-pregnant women (NPW),NA,NA,3.07,NA,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,15,49
Ethiopia,2015,Serum transferrin receptor,Iron,Non-pregnant women (NPW),NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,20,29
Ethiopia,2015,Serum transferrin receptor,Iron,Non-pregnant women (NPW),NA,NA,NA,NA,NA,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,30,39
Ethiopia,2015,Serum transferrin receptor,Iron,Non-pregnant women (NPW),NA,NA,NA,NA,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,40,49
Ethiopia,2015,Serum transferrin receptor,Iron,Preschool-age children,NA,NA,3.5,NA,NA,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,6,59
Ethiopia,2015,Serum transferrin receptor,Iron,School-age children,NA,NA,NA,NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,5,8
Ethiopia,2015,Serum transferrin receptor,Iron,School-age children,NA,NA,NA,NA,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,5,14
Ethiopia,2015,Serum transferrin receptor,Iron,School-age children,NA,NA,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,9,11
Ethiopia,2015,Serum transferrin receptor,Iron,School-age children,NA,NA,NA,NA,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,12,14
Ethiopia,2015,Serum transferrin receptor,Iron,School-age children,NA,NA,NA,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,5,14
Ethiopia,2015,Serum transferrin receptor,Iron,School-age children,NA,NA,NA,NA,NA,NA,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,Survey representative nationally and of 9 regions and two city administrations of Ethiopia. Survey used stratified sampling in each of the 9 regions and administrations with standard probability proportional to size methodology.,5,14
Malawi,2001,Serum transferrin receptor,Iron,Men,3.5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,"Survey designed to provide both nationally and regionally representative data for Northern, Central, and Southern regions. Survey covered 26 of the 27 districts in Malawi. District of Likoma was not included by chance after selecting the sample with PPS. The survey was conducted close to the harvest season.",20,29
Malawi,2001,Serum transferrin receptor,Iron,Men,3.2,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,"Survey designed to provide both nationally and regionally representative data for Northern, Central, and Southern regions. Survey covered 26 of the 27 districts in Malawi. District of Likoma was not included by chance after selecting the sample with PPS. The survey was conducted close to the harvest season.",20,55
Malawi,2001,Serum transferrin receptor,Iron,Men,3.3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,"Survey designed to provide both nationally and regionally representative data for Northern, Central, and Southern regions. Survey covered 26 of the 27 districts in Malawi. District of Likoma was not included by chance after selecting the sample with PPS. The survey was conducted close to the harvest season.",30,39
Malawi,2001,Serum transferrin receptor,Iron,Men,3.5,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,"Survey designed to provide both nationally and regionally representative data for Northern, Central, and Southern regions. Survey covered 26 of the 27 districts in Malawi. District of Likoma was not included by chance after selecting the sample with PPS. The survey was conducted close to the harvest season.",40,49
Malawi,2001,Serum transferrin receptor,Iron,Men,2.4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,"Survey designed to provide both nationally and regionally representative data for Northern, Central, and Southern regions. Survey covered 26 of the 27 districts in Malawi. District of Likoma was not included by chance after selecting the sample with PPS. The survey was conducted close to the harvest season.",50,55
Malawi,2001,Serum transferrin receptor,Iron,Non-pregnant women (NPW),7.6,NA,NA,NA,NA,NA,36.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,"Survey designed to provide both nationally and regionally representative data for Northern, Central, and Southern regions. Survey covered 26 of the 27 districts in Malawi. District of Likoma was not included by chance after selecting the sample with PPS. The survey was conducted close to the harvest season.",15,19
Malawi,2001,Serum transferrin receptor,Iron,Non-pregnant women (NPW),7.7,NA,NA,NA,NA,NA,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,"Survey designed to provide both nationally and regionally representative data for Northern, Central, and Southern regions. Survey covered 26 of the 27 districts in Malawi. District of Likoma was not included by chance after selecting the sample with PPS. The survey was conducted close to the harvest season.",15,45
Malawi,2001,Serum transferrin receptor,Iron,Non-pregnant women (NPW),7.5,NA,NA,NA,NA,NA,30.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,"Survey designed to provide both nationally and regionally representative data for Northern, Central, and Southern regions. Survey covered 26 of the 27 districts in Malawi. District of Likoma was not included by chance after selecting the sample with PPS. The survey was conducted close to the harvest season.",20,29
