"country","outcome","Admin1","Admin2","rank","variable","shap","direction"
"Malawi","child_vitA","Balaka","TA Kalembo",5,"gee_ndvi_mean_anomaly_2015",-0.0071077746948425,"decreases risk"
"Malawi","child_vitA","Balaka","TA Nsamala",1,"dhs2015_w_anc1_adm2.y",-0.027186414920425,"decreases risk"
"Malawi","child_vitA","Balaka","TA Nsamala",2,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",0.0202797116368966,"increases risk"
"Malawi","child_vitA","Balaka","TA Nsamala",3,"gee_ndvi_mean_anomaly_2015",-0.00854305760358844,"decreases risk"
"Malawi","child_vitA","Balaka","TA Nsamala",4,"gee_a2_LandCoverLayers_2015_2015_water_seasonal_coverfraction",-0.00497797932685382,"decreases risk"
"Malawi","child_vitA","Balaka","TA Nsamala",5,"dhs2015_c_under5_death_adm2.x",-0.00463530356373827,"decreases risk"
"Malawi","child_vitA","Mangochi","TA Mponda",1,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",0.0441194710958936,"increases risk"
"Malawi","child_vitA","Mangochi","TA Mponda",2,"dhs2015_c_severely_stunted_adm2.y",0.0259028141600988,"increases risk"
"Malawi","child_vitA","Mangochi","TA Mponda",3,"dhs2015_w_bmi_low_adm2.x",-0.0153491921546767,"decreases risk"
"Malawi","child_vitA","Mangochi","TA Mponda",4,"dhs2015_c_under5_death_adm2.x",-0.0140006913425921,"decreases risk"
"Malawi","child_vitA","Mangochi","TA Mponda",5,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",0.0085310806451598,"increases risk"
"Malawi","child_vitA","Mangochi","TA Nankumba",1,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",0.0707440779937952,"increases risk"
"Malawi","child_vitA","Mangochi","TA Nankumba",2,"dhs2015_c_severely_stunted_adm2.y",0.0314160756168391,"increases risk"
"Malawi","child_vitA","Mangochi","TA Nankumba",3,"dhs2015_w_anc_visits_adm2.x",0.0276680853990923,"increases risk"
"Malawi","child_vitA","Mangochi","TA Nankumba",4,"dhs2015_w_anc_visits_adm2.y",0.0276550539179583,"increases risk"
"Malawi","child_vitA","Mangochi","TA Nankumba",5,"dhs2015_w_bmi_low_adm2.x",0.0240944448998157,"increases risk"
"Malawi","child_vitA","Machinga","TA Kawinga",1,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",0.0694692541768722,"increases risk"
"Malawi","child_vitA","Machinga","TA Kawinga",2,"gee_a2_LandCoverLayers_2015_2015_water_seasonal_coverfraction",0.0592642198653357,"increases risk"
"Malawi","child_vitA","Machinga","TA Kawinga",3,"dhs2015_c_severely_stunted_adm2.y",-0.0264983898380123,"decreases risk"
"Malawi","child_vitA","Machinga","TA Kawinga",4,"dhs2015_c_mean_haz_adm2.x",0.0173517379061999,"increases risk"
"Malawi","child_vitA","Machinga","TA Kawinga",5,"dhs2015_c_mean_hemoglobin_adm2.y",0.00813778170059616,"increases risk"
"Malawi","child_vitA","Mulanje","SC Juma",1,"dhs2015_w_bmi_low_adm2.x",0.0262033390065606,"increases risk"
"Malawi","child_vitA","Mulanje","SC Juma",2,"gee_ndvi_mean_anomaly_2015",0.0164653402775241,"increases risk"
"Malawi","child_vitA","Mulanje","SC Juma",3,"dhs2015_c_severely_stunted_adm2.y",0.0128914483928447,"increases risk"
"Malawi","child_vitA","Mulanje","SC Juma",4,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",0.0100539475375324,"increases risk"
"Malawi","child_vitA","Mulanje","SC Juma",5,"dhs2015_c_under5_death_adm2.x",-0.00696573179786781,"decreases risk"
"Malawi","child_vitA","Phalombe","TA Mkhumba",1,"gee_ndvi_mean_anomaly_2015",0.0101230837369344,"increases risk"
"Malawi","child_vitA","Phalombe","TA Mkhumba",2,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",-0.00872042769972843,"decreases risk"
"Malawi","child_vitA","Phalombe","TA Mkhumba",3,"dhs2015_c_mean_hemoglobin_adm2.y",-0.00827205552650797,"decreases risk"
"Malawi","child_vitA","Phalombe","TA Mkhumba",4,"dhs2015_c_severely_stunted_adm2.y",-0.00826633340090935,"decreases risk"
"Malawi","child_vitA","Phalombe","TA Mkhumba",5,"dhs2015_w_bmi_low_adm2.x",0.00793387332926868,"increases risk"
"Malawi","child_vitA","Neno","TA Ngozi",1,"dhs2015_c_severely_stunted_adm2.y",0.0247611588375698,"increases risk"
"Malawi","child_vitA","Neno","TA Ngozi",2,"dhs2015_c_mean_haz_adm2.x",0.00802980970875289,"increases risk"
"Malawi","child_vitA","Neno","TA Ngozi",3,"ihme_all_ages_22_both_w_surface_percent",-0.00638458391887168,"decreases risk"
"Malawi","child_vitA","Neno","TA Ngozi",4,"wfp_groundnuts_shelled",0.00629489148524589,"increases risk"
"Malawi","child_vitA","Neno","TA Ngozi",5,"dhs2015_c_under5_death_adm2.x",-0.00577580130586215,"decreases risk"
"Malawi","child_vitA","Thyolo","SC Mbawela",1,"dhs2015_c_dpt1_adm2.y",-0.0130978210272914,"decreases risk"
"Malawi","child_vitA","Thyolo","SC Mbawela",2,"dhs2015_c_severely_stunted_adm2.y",-0.0127912727457705,"decreases risk"
"Malawi","child_vitA","Thyolo","SC Mbawela",3,"dhs2015_w_anc_visits_adm2.y",-0.00843912012962736,"decreases risk"
"Malawi","child_vitA","Thyolo","SC Mbawela",4,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",-0.00817916729009175,"decreases risk"
"Malawi","child_vitA","Thyolo","SC Mbawela",5,"dhs2015_w_anc_visits_adm2.x",-0.00706957480214689,"decreases risk"
"Malawi","child_vitA","Mwanza","TA Nthache",1,"dhs2015_w_bmi_low_adm2.x",0.0147194308071689,"increases risk"
"Malawi","child_vitA","Mwanza","TA Nthache",2,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.0136220752683838,"decreases risk"
"Malawi","child_vitA","Mwanza","TA Nthache",3,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",-0.0106688557746414,"decreases risk"
"Malawi","child_vitA","Mwanza","TA Nthache",4,"dhs2015_w_anc_visits_adm2.y",-0.00882473912708179,"decreases risk"
"Malawi","child_vitA","Mwanza","TA Nthache",5,"dhs2015_w_anc1_adm2.y",-0.00849272104513708,"decreases risk"
"Malawi","child_vitA","Mwanza","Majete Game Reserve - Mwanza",1,"dhs2015_w_bmi_low_adm2.x",0.0442328335211273,"increases risk"
"Malawi","child_vitA","Mwanza","Majete Game Reserve - Mwanza",2,"dhs2015_c_severely_stunted_adm2.y",-0.0191054242748229,"decreases risk"
"Malawi","child_vitA","Mwanza","Majete Game Reserve - Mwanza",3,"dhs2015_c_under5_death_adm2.x",0.0172822580638783,"increases risk"
"Malawi","child_vitA","Mwanza","Majete Game Reserve - Mwanza",4,"dhs2015_c_mean_haz_adm2.y",-0.0158517485287586,"decreases risk"
"Malawi","child_vitA","Mwanza","Majete Game Reserve - Mwanza",5,"dhs2015_c_mean_haz_adm2.x",0.0126072057629872,"increases risk"
"Malawi","child_vitA","Nsanje","Nsanje Boma",1,"dhs2015_c_dpt1_adm2.y",-0.019320903840845,"decreases risk"
"Malawi","child_vitA","Nsanje","Nsanje Boma",2,"dhs2015_c_mean_haz_adm2.x",0.0163977943322814,"increases risk"
"Malawi","child_vitA","Nsanje","Nsanje Boma",3,"dhs2015_w_bmi_low_adm2.x",-0.0146944021131514,"decreases risk"
"Malawi","child_vitA","Nsanje","Nsanje Boma",4,"gee_ndvi_mean_anomaly_2015",-0.00916783771617881,"decreases risk"
"Malawi","child_vitA","Nsanje","Nsanje Boma",5,"dhs2015_w_anc_visits_adm2.x",-0.00907529413287412,"decreases risk"
"Malawi","child_vitA","Nsanje","TA Ndamera",1,"dhs2015_w_bmi_low_adm2.x",-0.0198119420406234,"decreases risk"
"Malawi","child_vitA","Nsanje","TA Ndamera",2,"dhs2015_c_severely_stunted_adm2.y",0.0146285964363516,"increases risk"
"Malawi","child_vitA","Nsanje","TA Ndamera",3,"dhs2015_c_dpt1_adm2.y",-0.0117231545024774,"decreases risk"
"Malawi","child_vitA","Nsanje","TA Ndamera",4,"gee_ndvi_mean_anomaly_2015",-0.0105531415107207,"decreases risk"
"Malawi","child_vitA","Nsanje","TA Ndamera",5,"dhs2015_w_anc_visits_adm2.y",-0.00775854094380744,"decreases risk"
"Malawi","child_vitA","Zomba","TA Malemia",1,"dhs2015_w_bmi_low_adm2.x",-0.0217786583281571,"decreases risk"
"Malawi","child_vitA","Zomba","TA Malemia",2,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",0.0206220748747366,"increases risk"
"Malawi","child_vitA","Zomba","TA Malemia",3,"gee_ndvi_mean_anomaly_2015",-0.0136149488863462,"decreases risk"
"Malawi","child_vitA","Zomba","TA Malemia",4,"dhs2015_c_vita_rich_food_adm2.x",0.0123335779556915,"increases risk"
"Malawi","child_vitA","Zomba","TA Malemia",5,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",-0.00742284346663089,"decreases risk"
"Malawi","child_vitA","Zomba","SC Mbiza",1,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",0.0336312211607468,"increases risk"
"Malawi","child_vitA","Zomba","SC Mbiza",2,"dhs2015_w_bmi_low_adm2.x",0.0317261667689495,"increases risk"
"Malawi","child_vitA","Zomba","SC Mbiza",3,"gee_ndvi_mean_anomaly_2015",0.0140320431359038,"increases risk"
"Malawi","child_vitA","Zomba","SC Mbiza",4,"dhs2015_w_anc_visits_adm2.x",-0.00963517475067704,"decreases risk"
"Malawi","child_vitA","Zomba","SC Mbiza",5,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",-0.00729787898446018,"decreases risk"
"Malawi","child_vitA","Rumphi","Rumphi Boma",1,"dhs2015_w_bmi_low_adm2.x",-0.0149004254398153,"decreases risk"
"Malawi","child_vitA","Rumphi","Rumphi Boma",2,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.0130888202712023,"decreases risk"
"Malawi","child_vitA","Rumphi","Rumphi Boma",3,"dhs2015_c_severely_stunted_adm2.y",-0.0105952397510197,"decreases risk"
"Malawi","child_vitA","Rumphi","Rumphi Boma",4,"dhs2015_c_mean_hemoglobin_adm2.y",-0.0104665168530468,"decreases risk"
"Malawi","child_vitA","Rumphi","Rumphi Boma",5,"dhs2015_c_mean_haz_adm2.x",-0.00806842563995411,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Mwankhunikira",1,"gee_ndvi_mean_anomaly_2015",0.0102932826863687,"increases risk"
"Malawi","child_vitA","Rumphi","SC Mwankhunikira",2,"dhs2015_c_mean_haz_adm2.x",-0.00982804062330039,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Mwankhunikira",3,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.00968139576857124,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Mwankhunikira",4,"dhs2015_c_dpt1_adm2.y",-0.00872265331760012,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Mwankhunikira",5,"dhs2015_c_mean_hemoglobin_adm2.y",-0.00540151729468051,"decreases risk"
"Malawi","child_vitA","Nkhata Bay","SC Malanda",1,"dhs2015_w_bmi_low_adm2.x",-0.01359378225473,"decreases risk"
"Malawi","child_vitA","Nkhata Bay","SC Malanda",2,"dhs2015_c_severely_stunted_adm2.y",-0.0117253802908662,"decreases risk"
"Malawi","child_vitA","Nkhata Bay","SC Malanda",3,"dhs2015_c_mean_haz_adm2.x",-0.00909172396989662,"decreases risk"
"Malawi","child_vitA","Nkhata Bay","SC Malanda",4,"gee_ndvi_mean_anomaly_2015",-0.00802761493988506,"decreases risk"
"Malawi","child_vitA","Nkhata Bay","SC Malanda",5,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.00790707004178859,"decreases risk"
"Malawi","child_vitA","Nkhata Bay","TA Fukamapiri",1,"gee_ndvi_mean_anomaly_2015",-0.0112298740158688,"decreases risk"
"Malawi","child_vitA","Nkhata Bay","TA Fukamapiri",2,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.0109072540885679,"decreases risk"
"Malawi","child_vitA","Nkhata Bay","TA Fukamapiri",3,"dhs2015_c_mean_hemoglobin_adm2.y",0.00946969522790153,"increases risk"
"Malawi","child_vitA","Nkhata Bay","TA Fukamapiri",4,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",-0.0081213363591526,"decreases risk"
"Malawi","child_vitA","Nkhata Bay","TA Fukamapiri",5,"dhs2015_c_under5_death_adm2.x",-0.00755456059059198,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Chapinduka",1,"dhs2015_c_mean_haz_adm2.x",-0.0185826799957775,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Chapinduka",2,"dhs2015_w_bmi_low_adm2.x",-0.0163201370977773,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Chapinduka",3,"dhs2015_w_anc_visits_adm2.y",-0.00956211507262854,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Chapinduka",4,"dhs2015_w_anc_visits_adm2.x",-0.00894605423646704,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Chapinduka",5,"dhs2015_c_dpt1_adm2.y",0.00809974063633355,"increases risk"
"Malawi","child_vitA","Rumphi","TA Chikulamayembe",1,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.0129813862247832,"decreases risk"
"Malawi","child_vitA","Rumphi","TA Chikulamayembe",2,"dhs2015_w_anc1_adm2.y",-0.00760561757864858,"decreases risk"
"Malawi","child_vitA","Rumphi","TA Chikulamayembe",3,"dhs2015_c_severely_stunted_adm2.y",-0.00673755163262814,"decreases risk"
"Malawi","child_vitA","Rumphi","TA Chikulamayembe",4,"dhs2015_w_anc_visits_adm2.y",-0.00603147272034242,"decreases risk"
"Malawi","child_vitA","Rumphi","TA Chikulamayembe",5,"dhs2015_w_anc_visits_adm2.x",-0.00591050399728394,"decreases risk"
"Malawi","child_vitA","Karonga","Karonga Town",1,"dhs2015_c_mean_haz_adm2.x",-0.0116433970697675,"decreases risk"
"Malawi","child_vitA","Karonga","Karonga Town",2,"dhs2015_hh_irs_adm2.y",0.0083081920024091,"increases risk"
"Malawi","child_vitA","Karonga","Karonga Town",3,"dhs2015_w_bmi_low_adm2.x",-0.00820301432997401,"decreases risk"
"Malawi","child_vitA","Karonga","Karonga Town",4,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",0.00723276058385841,"increases risk"
"Malawi","child_vitA","Karonga","Karonga Town",5,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.0072110261016576,"decreases risk"
"Malawi","child_vitA","Karonga","TA Wasambo",1,"dhs2015_c_severely_stunted_adm2.y",-0.0158612694006917,"decreases risk"
"Malawi","child_vitA","Karonga","TA Wasambo",2,"dhs2015_hh_irs_adm2.y",0.0149078559733588,"increases risk"
"Malawi","child_vitA","Karonga","TA Wasambo",3,"dhs2015_w_bmi_low_adm2.x",0.0124820583758274,"increases risk"
"Malawi","child_vitA","Karonga","TA Wasambo",4,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",0.0117528604550668,"increases risk"
"Malawi","child_vitA","Karonga","TA Wasambo",5,"dhs2015_c_dpt1_adm2.y",0.00902527127757726,"increases risk"
"Malawi","child_vitA","Rumphi","SC Kachulu",1,"dhs2015_w_bmi_low_adm2.x",-0.0175869273940363,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Kachulu",2,"dhs2015_c_mean_haz_adm2.x",-0.0117392024592512,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Kachulu",3,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.00931655300836459,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Kachulu",4,"dhs2015_c_mean_hemoglobin_adm2.y",-0.00896872843258135,"decreases risk"
"Malawi","child_vitA","Rumphi","SC Kachulu",5,"dhs2015_c_dpt1_adm2.y",0.00836373091635947,"increases risk"
"Malawi","child_vitA","Nsanje","SC Mbenje",1,"gee_a2_LandCoverLayers_2015_2015_water_seasonal_coverfraction",0.0278112782284799,"increases risk"
"Malawi","child_vitA","Nsanje","SC Mbenje",2,"gee_ndvi_mean_anomaly_2015",-0.0141398042312719,"decreases risk"
"Malawi","child_vitA","Nsanje","SC Mbenje",3,"dhs2015_c_mean_haz_adm2.x",-0.0100420653311342,"decreases risk"
"Malawi","child_vitA","Nsanje","SC Mbenje",4,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.00892081144095128,"decreases risk"
"Malawi","child_vitA","Nsanje","SC Mbenje",5,"dhs2015_w_bmi_low_adm2.x",-0.00739221561920129,"decreases risk"
"Malawi","child_vitA","Chikwawa","TA Kasisi",1,"dhs2015_w_bmi_low_adm2.x",-0.0164431843427098,"decreases risk"
"Malawi","child_vitA","Chikwawa","TA Kasisi",2,"dhs2015_w_anc1_adm2.y",-0.0109620663988726,"decreases risk"
"Malawi","child_vitA","Chikwawa","TA Kasisi",3,"dhs2015_c_severely_stunted_adm2.y",-0.0106375254914244,"decreases risk"
"Malawi","child_vitA","Chikwawa","TA Kasisi",4,"dhs2015_c_vita_rich_food_adm2.x",-0.00669435467223362,"decreases risk"
"Malawi","child_vitA","Chikwawa","TA Kasisi",5,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",-0.00453138189681111,"decreases risk"
"Malawi","child_vitA","Chikwawa","TA Lundu",1,"dhs2015_c_mean_haz_adm2.x",-0.0212074052224601,"decreases risk"
"Malawi","child_vitA","Chikwawa","TA Lundu",2,"dhs2015_w_bmi_low_adm2.x",0.0133767581149646,"increases risk"
"Malawi","child_vitA","Chikwawa","TA Lundu",3,"dhs2015_c_vita_rich_food_adm2.x",-0.0116310937981448,"decreases risk"
"Malawi","child_vitA","Chikwawa","TA Lundu",4,"dhs2015_c_dpt1_adm2.y",-0.00935598190383727,"decreases risk"
"Malawi","child_vitA","Chikwawa","TA Lundu",5,"dhs2015_c_severely_stunted_adm2.y",-0.00789378835239227,"decreases risk"
"Malawi","child_vitA","Thyolo","TA Bvumbwe",1,"dhs2015_c_dpt1_adm2.y",-0.0105136081113535,"decreases risk"
"Malawi","child_vitA","Thyolo","TA Bvumbwe",2,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",0.0101778307466132,"increases risk"
"Malawi","child_vitA","Thyolo","TA Bvumbwe",3,"dhs2015_c_mean_haz_adm2.x",-0.00981712602304355,"decreases risk"
"Malawi","child_vitA","Thyolo","TA Bvumbwe",4,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",-0.009184448138533,"decreases risk"
"Malawi","child_vitA","Thyolo","TA Bvumbwe",5,"dhs2015_w_bmi_low_adm2.x",-0.00702525544202823,"decreases risk"
"Malawi","child_vitA","Neno","TA Symon",1,"dhs2015_w_bmi_low_adm2.x",-0.0129215909828818,"decreases risk"
"Malawi","child_vitA","Neno","TA Symon",2,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.00803636194086696,"decreases risk"
"Malawi","child_vitA","Neno","TA Symon",3,"dhs2015_c_under5_death_adm2.x",-0.00754527498284964,"decreases risk"
"Malawi","child_vitA","Neno","TA Symon",4,"dhs2015_c_severely_stunted_adm2.y",0.00596615626900958,"increases risk"
"Malawi","child_vitA","Neno","TA Symon",5,"ihme_all_ages_22_both_w_surface_percent",-0.0047836932496277,"decreases risk"
"Malawi","child_vitA","Kasungu","SC Kawamba",1,"dhs2015_w_bmi_low_adm2.x",0.0363071289712432,"increases risk"
"Malawi","child_vitA","Kasungu","SC Kawamba",2,"dhs2015_c_severely_stunted_adm2.y",-0.01724090426911,"decreases risk"
"Malawi","child_vitA","Kasungu","SC Kawamba",3,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.011182573862533,"decreases risk"
"Malawi","child_vitA","Kasungu","SC Kawamba",4,"wfp_groundnuts_shelled",-0.00852159172254516,"decreases risk"
"Malawi","child_vitA","Kasungu","SC Kawamba",5,"dhs2015_c_under5_death_adm2.x",0.00839662893552357,"increases risk"
"Malawi","child_vitA","Salima","TA Khombedza",1,"dhs2015_w_bmi_low_adm2.x",0.0240662673658039,"increases risk"
"Malawi","child_vitA","Salima","TA Khombedza",2,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",0.0159258248204829,"increases risk"
"Malawi","child_vitA","Salima","TA Khombedza",3,"gee_ndvi_mean_anomaly_2015",0.0136991949865166,"increases risk"
"Malawi","child_vitA","Salima","TA Khombedza",4,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",0.0106229797826508,"increases risk"
"Malawi","child_vitA","Salima","TA Khombedza",5,"dhs2015_w_anc_visits_adm2.y",-0.00886945200763369,"decreases risk"
"Malawi","child_vitA","Salima","SC Kambwiri",1,"dhs2015_w_bmi_low_adm2.x",0.044325397224738,"increases risk"
"Malawi","child_vitA","Salima","SC Kambwiri",2,"dhs2015_c_mean_hemoglobin_adm2.y",0.028955924723467,"increases risk"
"Malawi","child_vitA","Salima","SC Kambwiri",3,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",0.0138776541203394,"increases risk"
"Malawi","child_vitA","Salima","SC Kambwiri",4,"gee_ndvi_mean_anomaly_2015",0.0130958158353605,"increases risk"
"Malawi","child_vitA","Salima","SC Kambwiri",5,"dhs2015_c_severely_stunted_adm2.y",-0.0116343069277667,"decreases risk"
"Malawi","child_vitA","Ntchisi","SC Chilooko",1,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.0119788109456691,"decreases risk"
"Malawi","child_vitA","Ntchisi","SC Chilooko",2,"dhs2015_c_dpt1_adm2.y",-0.00927449549420662,"decreases risk"
"Malawi","child_vitA","Ntchisi","SC Chilooko",3,"dhs2015_c_under5_death_adm2.x",-0.00594781495699452,"decreases risk"
"Malawi","child_vitA","Ntchisi","SC Chilooko",4,"dhs2015_c_mean_hemoglobin_adm2.y",-0.00585130663841298,"decreases risk"
"Malawi","child_vitA","Ntchisi","SC Chilooko",5,"dhs2015_w_bmi_low_adm2.x",-0.00473847918295871,"decreases risk"
"Malawi","child_vitA","Salima","TA Karonga",1,"dhs2015_c_severely_stunted_adm2.y",-0.0151398811011912,"decreases risk"
"Malawi","child_vitA","Salima","TA Karonga",2,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",0.0108201682093625,"increases risk"
"Malawi","child_vitA","Salima","TA Karonga",3,"dhs2015_w_bmi_low_adm2.x",-0.00964188401762676,"decreases risk"
"Malawi","child_vitA","Salima","TA Karonga",4,"gee_a2_FLDAS_2014_Annual_Mean_Qg_tavg",0.00909528480402136,"increases risk"
"Malawi","child_vitA","Salima","TA Karonga",5,"dhs2015_w_anc_visits_adm2.y",-0.00756791696550451,"decreases risk"
"Malawi","child_vitA","Dowa","SC Kayembe",1,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.0148336635911676,"decreases risk"
"Malawi","child_vitA","Dowa","SC Kayembe",2,"dhs2015_w_anc1_adm2.y",-0.0101811252155002,"decreases risk"
"Malawi","child_vitA","Dowa","SC Kayembe",3,"dhs2015_w_bmi_low_adm2.x",0.00790423819449315,"increases risk"
"Malawi","child_vitA","Dowa","SC Kayembe",4,"dhs2015_c_severely_stunted_adm2.y",0.00690434918761952,"increases risk"
"Malawi","child_vitA","Dowa","SC Kayembe",5,"dhs2015_c_mean_haz_adm2.x",0.00510888627040896,"increases risk"
"Malawi","child_vitA","Dowa","SC Mkukula",1,"ihme_15_49_years_24_males_male_circumcision_prevalence_percent",-0.0133979933336473,"decreases risk"
"Malawi","child_vitA","Dowa","SC Mkukula",2,"dhs2015_w_bmi_low_adm2.x",0.00966819599645151,"increases risk"
"Malawi","child_vitA","Dowa","SC Mkukula",3,"dhs2015_c_under5_death_adm2.x",-0.0072061949563488,"decreases risk"
"Malawi","child_vitA","Dowa","SC Mkukula",4,"dhs2015_c_severely_stunted_adm2.y",0.00681734769819104,"increases risk"
"Malawi","child_vitA","Dowa","SC Mkukula",5,"ihme_all_ages_22_both_w_surface_percent",-0.00479150974939681,"decreases risk"
"Malawi","child_vitA","Dowa","SC Mponela",1,"dhs2015_w_bmi_low_adm2.x",0.0160121986672975,"increases risk"
