column,domain,source,n_countries,countries,completeness,subnational,product,provider,paper_entry,finite_Gambia,finite_Ghana,finite_Malawi,finite_SierraLeone,n_countries_finite
dhs_hh_chickens_any,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_hh_livestock_total,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,0.857,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.8423076923076923,0.8518518518518519,1.0,4
dhs_hh_livestock_any,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_hh_agland_ha,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,0.852,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.8307692307692308,0.8518518518518519,1.0,4
dhs_hh_agland_any,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_hh_owns_land,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_hh_clean_fuel,Built environment,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_hh_solid_fuel,Built environment,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_hh_cook_indoors,Built environment,DHS,1,SierraLeone,0.025,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.0,0.0,0.0,1.0,1
fprice_dist_nearest_market_km,Food prices and supply,WFP / HDX market prices,4,Gambia;Ghana;Malawi;SierraLeone,0.977,True,WFP Food Price Database (via HDX HAPI),WFP / OCHA HDX,T2 WFP Food Price Database,1.0,1.0,1.0,1.0,4
fprice_n_markets_100km,Food prices and supply,WFP / HDX market prices,4,Gambia;Ghana;Malawi;SierraLeone,0.977,True,WFP Food Price Database (via HDX HAPI),WFP / OCHA HDX,T2 WFP Food Price Database,1.0,1.0,1.0,1.0,4
fprice_staple_rel,Food prices and supply,WFP / HDX market prices,4,Gambia;Ghana;Malawi;SierraLeone,0.977,True,WFP Food Price Database (via HDX HAPI),WFP / OCHA HDX,T2 WFP Food Price Database,1.0,1.0,1.0,1.0,4
fprice_animal_rel,Food prices and supply,WFP / HDX market prices,3,Gambia;Ghana;SierraLeone,0.549,True,WFP Food Price Database (via HDX HAPI),WFP / OCHA HDX,T2 WFP Food Price Database,1.0,1.0,0.0,1.0,3
fprice_pulses_rel,Food prices and supply,WFP / HDX market prices,4,Gambia;Ghana;Malawi;SierraLeone,0.977,True,WFP Food Price Database (via HDX HAPI),WFP / OCHA HDX,T2 WFP Food Price Database,1.0,1.0,1.0,1.0,4
fprice_vegfruit_rel,Food prices and supply,WFP / HDX market prices,3,Gambia;Ghana;SierraLeone,0.549,True,WFP Food Price Database (via HDX HAPI),WFP / OCHA HDX,T2 WFP Food Price Database,1.0,1.0,0.0,1.0,3
fprice_oils_rel,Food prices and supply,WFP / HDX market prices,2,Gambia;SierraLeone,0.09,True,WFP Food Price Database (via HDX HAPI),WFP / OCHA HDX,T2 WFP Food Price Database,1.0,0.0,0.0,1.0,2
fprice_staple_volatility,Food prices and supply,WFP / HDX market prices,4,Gambia;Ghana;Malawi;SierraLeone,0.977,True,WFP Food Price Database (via HDX HAPI),WFP / OCHA HDX,T2 WFP Food Price Database,1.0,1.0,1.0,1.0,4
fprice_animal_to_staple,Food prices and supply,WFP / HDX market prices,3,Gambia;Ghana;SierraLeone,0.549,True,WFP Food Price Database (via HDX HAPI),WFP / OCHA HDX,T2 WFP Food Price Database,1.0,1.0,0.0,1.0,3
fao_kcal_cap_day,Food prices and supply,"FAOSTAT (national, broadcast)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,False,FAOSTAT Food Balance Sheets,FAO,T2 FAOSTAT / FBS / SUA,1.0,1.0,1.0,1.0,4
fao_protein_g,Food prices and supply,"FAOSTAT (national, broadcast)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,False,FAOSTAT Food Balance Sheets,FAO,T2 FAOSTAT / FBS / SUA,1.0,1.0,1.0,1.0,4
fao_fat_g,Food prices and supply,"FAOSTAT (national, broadcast)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,False,FAOSTAT Food Balance Sheets,FAO,T2 FAOSTAT / FBS / SUA,1.0,1.0,1.0,1.0,4
fao_supply_cereals_kg,Food prices and supply,"FAOSTAT (national, broadcast)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,False,FAOSTAT Food Balance Sheets,FAO,T2 FAOSTAT / FBS / SUA,1.0,1.0,1.0,1.0,4
fao_supply_roots_kg,Food prices and supply,"FAOSTAT (national, broadcast)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,False,FAOSTAT Food Balance Sheets,FAO,T2 FAOSTAT / FBS / SUA,1.0,1.0,1.0,1.0,4
fao_supply_pulses_kg,Food prices and supply,"FAOSTAT (national, broadcast)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,False,FAOSTAT Food Balance Sheets,FAO,T2 FAOSTAT / FBS / SUA,1.0,1.0,1.0,1.0,4
fao_supply_veg_kg,Food prices and supply,"FAOSTAT (national, broadcast)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,False,FAOSTAT Food Balance Sheets,FAO,T2 FAOSTAT / FBS / SUA,1.0,1.0,1.0,1.0,4
fao_supply_fruit_kg,Food prices and supply,"FAOSTAT (national, broadcast)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,False,FAOSTAT Food Balance Sheets,FAO,T2 FAOSTAT / FBS / SUA,1.0,1.0,1.0,1.0,4
ihme_allanemia,Nutrition status (MODELLED SURFACE),IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_deaths,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,0.866,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.972972972972973,0.7192307692307692,1.0,1.0,4
ihme_ebfprevalence,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_hivprevalence,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_incidence,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,0.866,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.972972972972973,0.7192307692307692,1.0,1.0,4
ihme_mcvcoverage,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,0.998,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.972972972972973,1.0,1.0,1.0,4
ihme_meanyearsofattainment,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,0.738,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,0.4423076923076923,1.0,1.0,3
ihme_mildanemia,Nutrition status (MODELLED SURFACE),IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_moderateanemia,Nutrition status (MODELLED SURFACE),IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_prevalence,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,0.998,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.972972972972973,1.0,1.0,1.0,4
ihme_proportionofpopulationachievingyearseducation,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,0.641,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,0.4423076923076923,0.7777777777777778,1.0,3
ihme_severeanemia,Nutrition status (MODELLED SURFACE),IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_wimp,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_wimpother,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,0.738,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,0.4423076923076923,1.0,1.0,3
ihme_wpiped,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_wsurface,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_wunimp,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_oralrehydrationsolution,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,0.736,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.972972972972973,0.4423076923076923,1.0,1.0,3
ihme_orsorrhf,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,0.736,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.972972972972973,0.4423076923076923,1.0,1.0,3
ihme_overweightprevalence,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_recommendedhomefluids,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,0.736,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.972972972972973,0.4423076923076923,1.0,1.0,3
ihme_stuntingprevalence,Nutrition status (MODELLED SURFACE),IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_underweightprevalence,Nutrition status (MODELLED SURFACE),IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_wastingprevalence,Nutrition status (MODELLED SURFACE),IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,1.0,1.0,1.0,1.0,4
ihme_malecircumcisionprevalence,Infant and child morbidity/mortality,IHME (modelled surfaces),3,Ghana;Malawi;SierraLeone,0.803,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.0,0.7230769230769231,1.0,1.0,3
ihme_simp,Infant and child morbidity/mortality,IHME (modelled surfaces),3,Ghana;Malawi;SierraLeone,0.671,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.0,0.4423076923076923,1.0,1.0,2
ihme_simpother,Infant and child morbidity/mortality,IHME (modelled surfaces),3,Ghana;Malawi;SierraLeone,0.671,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.0,0.4423076923076923,1.0,1.0,2
ihme_sod,Infant and child morbidity/mortality,IHME (modelled surfaces),4,Gambia;Ghana;Malawi;SierraLeone,0.986,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.7837837837837838,1.0,1.0,1.0,4
ihme_spiped,Infant and child morbidity/mortality,IHME (modelled surfaces),3,Ghana;Malawi;SierraLeone,0.671,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.0,0.4423076923076923,1.0,1.0,2
ihme_sunimp,Infant and child morbidity/mortality,IHME (modelled surfaces),3,Ghana;Malawi;SierraLeone,0.671,True,IHME LBD geospatial surfaces (13 families),IHME,T2 IHME GHDx,0.0,0.4423076923076923,1.0,1.0,2
fsec_ipc_phase_fews,Food prices and supply,HFID (FEWS NET / IPC / WFP mVAM),2,Malawi;SierraLeone,0.448,True,HFID (IPC / CH / FEWS NET / WFP mVAM),FEWS NET / IPC / WFP,T2 HFID / IPC / FEWS NET,0.0,0.0,0.9629629629629629,1.0,2
fsec_ipc_phase_ipcch,Food prices and supply,HFID (FEWS NET / IPC / WFP mVAM),2,Gambia;Malawi,0.505,True,HFID (IPC / CH / FEWS NET / WFP mVAM),FEWS NET / IPC / WFP,T2 HFID / IPC / FEWS NET,1.0,0.0,1.0,0.0,2
fsec_fcs_lit,Food prices and supply,HFID (FEWS NET / IPC / WFP mVAM),3,Gambia;Malawi;SierraLeone,0.531,True,HFID (IPC / CH / FEWS NET / WFP mVAM),FEWS NET / IPC / WFP,T2 HFID / IPC / FEWS NET,1.0,0.0,1.0,1.0,3
fsec_rcsi_lit,Food prices and supply,HFID (FEWS NET / IPC / WFP mVAM),2,Gambia;Malawi,0.505,True,HFID (IPC / CH / FEWS NET / WFP mVAM),FEWS NET / IPC / WFP,T2 HFID / IPC / FEWS NET,1.0,0.0,1.0,0.0,2
gfdx_anemia_ch_prevalence,Nutrition status (MODELLED SURFACE),GFDx,3,Ghana;Malawi;SierraLeone,0.933,False,"GFDx nutrition-status fields (WHO 2011 anaemia, W&B zinc)",GFDx,T2 GFDx,0.0,1.0,1.0,1.0,3
gfdx_anemia_nonpreg_prevalence,Nutrition status (MODELLED SURFACE),GFDx,3,Ghana;Malawi;SierraLeone,0.933,False,"GFDx nutrition-status fields (WHO 2011 anaemia, W&B zinc)",GFDx,T2 GFDx,0.0,1.0,1.0,1.0,3
gfdx_zinc_def_pop_prevalence,Nutrition status (MODELLED SURFACE),GFDx,3,Ghana;Malawi;SierraLeone,0.933,False,"GFDx nutrition-status fields (WHO 2011 anaemia, W&B zinc)",GFDx,T2 GFDx,0.0,1.0,1.0,1.0,3
gfdx_ntd_per10k_prevalence,Food fortification and supplementation,GFDx,3,Ghana;Malawi;SierraLeone,0.933,False,"GFDx nutrition-status fields (WHO 2011 anaemia, W&B zinc)",GFDx,T2 GFDx,0.0,1.0,1.0,1.0,3
wpop_share_under5,Household assets and characteristics,WorldPop age-sex / JRC GHS-SMOD (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,WorldPop age-sex + GHS-SMOD,WorldPop / JRC,T2 WorldPop,1.0,1.0,1.0,1.0,4
wpop_share_wra,Household assets and characteristics,WorldPop age-sex / JRC GHS-SMOD (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,WorldPop age-sex + GHS-SMOD,WorldPop / JRC,T2 WorldPop,1.0,1.0,1.0,1.0,4
wpop_share_over60,Household assets and characteristics,WorldPop age-sex / JRC GHS-SMOD (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,WorldPop age-sex + GHS-SMOD,WorldPop / JRC,T2 WorldPop,1.0,1.0,1.0,1.0,4
wpop_dependency_ratio,Household assets and characteristics,WorldPop age-sex / JRC GHS-SMOD (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,WorldPop age-sex + GHS-SMOD,WorldPop / JRC,T2 WorldPop,1.0,1.0,1.0,1.0,4
wpop_sex_ratio_wra,Household assets and characteristics,WorldPop age-sex / JRC GHS-SMOD (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,WorldPop age-sex + GHS-SMOD,WorldPop / JRC,T2 WorldPop,1.0,1.0,1.0,1.0,4
wpop_log_density,Household assets and characteristics,WorldPop age-sex / JRC GHS-SMOD (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,WorldPop age-sex + GHS-SMOD,WorldPop / JRC,T2 WorldPop,1.0,1.0,1.0,1.0,4
ghsl_smod_mean,"Ruralness, population density, built environment",WorldPop age-sex / JRC GHS-SMOD (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,WorldPop age-sex + GHS-SMOD,WorldPop / JRC,T2 WorldPop,1.0,1.0,1.0,1.0,4
koppen_purity,Climate and weather,Koppen-Geiger 1991-2020 / IFPRI-HarvestChoice AEZ16,4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Koppen-Geiger 1991-2020 + HarvestChoice AEZ16,Beck et al. / IFPRI,not in paper,1.0,1.0,1.0,1.0,4
koppen_n_classes,Climate and weather,Koppen-Geiger 1991-2020 / IFPRI-HarvestChoice AEZ16,4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Koppen-Geiger 1991-2020 + HarvestChoice AEZ16,Beck et al. / IFPRI,not in paper,1.0,1.0,1.0,1.0,4
aez16_purity,Climate and weather,Koppen-Geiger 1991-2020 / IFPRI-HarvestChoice AEZ16,4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Koppen-Geiger 1991-2020 + HarvestChoice AEZ16,Beck et al. / IFPRI,not in paper,1.0,1.0,1.0,1.0,4
aez16_n_classes,Climate and weather,Koppen-Geiger 1991-2020 / IFPRI-HarvestChoice AEZ16,4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Koppen-Geiger 1991-2020 + HarvestChoice AEZ16,Beck et al. / IFPRI,not in paper,1.0,1.0,1.0,1.0,4
koppen_is_3,Climate and weather,Koppen-Geiger 1991-2020 / IFPRI-HarvestChoice AEZ16,4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Koppen-Geiger 1991-2020 + HarvestChoice AEZ16,Beck et al. / IFPRI,not in paper,1.0,1.0,1.0,1.0,4
koppen_is_11,Climate and weather,Koppen-Geiger 1991-2020 / IFPRI-HarvestChoice AEZ16,4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Koppen-Geiger 1991-2020 + HarvestChoice AEZ16,Beck et al. / IFPRI,not in paper,1.0,1.0,1.0,1.0,4
aez16_is_9,Climate and weather,Koppen-Geiger 1991-2020 / IFPRI-HarvestChoice AEZ16,4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Koppen-Geiger 1991-2020 + HarvestChoice AEZ16,Beck et al. / IFPRI,not in paper,1.0,1.0,1.0,1.0,4
aez16_is_10,Climate and weather,Koppen-Geiger 1991-2020 / IFPRI-HarvestChoice AEZ16,4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Koppen-Geiger 1991-2020 + HarvestChoice AEZ16,Beck et al. / IFPRI,not in paper,1.0,1.0,1.0,1.0,4
aez16_is_11,Climate and weather,Koppen-Geiger 1991-2020 / IFPRI-HarvestChoice AEZ16,4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Koppen-Geiger 1991-2020 + HarvestChoice AEZ16,Beck et al. / IFPRI,not in paper,1.0,1.0,1.0,1.0,4
rwi_mean,"Education, employment, SES",Meta/Data for Good RWI; WorldPop; CIESIN GPW v4.11 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,0.991,True,Meta Relative Wealth Index,Meta Data for Good,not in paper,0.972972972972973,0.9961538461538462,0.9876543209876543,1.0,4
rwi_sd,"Education, employment, SES",Meta/Data for Good RWI; WorldPop; CIESIN GPW v4.11 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,0.991,True,Meta Relative Wealth Index,Meta Data for Good,not in paper,0.972972972972973,0.9961538461538462,0.9876543209876543,1.0,4
rwi_n_points,"Education, employment, SES",Meta/Data for Good RWI; WorldPop; CIESIN GPW v4.11 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Meta Relative Wealth Index,Meta Data for Good,not in paper,1.0,1.0,1.0,1.0,4
wpop_log_density_survey_year,"Ruralness, population density, built environment",Meta/Data for Good RWI; WorldPop; CIESIN GPW v4.11 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,WorldPop age-sex + GHS-SMOD,WorldPop / JRC,T2 WorldPop,1.0,1.0,1.0,1.0,4
gpw2010_share_under5,Household assets and characteristics,Meta/Data for Good RWI; WorldPop; CIESIN GPW v4.11 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,GPW v4.11 age-sex / density,CIESIN,T2 NASA EarthData / GEE,1.0,1.0,1.0,1.0,4
gpw2010_share_under15,Household assets and characteristics,Meta/Data for Good RWI; WorldPop; CIESIN GPW v4.11 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,GPW v4.11 age-sex / density,CIESIN,T2 NASA EarthData / GEE,1.0,1.0,1.0,1.0,4
gpw2010_share_female_1549,Household assets and characteristics,Meta/Data for Good RWI; WorldPop; CIESIN GPW v4.11 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,GPW v4.11 age-sex / density,CIESIN,T2 NASA EarthData / GEE,1.0,1.0,1.0,1.0,4
glw_cattle_km2,Livestock density,"Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Gridded Livestock of the World 4 (2020),FAO,not in paper,1.0,1.0,1.0,1.0,4
glw_sheep_km2,Livestock density,"Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Gridded Livestock of the World 4 (2020),FAO,not in paper,1.0,1.0,1.0,1.0,4
glw_goats_km2,Livestock density,"Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Gridded Livestock of the World 4 (2020),FAO,not in paper,1.0,1.0,1.0,1.0,4
glw_pigs_km2,Livestock density,"Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)",4,Gambia;Ghana;Malawi;SierraLeone,0.998,True,Gridded Livestock of the World 4 (2020),FAO,not in paper,0.972972972972973,1.0,1.0,1.0,4
glw_chickens_km2,Livestock density,"Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)",4,Gambia;Ghana;Malawi;SierraLeone,0.998,True,Gridded Livestock of the World 4 (2020),FAO,not in paper,0.972972972972973,1.0,1.0,1.0,4
glw_tlu_km2,Livestock density,"Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)",4,Gambia;Ghana;Malawi;SierraLeone,0.998,True,Gridded Livestock of the World 4 (2020),FAO,not in paper,0.972972972972973,1.0,1.0,1.0,4
glw_tlu_per_capita,Livestock density,"Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)",4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,Gridded Livestock of the World 4 (2020),FAO,not in paper,1.0,1.0,1.0,1.0,4
glw_ruminant_share,Livestock density,"Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)",4,Gambia;Ghana;Malawi;SierraLeone,0.987,True,Gridded Livestock of the World 4 (2020),FAO,not in paper,0.972972972972973,0.9769230769230769,1.0,1.0,4
wdist_perm_km_mean,Water and coast proximity,JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,JRC Global Surface Water + LSIB coastline,JRC / US DoS,not in paper (GEE catalogue),1.0,1.0,1.0,1.0,4
wdist_any_km_mean,Water and coast proximity,JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,JRC Global Surface Water + LSIB coastline,JRC / US DoS,not in paper (GEE catalogue),1.0,1.0,1.0,1.0,4
wdist_coast_km_mean,Water and coast proximity,JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,JRC Global Surface Water + LSIB coastline,JRC / US DoS,not in paper (GEE catalogue),1.0,1.0,1.0,1.0,4
wdist_perm_km_min,Water and coast proximity,JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,JRC Global Surface Water + LSIB coastline,JRC / US DoS,not in paper (GEE catalogue),1.0,1.0,1.0,1.0,4
wdist_any_km_min,Water and coast proximity,JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,JRC Global Surface Water + LSIB coastline,JRC / US DoS,not in paper (GEE catalogue),1.0,1.0,1.0,1.0,4
wdist_coast_km_min,Water and coast proximity,JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine),4,Gambia;Ghana;Malawi;SierraLeone,1.0,True,JRC Global Surface Water + LSIB coastline,JRC / US DoS,not in paper (GEE catalogue),1.0,1.0,1.0,1.0,4
espen_sth_prev_mid,Helminth burden and control,"WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)",4,Gambia;Ghana;Malawi;SierraLeone,0.991,True,WHO ESPEN implementation-unit database,WHO AFRO,T2 WHO ESPEN,0.9459459459459459,0.9884615384615385,1.0,1.0,4
espen_sth_prev_mid_base,Helminth burden and control,"WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)",4,Gambia;Ghana;Malawi;SierraLeone,0.991,True,WHO ESPEN implementation-unit database,WHO AFRO,T2 WHO ESPEN,0.9459459459459459,0.9884615384615385,1.0,1.0,4
espen_sth_mda_share,Helminth burden and control,"WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)",4,Gambia;Ghana;Malawi;SierraLeone,0.917,True,WHO ESPEN implementation-unit database,WHO AFRO,T2 WHO ESPEN,0.972972972972973,0.8269230769230769,1.0,1.0,4
espen_sth_cov_mean,Helminth burden and control,"WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)",4,Gambia;Ghana;Malawi;SierraLeone,0.993,True,WHO ESPEN implementation-unit database,WHO AFRO,T2 WHO ESPEN,0.972972972972973,0.9884615384615385,1.0,1.0,4
espen_sch_prev_mid,Helminth burden and control,"WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)",4,Gambia;Ghana;Malawi;SierraLeone,0.991,True,WHO ESPEN implementation-unit database,WHO AFRO,T2 WHO ESPEN,0.9459459459459459,0.9884615384615385,1.0,1.0,4
