country,outcome,n_areas,variable,r,p_naive,p_block,q_within_naive,q_within_block,q_global_naive,q_global_block
Ghana,women_folate,75,lcover_water_seasonal_frac_t0,0.0848,0.4693426642172095,0.564,0.6479953777265126,0.9083430656934306,0.7835239382022784,0.9402112059026977
Ghana,women_folate,75,lcover_shrub_frac_t0,-0.0366,0.7555291800985844,0.712,0.859200980840546,0.9083430656934306,0.9250821972239729,0.9554620146314012
Ghana,women_folate,75,lcover_tree_frac_t0,-0.1968,0.09061916532394126,0.659,0.2119204102457524,0.9083430656934306,0.38594637317822467,0.9472949669139764
Ghana,women_folate,75,lst_night_m01_t0,-0.1774,0.12785449663151205,0.442,0.2600875719147882,0.9083430656934306,0.45642437033794525,0.8996775300171526
Ghana,women_folate,75,lst_night_m02_t0,-0.0183,0.87647017514437775,0.792,0.9192426711906865,0.9083430656934306,0.9638944628234832,0.9677275541795666
Ghana,women_folate,75,lst_night_m03_t0,0.2674,0.020378850307263868,0.297,0.07381120172265083,0.85525,0.18536664863354996,0.8785960665658095
Ghana,women_folate,75,lst_night_m04_t0,0.1747,0.13395958472072023,0.681,0.2706530385173735,0.9083430656934306,0.46695235027281473,0.9492118169530798
Ghana,women_folate,75,lst_night_m05_t0,0.1808,0.12051332202393387,0.676,0.2493399967239248,0.9083430656934306,0.44172910149038214,0.9489755327545383
Ghana,women_folate,75,lst_night_m06_t0,0.3274,0.004146617441390977,0.402,0.024630907601862404,0.9083430656934306,0.07324731591398614,0.8924400000000001
Ghana,women_folate,75,lst_night_m07_t0,0.196,0.09199106624301052,0.404,0.21193814485878626,0.9083430656934306,0.38855151551830447,0.8935155279503106
Ghana,women_folate,75,lst_night_m08_t0,0.2687,0.019742880312757945,0.381,0.07239056114677914,0.905256,0.18288315310279105,0.8871313987610042
Ghana,women_folate,75,lst_night_m09_t0,0.2737,0.01750581377707816,0.389,0.06581299609863561,0.9083430656934306,0.170124898867802,0.888
Ghana,women_folate,75,lst_night_m10_t0,0.2034,0.08004000552928053,0.623,0.19017505313757055,0.9083430656934306,0.3660729675595263,0.9436166456494325
Ghana,women_folate,75,lst_night_m11_t0,0.1513,0.19513192059889464,0.3,0.3599638535271535,0.85525,0.5564335450265149,0.8785960665658095
Ghana,women_folate,75,lst_night_m12_t0,-0.1528,0.19075853458014103,0.55,0.35409552981438674,0.9083430656934306,0.5502024480947307,0.9396825396825398
Ghana,women_folate,75,lst_night_annual_mean_t0,0.1316,0.26031591008709937,0.442,0.440649999667032,0.9083430656934306,0.6296507406396846,0.8996775300171526
Ghana,women_folate,75,lst_night_annual_sd_t0,0.2524,0.02891531829181864,0.484,0.08850318121025795,0.9083430656934306,0.22063847598827027,0.9116831264853446
Ghana,women_folate,75,lst_night_annual_min_t0,-0.1401,0.23045387592808228,0.528,0.4098491086864697,0.9083430656934306,0.6002682266699427,0.9328306391444915
Ghana,women_folate,75,lst_night_annual_max_t0,0.1879,0.10642174834653027,0.502,0.2341278463623666,0.9083430656934306,0.41427244774666805,0.9198369873613619
Ghana,women_folate,75,lst_night_annual_range_t0,0.2366,0.040976268418545445,0.522,0.1148108652859245,0.9083430656934306,0.2653899901997957,0.9305389221556887
Ghana,women_folate,75,ndvi_y2011,0.0675,0.5650477975747933,0.483,0.7221134566412736,0.9083430656934306,0.8376668518304115,0.9116831264853446
Ghana,women_folate,75,ndvi_y2012,0.062,0.5970907568492676,0.531,0.7451090537152625,0.9083430656934306,0.8526834166473444,0.9334877505567929
Ghana,women_folate,75,ndvi_y2013,0.0743,0.5265171481677193,0.411,0.6950026355813895,0.9083430656934306,0.8197190051684151,0.8935582712369596
Ghana,women_folate,75,ndvi_y2014,0.084,0.4734511682378897,0.432,0.6479953777265126,0.9083430656934306,0.7867595553595247,0.8972393063583814
Ghana,women_folate,75,ndvi_y2015,0.0505,0.666901419267629,0.556,0.8117611537806796,0.9083430656934306,0.8878687560864386,0.9402112059026977
Ghana,women_folate,75,ndvi_y2016,0.0333,0.7765524037450118,0.665,0.863805482817485,0.9083430656934306,0.9307789977814119,0.9472949669139764
Ghana,women_folate,75,ndvi_y2017,0.0478,0.6841287329806739,0.559,0.8192993294163715,0.9083430656934306,0.895311664520571,0.9402112059026977
Ghana,women_folate,75,ndvi_y2018,0.0171,0.884471664629741,0.648,0.9217125768246774,0.9083430656934306,0.9657065706769369,0.9469099816289038
Ghana,women_folate,75,popdens_y2010,-0.0383,0.744269827088015,0.51,0.8528169998839431,0.9083430656934306,0.9217945284414252,0.9230675159235668
Ghana,women_folate,75,popdens_y2015,-0.0383,0.744025734929068,0.519,0.8528169998839431,0.9083430656934306,0.9217926091622076,0.9284754469906824
Ghana,women_folate,75,popdens_y2020,-0.0384,0.7437346320349171,0.527,0.8528169998839431,0.9083430656934306,0.9217840240433897,0.9322231075697212
Ghana,women_folate,75,npp_gpp_t0,-0.1236,0.2907918841429,0.927,0.46432897629269515,0.9592996515679443,0.6589427575601792,0.9929746682750302
Ghana,women_folate,75,npp_npp_t0,-0.3076,0.007266890433060881,0.367,0.03372291341592315,0.895829268292683,0.10119240335043954,0.8841274740020127
Ghana,women_folate,75,soil_aluminium_mean_0_20,0.1198,0.3061190809649959,0.675,0.4810442700878507,0.9083430656934306,0.6705493236207164,0.9489755327545383
Ghana,women_folate,75,soil_aluminium_mean_20_50,0.0654,0.5772906293197129,0.676,0.7265055801184522,0.9083430656934306,0.8423334313455737,0.9489755327545383
Ghana,women_folate,75,soil_aluminium_stdev_0_20,0.1892,0.1040987661702981,0.804,0.2307263697953622,0.9083430656934306,0.4117238117737602,0.9729023477373256
Ghana,women_folate,75,soil_aluminium_stdev_20_50,0.1856,0.11078979331441746,0.898,0.24017933295169333,0.939105633802817,0.4222374955502262,0.9884400371862411
Ghana,women_folate,75,soil_calcium_mean_0_20,0.1814,0.11931256683626605,0.735,0.2493399967239248,0.9083430656934306,0.440139047449438,0.9567807545106616
Ghana,women_folate,75,soil_calcium_mean_20_50,0.233,0.04420880795944645,0.736,0.12157422188847773,0.9083430656934306,0.2759748433602,0.9567807545106616
Ghana,women_folate,75,soil_calcium_stdev_0_20,-0.416,2.0542128919426842e-4,0.272,0.0053398872286318675,0.84459375,0.010651918528730531,0.8736000000000002
Ghana,women_folate,75,soil_calcium_stdev_20_50,-0.5006,4.8018811070523745e-6,0.114,0.00112789327449127,0.594,8.373901801497103e-4,0.7947081712062257
Ghana,women_folate,75,soil_cec_mean_0_20,-0.0417,0.7222062926121854,0.635,0.8411579172777218,0.9083430656934306,0.9117742140957819,0.9444280936454849
Ghana,women_folate,75,soil_cec_mean_20_50,0.042,0.7201915486602575,0.976,0.8411579172777218,0.9859591836734692,0.9110368599047604,0.9963919770773639
Ghana,women_folate,75,soil_cec_stdev_0_20,0.0022,0.9848248006723623,0.99,0.9881519114854446,0.9933445945945945,0.9958034098582217,0.9987162737858563
Ghana,women_folate,75,soil_cec_stdev_20_50,-0.0214,0.8553375807481517,0.961,0.9192426711906865,0.9828556701030927,0.9562695601353955,0.9948686459087618
Ghana,women_folate,75,soil_iron_mean_0_20,-0.3959,4.377443001446991e-4,0.359,0.006500502857148781,0.893475,0.018733346435108086,0.8841274740020127
Ghana,women_folate,75,soil_iron_mean_20_50,-0.1704,0.14393255306685024,0.916,0.28791265361675905,0.9512307692307693,0.48461176369441933,0.9907527405602924
Ghana,women_folate,75,soil_iron_stdev_0_20,0.0491,0.6758477652195392,0.549,0.8162864425361142,0.9083430656934306,0.8916245322235448,0.9396825396825398
Ghana,women_folate,75,soil_iron_stdev_20_50,-0.3171,0.005572318932580891,0.437,0.029553191481723654,0.9083430656934306,0.08676356512912246,0.8972393063583814
Ghana,women_folate,75,soil_magnesium_mean_0_20,0.0908,0.4386428168950176,0.843,0.6203662696086678,0.9102302158273381,0.7641557130638068,0.9785411764705882
Ghana,women_folate,75,soil_magnesium_mean_20_50,0.1369,0.24140363801584713,0.83,0.4217463558276859,0.9083430656934306,0.6099344559564072,0.9760503227942393
Ghana,women_folate,75,soil_magnesium_stdev_0_20,-0.3595,0.0015351956075556857,0.672,0.015722520532553057,0.9083430656934306,0.04009422650035291,0.9489755327545383
Ghana,women_folate,75,soil_magnesium_stdev_20_50,-0.3867,6.096186965955774e-4,0.469,0.007872032734299412,0.9083430656934306,0.022673985448245976,0.9085835833106081
Ghana,women_folate,75,soil_phosphorus_mean_0_20,0.1491,0.20157535030343962,0.122,0.36728760147313844,0.594,0.564561805655977,0.7994437328453797
Ghana,women_folate,75,soil_phosphorus_mean_20_50,0.1251,0.2847510770659368,0.203,0.4596253798292566,0.7388780487804878,0.654943195373693,0.8468068115091018
Ghana,women_folate,75,soil_phosphorus_stdev_0_20,0.0334,0.7761353785057361,0.723,0.863805482817485,0.9083430656934306,0.9307789977814119,0.9559058823529412
Ghana,women_folate,75,soil_phosphorus_stdev_20_50,-0.247,0.032648081823158544,0.107,0.09506353236743223,0.594,0.23885888081536383,0.7820246913580247
Ghana,women_folate,75,soil_potassium_mean_0_20,-0.0392,0.7386284122388745,0.523,0.8528169998839431,0.9083430656934306,0.9195962566675367,0.9305389221556887
Ghana,women_folate,75,soil_potassium_mean_20_50,0.2429,0.03571487903019527,0.823,0.10199345261507688,0.9083430656934306,0.25145540201239563,0.9758696158323632
Ghana,women_folate,75,soil_potassium_stdev_0_20,-0.4336,1.0175636124905823e-4,0.248,0.003979602890479257,0.8038369565217391,0.006876805533208977,0.8678778325123153
Ghana,women_folate,75,soil_potassium_stdev_20_50,-0.3625,0.0013913642167495783,0.159,0.014758399013379456,0.6734788732394367,0.03823347564741991,0.8238774617067833
Ghana,women_folate,75,soil_sulfur_mean_0_20,-0.427,1.3331008897059392e-4,0.042,0.0043992329360296,0.51084,0.008094315145701702,0.6514585152838429
Ghana,women_folate,75,soil_sulfur_mean_20_50,-0.4038,3.2719875521047706e-4,0.05,0.006429588653087459,0.55,0.015192287300753131,0.6721781076066791
Ghana,women_folate,75,soil_sulfur_stdev_0_20,-0.1253,0.2839230139193797,0.192,0.4596253798292566,0.7386923076923076,0.6545201615491316,0.8393649230769231
Ghana,women_folate,75,soil_sulfur_stdev_20_50,-0.3976,4.1132048622445025e-4,0.14,0.006429588653087459,0.6114705882352941,0.017926507571401806,0.8064927536231883
Ghana,women_folate,75,soil_totalcarbon_mean_0_20,-0.3572,0.0016534116851169255,0.779,0.01614999340046203,0.9083430656934306,0.04135857961644591,0.9657968586387435
Ghana,women_folate,75,soil_totalcarbon_mean_20_50,-0.4003,3.7262883861116376e-4,0.646,0.006429588653087459,0.9083430656934306,0.01662452551608717,0.9469099816289038
Ghana,women_folate,75,soil_zinc_mean_0_20,-0.3377,0.003047439301801036,0.28,0.021048592386858318,0.8485714285714286,0.06115539209038011,0.8762643171806168
Ghana,women_folate,75,soil_zinc_mean_20_50,-0.329,0.003954303834005596,0.093,0.02396792323876861,0.594,0.07147932426660497,0.7550537142857143
Ghana,women_folate,75,soil_zinc_stdev_0_20,-0.381,7.462653494551233e-4,0.64,0.008865632351526867,0.9083430656934306,0.025860824597703398,0.9458206781776576
Ghana,women_folate,75,soil_zinc_stdev_20_50,-0.2583,0.025226567703853515,0.74,0.08233286382466477,0.9083430656934306,0.20504523680569267,0.9570289459311851
Ghana,women_folate,75,tclim_aet_t0,-0.2952,0.010140435387663677,0.864,0.043024418716230174,0.919741935483871,0.122668826057117,0.9817428023032629
Ghana,women_folate,75,tclim_def_t0,0.2641,0.022071281043895982,0.875,0.07577874934042587,0.9248220640569396,0.19162499192927485,0.9832331540651693
Ghana,women_folate,75,tclim_pdsi_t0,-0.457,3.765026805702137e-5,0.033,0.0028064829662996695,0.4667142857142857,0.003385664611102276,0.6105
Ghana,women_folate,75,tclim_pet_t0,0.2053,0.07730195972692563,0.756,0.18665595153574727,0.9083430656934306,0.3603366941601573,0.9624774193548388
Ghana,women_folate,75,tclim_pr_t0,-0.4011,3.619471279952884e-4,0.838,0.006429588653087459,0.9083430656934306,0.016273875932142585,0.9772081418253447
Ghana,women_folate,75,tclim_ro_t0,-0.4518,4.7247187984842926e-5,0.745,0.0028064829662996695,0.9083430656934306,0.004043903896919568,0.9603483941208493
Ghana,women_folate,75,tclim_soil_t0,-0.342,0.0026730797910632393,0.677,0.01984761744864455,0.9083430656934306,0.056614649429348476,0.9489755327545383
Ghana,women_folate,75,tclim_srad_t0,0.1274,0.27605934163068907,0.871,0.450492442111619,0.9238821428571429,0.6465959653624843,0.9821924845409862
Ghana,women_folate,75,tclim_tmmn_t0,-0.0842,0.4725852064198993,0.311,0.6479953777265126,0.85525,0.7860560305331221,0.8785960665658095
Ghana,women_folate,75,tclim_tmmx_t0,0.323,0.00470344925915429,0.345,0.02686393134555431,0.891,0.07806846620801887,0.8841274740020127
Ghana,women_folate,75,tclim_vap_t0,-0.252,0.029203069894293866,0.497,0.08850318121025795,0.9083430656934306,0.2214072663063646,0.9161100155682408
Ghana,women_folate,75,tclim_vpd_t0,0.2846,0.013349825111547208,0.325,0.05216971129117791,0.8775000000000001,0.14434879390019995,0.8785960665658095
Ghana,women_folate,75,tclim_vs_t0,0.0293,0.8028452644971937,0.815,0.8817843737607547,0.9083430656934306,0.9384851071652611,0.9750353654429099
Ghana,women_folate,75,precip_y2010,-0.1813,0.1196267269800204,0.727,0.2493399967239248,0.9083430656934306,0.44083240737200796,0.9559058823529412
Ghana,women_folate,75,precip_y2011,-0.0686,0.5586554980837314,0.749,0.7213942736124705,0.9083430656934306,0.8354121033405761,0.9609709228824274
Ghana,women_folate,75,precip_y2012,-0.0328,0.7799580591451021,0.703,0.8643565058436392,0.9083430656934306,0.9317003618911728,0.952876712328767
Ghana,women_folate,75,precip_y2013,-0.1279,0.27403205306490697,0.798,0.4496548053053998,0.9083430656934306,0.6442603986364666,0.9695556695741406
Ghana,women_folate,75,precip_y2014,-0.2743,0.017244073730256507,0.752,0.0656601268959767,0.9083430656934306,0.16828275430691153,0.9615205183585313
Ghana,women_folate,75,precip_y2015,-0.2201,0.057724806249899285,0.565,0.15171918102849635,0.9083430656934306,0.3181357824664736,0.9402112059026977
Ghana,women_folate,75,precip_y2016,-0.011,0.9253460814786878,0.892,0.9379787924886357,0.9361272084805653,0.9773503661648228,0.9870355140186916
Ghana,women_folate,75,precip_y2017,-0.3137,0.0061395566431322246,0.7,0.030390805383504513,0.9083430656934306,0.09106305458018257,0.952876712328767
Ghana,women_folate,75,precip_y2018,-0.1028,0.3801999596053709,0.702,0.5590068713009662,0.9083430656934306,0.7215274626036452,0.952876712328767
Ghana,women_folate,75,precip_y2019,-0.2485,0.031607495320094915,0.591,0.09482248596028475,0.9083430656934306,0.23352297611200803,0.9406544806063307
Ghana,women_folate,75,wapor_mean_t0,-0.2297,0.04743829786219542,0.408,0.12808340422792763,0.9083430656934306,0.2839104195560541,0.8935582712369596
Ghana,women_folate,75,wapor_sd_t0,0.1315,0.2606321062795316,0.549,0.440649999667032,0.9083430656934306,0.6297722731325824,0.9396825396825398
Ghana,women_folate,75,wsf,-0.0472,0.6875593681007786,0.419,0.8201009330358684,0.9083430656934306,0.8963886494747534,0.8935582712369596
Ghana,women_folate,75,aef_A00,-0.2764,0.016367704573734234,0.417,0.06313257478440347,0.9083430656934306,0.16315474704071378,0.8935582712369596
Ghana,women_folate,75,aef_A01,-0.2652,0.021470272039817218,0.112,0.07577874934042587,0.594,0.1890022460605471,0.791689552238806
Ghana,women_folate,75,aef_A02,0.3039,0.008036887542909057,0.626,0.03672239384990754,0.9083430656934306,0.10738409867233732,0.9436166456494325
Ghana,women_folate,75,aef_A03,0.4146,2.1751789186379953e-4,0.121,0.0053398872286318675,0.594,0.01119744278116255,0.7994437328453797
Ghana,women_folate,75,aef_A04,-0.1623,0.1642766071993579,0.828,0.32098784433032435,0.9083430656934306,0.5123007100720977,0.9760053032814053
Ghana,women_folate,75,aef_A05,0.0977,0.4042825188852135,0.852,0.5855599563787989,0.9102302158273381,0.7396363578685377,0.9793864077669902
Ghana,women_folate,75,aef_A06,-0.2454,0.03380173157542018,0.604,0.09746712891164848,0.9083430656934306,0.24367456403201218,0.9417716262975778
Ghana,women_folate,75,aef_A07,-0.016,0.8917873754012229,0.794,0.9240674815363193,0.9083430656934306,0.9676338569708025,0.9686718186501805
Ghana,women_folate,75,aef_A08,-0.0751,0.5219718643104276,0.276,0.6920787665187367,0.8450721649484536,0.8160288136193335,0.8745334522747548
Ghana,women_folate,75,aef_A09,-0.302,0.008446837692979133,0.388,0.03800424494037712,0.9083430656934306,0.11073457235126359,0.8877140096618359
Ghana,women_folate,75,aef_A10,0.0659,0.574265642196075,0.361,0.7257740243924863,0.893475,0.8411511592084365,0.8841274740020127
Ghana,women_folate,75,aef_A11,-0.3657,0.0012522161558309137,0.095,0.01383040163303785,0.594,0.03630863754660048,0.76
Ghana,women_folate,75,aef_A12,-0.4202,1.7476136895394064e-4,0.228,0.005190412657932037,0.786375,0.009550036654221494,0.8569904761904762
Ghana,women_folate,75,aef_A13,0.2477,0.032118637193624046,0.646,0.09506353236743223,0.9083430656934306,0.235957392578599,0.9469099816289038
Ghana,women_folate,75,aef_A14,0.3079,0.007210367439629579,0.545,0.03372291341592315,0.9083430656934306,0.10083159506127663,0.9391728813559324
Ghana,women_folate,75,aef_A15,0.3147,0.005956106306530116,0.823,0.029982433441346514,0.9083430656934306,0.0894549243162578,0.9758696158323632
Ghana,women_folate,75,aef_A16,0.058,0.6213992028459079,0.566,0.7657907188598948,0.9083430656934306,0.8653850471357749,0.9402112059026977
Ghana,women_folate,75,aef_A17,0.1014,0.3868100187312168,0.719,0.5653357036614007,0.9083430656934306,0.72657281149301,0.9556175865294667
Ghana,women_folate,75,aef_A18,0.1463,0.21053556689499991,0.341,0.37896402041099986,0.8883947368421052,0.5743643115292164,0.8821791697013839
Ghana,women_folate,75,aef_A19,-0.2039,0.07938589289951348,0.229,0.19014201767060887,0.786375,0.36488151643655853,0.8575730100158144
Ghana,women_folate,75,aef_A20,0.018,0.8778965238300467,0.727,0.9192426711906865,0.9083430656934306,0.9641076932081789,0.9559058823529412
Ghana,women_folate,75,aef_A21,0.1045,0.37244182590959096,0.784,0.5548526061235801,0.9083430656934306,0.7154750490161531,0.9670559006211181
Ghana,women_folate,75,aef_A22,0.1181,0.3129085880901698,0.239,0.48634857250692054,0.7975617977528089,0.6743340344565057,0.8650497017892643
Ghana,women_folate,75,aef_A23,0.2233,0.054180298369711784,0.129,0.14367454121253928,0.6114705882352941,0.30865825149834203,0.8008812392426851
Ghana,women_folate,75,aef_A24,0.3336,0.003450515080028467,0.109,0.02277339952818788,0.594,0.06660994328402779,0.7877273652085452
Ghana,women_folate,75,aef_A25,-0.1292,0.26945012000467156,0.663,0.44672704632917365,0.9083430656934306,0.640406039649778,0.9472949669139764
Ghana,women_folate,75,aef_A26,-0.1288,0.27074366444192344,0.489,0.44672704632917365,0.9083430656934306,0.6415486965294944,0.9122521008403361
Ghana,women_folate,75,aef_A27,-0.2896,0.011724793055557648,0.104,0.04770224023973454,0.594,0.1333731513249092,0.7752528856243441
Ghana,women_folate,75,aef_A28,-0.0621,0.596802031330107,0.654,0.7451090537152625,0.9083430656934306,0.8526348632103609,0.9472949669139764
Ghana,women_folate,75,aef_A29,0.2638,0.022197815463357074,0.732,0.07577874934042587,0.9083430656934306,0.19184097451543633,0.9559058823529412
Ghana,women_folate,75,aef_A30,-0.3941,4.67554791622389e-4,0.526,0.006612560624373787,0.9083430656934306,0.019299499587670504,0.9316140613313388
Ghana,women_folate,75,aef_A31,0.1651,0.1570371681551074,0.691,0.31093359294711265,0.9083430656934306,0.5031577614488243,0.9492118169530798
Ghana,women_folate,75,aef_A32,-0.118,0.31327749615072287,0.169,0.48634857250692054,0.697125,0.6743340344565057,0.8285646123260436
