fpr,tpr,country,outcome
0.5432727272727274,0.868421052631579,Gambia,women_vitA
0.52,0.868421052631579,Gambia,women_vitA
0.5105454545454545,0.868421052631579,Gambia,women_vitA
0.488,0.8157894736842105,Gambia,women_vitA
0.4727272727272728,0.8157894736842105,Gambia,women_vitA
0.4516363636363636,0.8157894736842105,Gambia,women_vitA
0.4290909090909091,0.8157894736842105,Gambia,women_vitA
0.4087272727272727,0.7894736842105263,Gambia,women_vitA
0.39781818181818185,0.7894736842105263,Gambia,women_vitA
0.39054545454545453,0.7631578947368421,Gambia,women_vitA
0.3505454545454545,0.7368421052631579,Gambia,women_vitA
0.3432727272727273,0.7105263157894737,Gambia,women_vitA
0.3258181818181818,0.6842105263157895,Gambia,women_vitA
0.2981818181818182,0.6842105263157895,Gambia,women_vitA
0.29454545454545455,0.6842105263157895,Gambia,women_vitA
0.28,0.6842105263157895,Gambia,women_vitA
0.24509090909090914,0.631578947368421,Gambia,women_vitA
0.22763636363636364,0.5263157894736842,Gambia,women_vitA
0.2130909090909091,0.5263157894736842,Gambia,women_vitA
0.18981818181818177,0.5263157894736842,Gambia,women_vitA
0.17381818181818187,0.42105263157894735,Gambia,women_vitA
0.15054545454545454,0.34210526315789475,Gambia,women_vitA
0.13963636363636367,0.34210526315789475,Gambia,women_vitA
0.12290909090909086,0.34210526315789475,Gambia,women_vitA
0.11418181818181816,0.34210526315789475,Gambia,women_vitA
0.10836363636363633,0.3157894736842105,Gambia,women_vitA
0.09745454545454546,0.2631578947368421,Gambia,women_vitA
0.08799999999999997,0.2631578947368421,Gambia,women_vitA
0.07490909090909093,0.23684210526315788,Gambia,women_vitA
0.06472727272727274,0.15789473684210525,Gambia,women_vitA
0.050181818181818216,0.15789473684210525,Gambia,women_vitA
0.03563636363636369,0.07894736842105263,Gambia,women_vitA
0.026181818181818195,0.05263157894736842,Gambia,women_vitA
0.018181818181818188,0.02631578947368421,Gambia,women_vitA
0.009454545454545493,0,Gambia,women_vitA
0.002909090909090861,0,Gambia,women_vitA
0,0,Gambia,women_vitA
1,1,Gambia,child_iron
0.7074829931972789,0.7388235294117647,Gambia,child_iron
0.4744897959183674,0.5058823529411764,Gambia,child_iron
0.30272108843537415,0.3341176470588235,Gambia,child_iron
0.09183673469387754,0.11294117647058824,Gambia,child_iron
0,0,Gambia,child_iron
1,1,Gambia,women_iron
0.9917098445595854,0.9794050343249427,Gambia,women_iron
0.9782383419689119,0.9633867276887872,Gambia,women_iron
0.9658031088082901,0.931350114416476,Gambia,women_iron
0.9450777202072539,0.9130434782608695,Gambia,women_iron
0.9347150259067357,0.9107551487414187,Gambia,women_iron
0.9202072538860103,0.8924485125858124,Gambia,women_iron
0.9067357512953368,0.8787185354691075,Gambia,women_iron
0.8849740932642487,0.8558352402745996,Gambia,women_iron
0.8715025906735752,0.8535469107551488,Gambia,women_iron
0.861139896373057,0.8421052631578947,Gambia,women_iron
0.8435233160621762,0.8375286041189931,Gambia,women_iron
0.8248704663212435,0.8329519450800915,Gambia,women_iron
0.8103626943005181,0.8237986270022883,Gambia,women_iron
0.7875647668393783,0.8146453089244852,Gambia,women_iron
0.7481865284974094,0.7986270022883295,Gambia,women_iron
0.7067357512953367,0.782608695652174,Gambia,women_iron
0.7036269430051814,0.782608695652174,Gambia,women_iron
0.6870466321243524,0.7803203661327232,Gambia,women_iron
0.6683937823834196,0.7688787185354691,Gambia,women_iron
0.6549222797927461,0.7665903890160183,Gambia,women_iron
0.6373056994818653,0.7597254004576659,Gambia,women_iron
0.6259067357512953,0.7528604118993135,Gambia,women_iron
0.5782383419689119,0.7139588100686499,Gambia,women_iron
0.56476683937823835,0.7093821510297483,Gambia,women_iron
0.5481865284974093,0.7070938215102975,Gambia,women_iron
0.5367875647668394,0.6956521739130435,Gambia,women_iron
0.5160621761658031,0.6750572082379863,Gambia,women_iron
0.4870466321243523,0.665903890160183,Gambia,women_iron
0.4725388601036269,0.6590389016018307,Gambia,women_iron
0.46113989637305697,0.6567505720823799,Gambia,women_iron
0.44663212435233157,0.631578947368421,Gambia,women_iron
0.42383419689119173,0.6064073226544623,Gambia,women_iron
0.41554404145077717,0.597254004576659,Gambia,women_iron
0.3958549222797928,0.5537757437070938,Gambia,women_iron
0.37512953367875645,0.5423340961098398,Gambia,women_iron
0.35647668393782384,0.5331807780320366,Gambia,women_iron
0.350259067357513,0.5194508009153318,Gambia,women_iron
0.3430051813471503,0.5102974828375286,Gambia,women_iron
0.33471502590673574,0.4988558352402746,Gambia,women_iron
0.3067357512953368,0.4462242562929062,Gambia,women_iron
0.29844559585492225,0.41647597254004576,Gambia,women_iron
0.2901554404145078,0.40045766590389015,Gambia,women_iron
0.2683937823834197,0.3684210526315789,Gambia,women_iron
0.25492227979274606,0.3501144164759725,Gambia,women_iron
0.25077720207253884,0.34782608695652173,Gambia,women_iron
0.2300518134715026,0.32723112128146453,Gambia,women_iron
0.2207253886010363,0.3180778032036613,Gambia,women_iron
0.2041450777202073,0.2906178489702517,Gambia,women_iron
0.16891191709844555,0.2402745995423341,Gambia,women_iron
0.14818652849740932,0.2242562929061785,Gambia,women_iron
0.1367875647668394,0.2036613272311213,Gambia,women_iron
0.12435233160621761,0.1853546910755149,Gambia,women_iron
0.09948186528497405,0.17162471395881007,Gambia,women_iron
0.09326424870466321,0.15560640732265446,Gambia,women_iron
0.0839378238341969,0.13043478260869565,Gambia,women_iron
0.07979274611398968,0.13043478260869565,Gambia,women_iron
0.05388601036269425,0.11441647597254005,Gambia,women_iron
0.04766839378238341,0.10755148741418764,Gambia,women_iron
0.03937823834196896,0.08237986270022883,Gambia,women_iron
0.030051813471502542,0.08237986270022883,Gambia,women_iron
0.015544041450777257,0.06178489702517163,Gambia,women_iron
0.011398963730569922,0.038901601830663615,Gambia,women_iron
0.005181347150259086,0.02745995423340961,Gambia,women_iron
0,0,Gambia,women_iron
1,1,Ghana,child_vitA
0.7709384460141271,0.8793103448275862,Ghana,child_vitA
0.5852674066599395,0.7298850574712644,Ghana,child_vitA
0.40968718466195764,0.5689655172413793,Ghana,child_vitA
0.21190716448032287,0.29310344827586204,Ghana,child_vitA
0,0,Ghana,child_vitA
1,1,Ghana,women_vitA
0.9918116683725691,1,Ghana,women_vitA
0.9805527123848516,1,Ghana,women_vitA
0.9733879222108496,1,Ghana,women_vitA
0.9580348004094166,1,Ghana,women_vitA
0.9498464687819856,0.9333333333333333,Ghana,women_vitA
0.9385875127942682,0.9333333333333333,Ghana,women_vitA
0.9293756397134084,0.9333333333333333,Ghana,women_vitA
0.9273285568065507,0.9333333333333333,Ghana,women_vitA
0.9201637666325486,0.9333333333333333,Ghana,women_vitA
0.9129989764585466,0.9333333333333333,Ghana,women_vitA
0.9078812691914022,0.9333333333333333,Ghana,women_vitA
0.8976458546571136,0.9333333333333333,Ghana,women_vitA
0.8812691914022518,0.9333333333333333,Ghana,women_vitA
0.8628454452405323,0.9333333333333333,Ghana,women_vitA
0.8546571136131014,0.8666666666666667,Ghana,women_vitA
0.8413510747185261,0.8666666666666667,Ghana,women_vitA
0.8311156601842374,0.8,Ghana,women_vitA
0.8198567041965199,0.8,Ghana,women_vitA
0.8116683725690891,0.8,Ghana,women_vitA
0.8024564994882293,0.8,Ghana,women_vitA
0.7932446264073695,0.8,Ghana,women_vitA
0.7840327533265097,0.8,Ghana,women_vitA
0.77482088024565,0.8,Ghana,women_vitA
0.7543500511770727,0.8,Ghana,women_vitA
0.7482088024564995,0.8,Ghana,women_vitA
