country,outcome,Admin1,Admin2,svy_prev,svy_prev_se,svy_prev_low,svy_prev_upp,n_svy,svy_cv,svy_ci_width,region_target,v_d,tau2,tau2_source,lambda_emp,lambda,eb_prev,eb_source,rank,rank_lo,rank_hi,r_max_emp,admin2_released,suppression_reason,calibration_status
Gambia,women_iron,Banjul,Kanifing,0.30079447811547333,0.03680950903436265,0.2273615168350231,0.37422743939592357,139,0.12237428447816015,0.14686592256090047,0.468362,0.00227571,0.02779296,split_half_reliability,0.6784,0.9243,0.313477,national,30,22,30,0.8237,TRUE,NA,passed
Gambia,women_iron,Upper River,Kantora,0.8235294117647058,9.36750677027477e-17,0.8235294117647056,0.8235294117647061,17,1.1374829649619364e-16,4.440892098500626e-16,0.50388,0.01382081,0.02779296,split_half_reliability,0.6784,0.6679,0.717367,region,2,1,11,0.8237,TRUE,NA,passed
Gambia,women_iron,Lower River,Kiang Central,0.49999999999999994,2.775557561562892e-17,0.4999999999999999,0.5,20,5.551115123125785e-17,1.1102230246251565e-16,0.57382,0.01875,0.02779296,split_half_reliability,0.6784,0.5971,0.529739,region,12,4,24,0.8237,TRUE,NA,passed
Gambia,women_iron,Lower River,Kiang East,0.8095238095238095,3.4694469519536154e-17,0.8095238095238094,0.8095238095238096,21,4.285787411236819e-17,2.220446049250313e-16,0.521996,0.0116219,0.02779296,split_half_reliability,0.6784,0.7051,0.724743,region,1,1,10,0.8237,TRUE,NA,passed
Gambia,women_iron,Western,Kombo Central,0.3671546547441981,0.02922351192912676,0.308855343607855,0.42545396588054124,41,0.07959455654862171,0.11659862227268625,0.364559,0.00853107,0.02779296,split_half_reliability,0.6784,0.7651,0.366545,region,24,15,30,0.8237,TRUE,NA,passed
Gambia,women_iron,Western,Kombo East,0.42857142857142855,1.387778780781446e-17,0.42857142857142855,0.42857142857142855,28,3.238150488490041e-17,0,0.356213,0.01313806,0.02779296,split_half_reliability,0.6784,0.679,0.405346,region,20,11,29,0.8237,TRUE,NA,passed
Gambia,women_iron,Western,Kombo Saint Mary,0.3673861078283137,0.07471879764638054,0.21832618504134138,0.516446030615286,95,0.20337948565354574,0.29811984557394466,0.363358,0.00367544,0.02779296,split_half_reliability,0.6784,0.8832,0.366916,region,23,17,29,0.8237,TRUE,NA,passed
Gambia,women_iron,Western,Kombo South,0.3448275862068966,1.040834085586085e-17,0.3448275862068966,0.3448275862068966,29,3.0184188481996466e-17,0,0.367935,0.01176724,0.02779296,split_half_reliability,0.6784,0.7025,0.351701,region,27,15,30,0.8237,TRUE,NA,passed
Gambia,women_iron,North Bank,Lower Baddibu,0.36363636363636365,0,0.36363636363636365,0.36363636363636365,22,0,0,0.44299500000000003,0.01588546,0.02779296,split_half_reliability,0.6784,0.6363,0.392498,region,21,11,30,0.8237,TRUE,NA,passed
Gambia,women_iron,North Bank,Lower Nuimi,0.3416705585447208,0.007717295575710204,0.32627497511893033,0.35706614197051123,29,0.022586949278218534,0.030791166851580898,0.452851,0.0117194,0.02779296,split_half_reliability,0.6784,0.7034,0.374647,region,22,13,30,0.8237,TRUE,NA,passed
Gambia,women_iron,Maccarthy Island,Lower Saloum,0.550593280436593,7.548364163269089e-4,0.5490874229886856,0.5520991378845003,29,0.001370951014382815,0.0030117148958146434,0.567709,0.01280732,0.02779296,split_half_reliability,0.6784,0.6846,0.555992,region,11,4,22,0.8237,TRUE,NA,passed
Gambia,women_iron,Maccarthy Island,Niamina Dankunku,0.7499999999999999,1.2836953722228368e-16,0.7499999999999997,0.7500000000000001,20,1.7115938296304493e-16,4.440892098500626e-16,0.553809,0.0144983,0.02779296,split_half_reliability,0.6784,0.6572,0.682742,region,3,1,13,0.8237,TRUE,NA,passed
Gambia,women_iron,Maccarthy Island,Niamina East,0.6521739130434784,1.630640067418204e-16,0.652173913043478,0.6521739130434787,23,2.5003147700412457e-16,6.661338147750939e-16,0.559441,0.01491735,0.02779296,split_half_reliability,0.6784,0.6507,0.619785,region,8,2,18,0.8237,TRUE,NA,passed
Gambia,women_iron,Maccarthy Island,Niani,0.6027698959810703,0.05799240098790589,0.487078221519187,0.7184615704429537,45,0.09620984952063218,0.23138334892376666,0.560112,0.00799642,0.02779296,split_half_reliability,0.6784,0.7766,0.593239,region,10,3,18,0.8237,TRUE,NA,passed
Gambia,women_iron,Maccarthy Island,Nianija,0.4766749584619758,0.15494007557039569,0.16757796508644596,0.7857719518375056,21,0.3250434553355192,0.6181939867510596,0.572475,0.01782173,0.02779296,split_half_reliability,0.6784,0.6093,0.514104,region,13,4,25,0.8237,TRUE,NA,passed
Gambia,women_iron,Maccarthy Island,Sami,0.7368421052631579,5.724587470723463e-17,0.7368421052631577,0.736842105263158,19,7.769082995981843e-17,2.220446049250313e-16,0.555302,0.01574013,0.02779296,split_half_reliability,0.6784,0.6384,0.671203,region,4,1,15,0.8237,TRUE,NA,passed
Gambia,women_iron,Upper River,Sandu,0.6666666666666666,3.4694469519536154e-17,0.6666666666666665,0.6666666666666667,15,5.204170427930423e-17,2.220446049250313e-16,0.520504,0.02255859,0.02779296,split_half_reliability,0.6784,0.552,0.601182,region,9,2,20,0.8237,TRUE,NA,passed
Gambia,women_iron,North Bank,Upper Baddibu,0.5349980377323742,0.11638808100276578,0.3028101691627768,0.7671859063019716,37,0.2175486128810577,0.4643757371391948,0.39742,0.01008806,0.02779296,split_half_reliability,0.6784,0.7337,0.49836,region,15,7,24,0.8237,TRUE,NA,passed
Gambia,women_iron,North Bank,Upper Nuimi,0.29411764705882354,2.775557561562892e-17,0.2941176470588235,0.2941176470588236,17,9.436895709313833e-17,1.1102230246251565e-16,0.448898,0.01872277,0.02779296,split_half_reliability,0.6784,0.5975,0.356417,region,25,13,30,0.8237,TRUE,NA,passed
Gambia,women_iron,Maccarthy Island,Upper Saloum,0.7142857142857142,7.979727989493311e-17,0.7142857142857141,0.7142857142857143,14,1.1171619185290639e-16,2.220446049250313e-16,0.559326,0.0225,0.02779296,split_half_reliability,0.6784,0.5526,0.64496,region,5,1,17,0.8237,TRUE,NA,passed
Gambia,women_iron,Upper River,Wuli,0.7272727272727272,5.898059818321133e-17,0.7272727272727271,0.7272727272727273,11,8.109832250191558e-17,2.220446049250313e-16,0.520058,0.02817235,0.02779296,split_half_reliability,0.6784,0.4966,0.622963,region,7,1,20,0.8237,TRUE,NA,passed
Ghana,child_vitA,Greater Accra,Ablekuma Central,0,0,0,0,6,NA,0,0.11828,0.01658163,0.01133834,split_half_reliability,0.3508,0.4061,0.070246,region,60.5,17,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Greater Accra,Ablekuma North,0.19999999999999998,0.028767798089123043,0.1428208862749768,0.25717911372502317,10,0.14383899044561524,0.11435822745004637,0.101124,0.02634298,0.01133834,split_half_reliability,0.3508,0.3009,0.130876,region,36,7,71,0.5923,TRUE,NA,passed
Ghana,child_vitA,Eastern,Abuakwa South,0.22222222222222224,2.428612866367531e-17,0.22222222222222218,0.2222222222222223,18,1.0928757898653888e-16,1.1102230246251565e-16,0.173006,0.01506233,0.01133834,split_half_reliability,0.3508,0.4295,0.194143,region,20,4,57,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Adansi Asokwa,0,0,0,0,16,NA,0,0.090426,0.00267625,0.01133834,split_half_reliability,0.3508,0.809,0.017268,region,74,47,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Volta,Afadzato South,0.13043478260869565,1.2143064331837654e-17,0.13043478260869562,0.13043478260869568,23,9.309682654408868e-17,5.551115123125783e-17,0.176471,0.00812387,0.01133834,split_half_reliability,0.3508,0.5826,0.149651,region,31,10,61,0.5923,TRUE,NA,passed
Ghana,child_vitA,Central,Agona West,0.1904761904761905,6.938893903907221e-17,0.19047619047619035,0.19047619047619063,21,3.6429192995512905e-16,2.7755575615628914e-16,0.117647,0.0116219,0.01133834,split_half_reliability,0.3508,0.4938,0.153612,region,26,7,63,0.5923,TRUE,NA,passed
Ghana,child_vitA,Volta,Akatsi South,0.375,0,0.375,0.375,8,0,0,0.09375,0.04456019,0.01133834,split_half_reliability,0.3508,0.2028,0.150798,region,29,5,70,0.5923,TRUE,NA,passed
Ghana,child_vitA,Eastern,Akwapem North,0.17391304347826086,0.07613405921507045,0.022588356871394155,0.3252377300851276,23,0.4377708404866551,0.3026493732137334,0.182949,0.00993546,0.01133834,split_half_reliability,0.3508,0.533,0.178133,region,21,5,57,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Asante-Akim South,0,0,0,0,26,NA,0,0.095506,0.00104859,0.01133834,split_half_reliability,0.3508,0.9153,0.008085,region,75,56,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Greater Accra,Ashaiman,0,0,0,0,5,NA,0,0.117021,0.02291667,0.01133834,split_half_reliability,0.3508,0.331,0.078287,region,58,17,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Central,Asikuma-Odoben-Brakwa,0.10526315789473685,2.949029909160572e-17,0.1052631578947368,0.1052631578947369,19,2.8015784137025435e-16,1.1102230246251565e-16,0.150943,0.00863487,0.01133834,split_half_reliability,0.3508,0.5677,0.125012,region,39,13,68,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Asokore-Mampong,0.16666666666666669,3.4694469519536126e-18,0.16666666666666669,0.16666666666666669,18,2.0816681711721673e-17,0,0.075269,0.01252308,0.01133834,split_half_reliability,0.3508,0.4752,0.118699,region,45,12,69,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Asokwa,0,0,0,0,15,NA,0,0.089947,0.00302734,0.01133834,split_half_reliability,0.3508,0.7893,0.018955,region,73,47,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ahafo,Asunafo North,0.10526315789473685,2.949029909160572e-17,0.1052631578947368,0.1052631578947369,19,2.8015784137025435e-16,1.1102230246251565e-16,0.150014,0.00863487,0.01133834,split_half_reliability,0.3508,0.5677,0.12461,national,42,13,68,0.5923,TRUE,NA,passed
Ghana,child_vitA,Eastern,Atiwa East,0.1,3.4694469519536126e-18,0.1,0.1,10,3.4694469519536123e-17,0,0.189166,0.01766529,0.01133834,split_half_reliability,0.3508,0.3909,0.154308,region,25,7,66,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Atwima-Mponua,0.15625,0.011237421128563692,0.1339144087011628,0.1785855912988372,32,0.07191949522280763,0.044671182597674386,0.069767,0.00651042,0.01133834,split_half_reliability,0.3508,0.6352,0.124705,region,41,14,65.04999999999995,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Atwima-Nwabiagya South,0,0,0,0,11,NA,0,0.088083,0.00544508,0.01133834,split_half_reliability,0.3508,0.6756,0.028577,region,70.5,38,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Central,Awutu Senya West,0.08333333333333333,8.673617379884026e-18,0.08333333333333331,0.08333333333333334,12,1.0408340855860831e-16,2.7755575615628914e-17,0.15,0.01275888,0.01133834,split_half_reliability,0.3508,0.4705,0.118632,region,46,11,70,0.5923,TRUE,NA,passed
Ghana,child_vitA,Greater Accra,Ayawaso West,0,0,0,0,2,NA,0,0.113402,0.10416667,0.01133834,split_half_reliability,0.3508,0.0982,0.10227,region,52,8,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Upper East,Bawku West,0.2222222222222222,0,0.2222222222222222,0.2222222222222222,9,0,0,0.208333,0.03125,0.01133834,split_half_reliability,0.3508,0.2662,0.212031,region,12,2,55,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Bekwai,0.25,2.77555756156289e-17,0.24999999999999994,0.25000000000000006,8,1.110223024625156e-16,1.1102230246251565e-16,0.076531,0.03761574,0.01133834,split_half_reliability,0.3508,0.2316,0.116708,region,47,8,72,0.5923,TRUE,NA,passed
Ghana,child_vitA,Upper East,Binduri,0.2,0.07671412823766147,0.04752236339993812,0.35247763660006193,30,0.3835706411883073,0.30495527320012383,0.215686,0.00828564,0.01133834,split_half_reliability,0.3508,0.5778,0.206623,region,14,4,48,0.5923,TRUE,NA,passed
Ghana,child_vitA,Savannah,Bole,0.25,0,0.25,0.25,4,0,0,0.20339,0.07875,0.01133834,split_half_reliability,0.3508,0.1259,0.209256,region,13,2,60,0.5923,TRUE,NA,passed
Ghana,child_vitA,Upper East,Builsa South,0.28571428571428575,4.1633363423443413e-17,0.2857142857142857,0.2857142857142858,7,1.4571677198205192e-16,1.1102230246251565e-16,0.202703,0.04603795,0.01133834,split_half_reliability,0.3508,0.1976,0.219107,region,7,2,57,0.5923,TRUE,NA,passed
Ghana,child_vitA,Savannah,Central Gonja,0.16666666666666666,0.031964220099025616,0.10313431808330753,0.23019901525002578,30,0.1917853205941537,0.12706469716671825,0.242424,0.00729709,0.01133834,split_half_reliability,0.3508,0.6084,0.196331,region,19,5,50,0.5923,TRUE,NA,passed
Ghana,child_vitA,North East,Chereponi,0.16666666666666666,6.938893903907225e-18,0.16666666666666666,0.16666666666666666,12,4.163336342344335e-17,0,0.242424,0.01941568,0.01133834,split_half_reliability,0.3508,0.36870000000000003,0.214494,region,10,2,50,0.5923,TRUE,NA,passed
Ghana,child_vitA,Eastern,Denkyembour,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,14,0,0,0.165798,0.0225,0.01133834,split_half_reliability,0.3508,0.3351,0.205979,region,15,2.950000000000003,55,0.5923,TRUE,NA,passed
Ghana,child_vitA,Bono,Dormaa West,0.0625,0,0.0625,0.0625,16,0,0,0.058824,0.00754217,0.01133834,split_half_reliability,0.3508,0.6005,0.061031,region,63,27,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Western,Effia Kwesimintsim,0,0,0,0,7,NA,0,0.105263,0.0125558,0.01133834,split_half_reliability,0.3508,0.4745,0.055313,region,65,25,74.04999999999995,0.5923,TRUE,NA,passed
Ghana,child_vitA,Western,Ellembelle,0.16666666666666666,1.7347234759768052e-17,0.16666666666666663,0.16666666666666669,18,1.0408340855860831e-16,5.551115123125783e-17,0.065217,0.01252308,0.01133834,split_half_reliability,0.3508,0.4752,0.113423,region,48,12,70,0.5923,TRUE,NA,passed
Ghana,child_vitA,Greater Accra,Ga East,0,0,0,0,6,NA,0,0.11828,0.01658163,0.01133834,split_half_reliability,0.3508,0.4061,0.070246,region,60.5,19,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Northern,Gushegu,0.30000000000000004,6.245004513516513e-17,0.29999999999999993,0.30000000000000016,10,2.0816681711721707e-16,2.220446049250313e-16,0.263158,0.03254132,0.01133834,split_half_reliability,0.3508,0.2584,0.272678,region,4,1,40,0.5923,TRUE,NA,passed
Ghana,child_vitA,Volta,Ho Municipal,0,0,0,0,1,NA,0,0.153846,0.28125,0.01133834,split_half_reliability,0.3508,0.0388,0.147884,region,32,4,71,0.5923,TRUE,NA,passed
Ghana,child_vitA,Upper West,Jirapa,0,0,0,0,9,NA,0,0.147541,0.00791667,0.01133834,split_half_reliability,0.3508,0.5889,0.060661,region,64,25,73,0.5923,TRUE,NA,passed
Ghana,child_vitA,Western,Jomoro,0.25,0,0.25,0.25,8,0,0,0.071429,0.03761574,0.01133834,split_half_reliability,0.3508,0.2316,0.112788,region,49,8,73,0.5923,TRUE,NA,passed
Ghana,child_vitA,Upper East,Kasena Nankana East,0.09090909090909091,0.011887519871538455,0.06728135796486644,0.11453682385331539,22,0.130762718586923,0.04725546588844895,0.254237,0.00660552,0.01133834,split_half_reliability,0.3508,0.6319,0.151034,region,28,9,59,0.5923,TRUE,NA,passed
Ghana,child_vitA,Bono East,Kintampo North,0.2105263157894737,4.857225732735062e-17,0.21052631578947362,0.21052631578947378,19,2.307182223049154e-16,1.6653345369377348e-16,0.111111,0.01376645,0.01133834,split_half_reliability,0.3508,0.4516,0.156011,region,24,6.950000000000003,63.049999999999955,0.5923,TRUE,NA,passed
Ghana,child_vitA,Northern,Kpandai,0,0,0,0,3,NA,0,0.271429,0.0546875,0.01133834,split_half_reliability,0.3508,0.1717,0.224817,region,6,2,58,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Kumasi,0.08333333333333333,0.05993291268567301,-0.035789820260465,0.20245648692713164,24,0.7191949522280762,0.23824630718759665,0.083333,0.005625,0.01133834,split_half_reliability,0.3508,0.6684,0.083333,region,57,23,71,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Kwadaso,0,0,0,0,11,NA,0,0.088083,0.00544508,0.01133834,split_half_reliability,0.3508,0.6756,0.028577,region,70.5,38,75,0.5923,TRUE,NA,passed
Ghana,child_vitA,Eastern,Kwahu Afram Plains North,0.15370196694191057,0.03614831984697139,0.0818532670485397,0.22555066683528147,45,0.2351844974152681,0.1436973997867418,0.2,0.00450783,0.01133834,split_half_reliability,0.3508,0.7155,0.166873,region,22,9,53,0.5923,TRUE,NA,passed
Ghana,child_vitA,Greater Accra,La-Dade-Kotopon,0.15384615384615385,3.4694469519536126e-18,0.15384615384615385,0.15384615384615385,13,2.255140518769848e-17,0,0.104651,0.01692504,0.01133834,split_half_reliability,0.3508,0.4012,0.124387,region,43,8.950000000000003,70,0.5923,TRUE,NA,passed
Ghana,child_vitA,Upper West,Lambussie-Karni,0.14285714285714288,1.7347234759768052e-17,0.14285714285714285,0.1428571428571429,14,1.2143064331837635e-16,5.551115123125783e-17,0.125,0.01488095,0.01133834,split_half_reliability,0.3508,0.4324,0.132722,region,35,10,69,0.5923,TRUE,NA,passed
Ghana,child_vitA,Central,Mfantseman,0.3333333333333333,5.55111512312578e-17,0.3333333333333332,0.3333333333333334,6,1.665334536937734e-16,2.220446049250313e-16,0.121212,0.05739796,0.01133834,split_half_reliability,0.3508,0.165,0.156202,region,23,4,69,0.5923,TRUE,NA,passed
Ghana,child_vitA,Western,Mpohor,0,0,0,0,13,NA,0,0.117647,0.0039737,0.01133834,split_half_reliability,0.3508,0.7405,0.030531,region,69,41,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Northern,Nanumba South,0.09090909090909091,3.4694469519536126e-18,0.09090909090909091,0.09090909090909091,11,3.816391647148974e-17,0,0.280303,0.01491477,0.01133834,split_half_reliability,0.3508,0.4319,0.198507,region,18,3,58,0.5923,TRUE,NA,passed
Ghana,child_vitA,Oti,Nkwanta South,0,0,0,0,14,NA,0,0.1511,0.00345238,0.01133834,split_half_reliability,0.3508,0.7666,0.035269,national,68,40,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Savannah,North East Gonja,0.18181818181818182,2.0816681711721707e-17,0.1818181818181818,0.18181818181818185,11,1.144917494144694e-16,5.551115123125783e-17,0.211538,0.02249053,0.01133834,split_half_reliability,0.3508,0.3352,0.201577,region,17,3,57,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Obuasi,0.11764705882352941,8.673617379884026e-18,0.1176470588235294,0.11764705882352942,17,7.372574772901423e-17,2.7755575615628914e-17,0.080214,0.01055283,0.01133834,split_half_reliability,0.3508,0.5179,0.099602,region,53,15,71,0.5923,TRUE,NA,passed
Ghana,child_vitA,Western,Prestea-Huni Valley,0.05555555555555555,8.673617379884032e-19,0.05555555555555555,0.05555555555555555,18,1.5612511283791258e-17,0,0.108696,0.00605956,0.01133834,split_half_reliability,0.3508,0.6517,0.074064,region,59,24,72,0.5923,TRUE,NA,passed
Ghana,child_vitA,Northern,Sagnerigu,0.15000000000000002,0.11866716711763259,-0.0858638441157207,0.3858638441157207,20,0.7911144474508838,0.4717276882314414,0.284553,0.01041667,0.01133834,split_half_reliability,0.3508,0.5212,0.214426,region,11,3,49,0.5923,TRUE,NA,passed
Ghana,child_vitA,Northern,Savelugu,0.3529411764705882,1.387778780781445e-17,0.3529411764705882,0.3529411764705882,17,3.932039878880761e-17,0,0.253968,0.02035675,0.01133834,split_half_reliability,0.3508,0.3577,0.289374,region,3,1,34,0.5923,TRUE,NA,passed
Ghana,child_vitA,Savannah,Sawla-Tuna-Kalba,0.2777777777777778,3.4694469519536126e-18,0.2777777777777778,0.2777777777777778,18,1.2490009027033005e-17,0,0.177778,0.01713989,0.01133834,split_half_reliability,0.3508,0.3981,0.217592,region,8,2,52,0.5923,TRUE,NA,passed
Ghana,child_vitA,Western North,Sefwi-Akontombra,0.052631578947368425,2.5153490401663718e-17,0.052631578947368376,0.052631578947368474,19,4.7791631763161065e-16,9.71445146547012e-17,0.150887,0.00547697,0.01133834,split_half_reliability,0.3508,0.6743,0.084635,national,56,24,70,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Sekyere Kumawu,0.25,2.77555756156289e-17,0.24999999999999994,0.25000000000000006,12,1.110223024625156e-16,1.1102230246251565e-16,0.072917,0.0245932,0.01133834,split_half_reliability,0.3508,0.3156,0.128796,region,37,8,71,0.5923,TRUE,NA,passed
Ghana,child_vitA,Ashanti,Sekyere South,0,0,0,0,14,NA,0,0.089474,0.00345238,0.01133834,split_half_reliability,0.3508,0.7666,0.020885,region,72,44,74,0.5923,TRUE,NA,passed
Ghana,child_vitA,Bono East,Sene West,0.14285714285714285,2.428612866367531e-17,0.1428571428571428,0.1428571428571429,14,1.7000290064572717e-16,1.1102230246251565e-16,0.15625,0.01488095,0.01133834,split_half_reliability,0.3508,0.4324,0.150458,region,30,7,65,0.5923,TRUE,NA,passed
