"Admin2","country","outcome","support_distance","out_of_support","surveyed","n_svy","small_sample","pi_width","wide_interval","trust"
"Sunyani West","Ghana","women_iron",0.513,FALSE,TRUE,7,TRUE,0.333389460222699,FALSE,"Use with caution"
"Wenchi","Ghana","women_iron",0.464,FALSE,TRUE,16,FALSE,0.334234797120948,FALSE,"OK to use"
"Kintampo North","Ghana","women_iron",0.528,FALSE,TRUE,15,FALSE,0.268495724096377,FALSE,"OK to use"
"Sene West","Ghana","women_iron",0.426,FALSE,TRUE,12,TRUE,0.285807267015109,FALSE,"Use with caution"
"Techiman","Ghana","women_iron",0.421,FALSE,TRUE,13,TRUE,0.274169230649706,FALSE,"Use with caution"
"Agona West","Ghana","women_iron",1.073,FALSE,TRUE,11,TRUE,0.317679947523874,FALSE,"Use with caution"
"Asikuma-Odoben-Brakwa","Ghana","women_iron",0.594,FALSE,TRUE,20,FALSE,0.315009481937452,FALSE,"OK to use"
"Awutu Senya West","Ghana","women_iron",0.538,FALSE,TRUE,11,TRUE,0.326546807203208,FALSE,"Use with caution"
"Mfantseman","Ghana","women_iron",1.514,TRUE,TRUE,5,TRUE,0.319607426397672,FALSE,"Do not rely"
"Twifo-Atti-Morkwa","Ghana","women_iron",0.596,FALSE,TRUE,9,TRUE,0.295402306820149,FALSE,"Use with caution"
"Twifo-Hemang-Lower Denkyira","Ghana","women_iron",0.593,FALSE,TRUE,3,TRUE,0.309472194952356,FALSE,"Use with caution"
"Abuakwa South","Ghana","women_iron",0.568,FALSE,TRUE,10,TRUE,0.308693017558222,FALSE,"Use with caution"
"Akwapem North","Ghana","women_iron",0.524,FALSE,TRUE,20,FALSE,0.32679543812747,FALSE,"OK to use"
"Atiwa East","Ghana","women_iron",0.565,FALSE,TRUE,14,TRUE,0.313232252981701,FALSE,"Use with caution"
"Denkyembour","Ghana","women_iron",0.54,FALSE,TRUE,15,FALSE,0.356560929232383,FALSE,"OK to use"
"Kwahu Afram Plains North","Ghana","women_iron",1.373,FALSE,TRUE,32,FALSE,0.324960696768534,FALSE,"Use with caution"
"Ablekuma Central","Ghana","women_iron",2.002,TRUE,TRUE,15,FALSE,0.364452880909001,FALSE,"Do not rely"
"Ablekuma North","Ghana","women_iron",1.876,TRUE,TRUE,17,FALSE,0.343384259606766,FALSE,"Do not rely"
"Ashaiman","Ghana","women_iron",1.05,FALSE,TRUE,13,TRUE,0.343261626482288,FALSE,"Use with caution"
"Ayawaso West","Ghana","women_iron",0.85,FALSE,TRUE,9,TRUE,0.314437760716102,FALSE,"Use with caution"
"Ga East","Ghana","women_iron",0.538,FALSE,TRUE,9,TRUE,0.347014415683972,FALSE,"Use with caution"
"La-Dade-Kotopon","Ghana","women_iron",1.011,FALSE,TRUE,9,TRUE,0.338330838890384,FALSE,"Use with caution"
"Tema West","Ghana","women_iron",0.839,FALSE,TRUE,13,TRUE,0.362257689528892,FALSE,"Use with caution"
"Weija Gbawe","Ghana","women_iron",0.527,FALSE,TRUE,38,FALSE,0.333207291550557,FALSE,"OK to use"
"Chereponi","Ghana","women_iron",0.621,FALSE,TRUE,7,TRUE,0.370527088335849,FALSE,"Use with caution"
"West Mamprusi","Ghana","women_iron",0.636,FALSE,TRUE,15,FALSE,0.4,FALSE,"OK to use"
"Yunyoo-Nasuan","Ghana","women_iron",0.631,FALSE,TRUE,12,TRUE,0.387273334149906,FALSE,"Use with caution"
"Gushegu","Ghana","women_iron",0.607,FALSE,TRUE,8,TRUE,0.343531984511623,FALSE,"Use with caution"
"Kpandai","Ghana","women_iron",0.451,FALSE,TRUE,6,TRUE,0.340293744902805,FALSE,"Use with caution"
"Nanumba South","Ghana","women_iron",0.521,FALSE,TRUE,10,TRUE,0.279968561870046,FALSE,"Use with caution"
"Sagnerigu","Ghana","women_iron",0.586,FALSE,TRUE,20,FALSE,0.354743924287696,FALSE,"OK to use"
"Savelugu","Ghana","women_iron",0.62,FALSE,TRUE,16,FALSE,0.343597196215188,FALSE,"OK to use"
"Tamale","Ghana","women_iron",0.549,FALSE,TRUE,18,FALSE,0.342442594046559,FALSE,"OK to use"
"Tatale Sanguli","Ghana","women_iron",0.53,FALSE,TRUE,9,TRUE,0.314536187614383,FALSE,"Use with caution"
"Tolon","Ghana","women_iron",0.615,FALSE,TRUE,13,TRUE,0.376713121271884,FALSE,"Use with caution"
"Nkwanta South","Ghana","women_iron",0.417,FALSE,TRUE,9,TRUE,0.336203325895078,FALSE,"Use with caution"
"Bole","Ghana","women_iron",0.564,FALSE,TRUE,5,TRUE,0.337449657742908,FALSE,"Use with caution"
"Central Gonja","Ghana","women_iron",0.554,FALSE,TRUE,18,FALSE,0.33768606893937,FALSE,"OK to use"
"North East Gonja","Ghana","women_iron",0.452,FALSE,TRUE,10,TRUE,0.331720089916478,FALSE,"Use with caution"
"Sawla-Tuna-Kalba","Ghana","women_iron",0.61,FALSE,TRUE,9,TRUE,0.350596325472384,FALSE,"Use with caution"
"Bawku West","Ghana","women_iron",0.653,FALSE,TRUE,11,TRUE,0.409460360928204,FALSE,"Use with caution"
"Binduri","Ghana","women_iron",0.665,FALSE,TRUE,16,FALSE,0.407350958636534,FALSE,"OK to use"
"Builsa South","Ghana","women_iron",0.646,FALSE,TRUE,2,TRUE,0.394153539928312,FALSE,"Use with caution"
"Kasena Nankana East","Ghana","women_iron",0.642,FALSE,TRUE,17,FALSE,0.339944712425844,FALSE,"OK to use"
"Talensi","Ghana","women_iron",0.64,FALSE,TRUE,12,TRUE,0.340112868933487,FALSE,"Use with caution"
"Jirapa","Ghana","women_iron",0.669,FALSE,TRUE,8,TRUE,0.390497713678517,FALSE,"Use with caution"
"Lambussie-Karni","Ghana","women_iron",0.674,FALSE,TRUE,7,TRUE,0.38470972573801,FALSE,"Use with caution"
"Sissala East","Ghana","women_iron",0.653,FALSE,TRUE,7,TRUE,0.352187143525355,FALSE,"Use with caution"
"Wa East","Ghana","women_iron",0.634,FALSE,TRUE,10,TRUE,0.38343888057554,FALSE,"Use with caution"
"Wa Municipal","Ghana","women_iron",0.629,FALSE,TRUE,19,FALSE,0.336641489450463,FALSE,"OK to use"
"Afadzato South","Ghana","women_iron",1.194,FALSE,TRUE,18,FALSE,0.305326539569597,FALSE,"Use with caution"
"Akatsi South","Ghana","women_iron",0.542,FALSE,TRUE,8,TRUE,0.316381762961417,FALSE,"Use with caution"
"Ho Municipal","Ghana","women_iron",1.195,FALSE,TRUE,8,TRUE,0.314738555214985,FALSE,"Use with caution"
"South Tongu","Ghana","women_iron",0.571,FALSE,TRUE,12,TRUE,0.359853205280851,FALSE,"Use with caution"
"Effia Kwesimintsim","Ghana","women_iron",0.478,FALSE,TRUE,4,TRUE,0.289372515504359,FALSE,"Use with caution"
"Ellembelle","Ghana","women_iron",0.56,FALSE,TRUE,10,TRUE,0.306864956860083,FALSE,"Use with caution"
"Jomoro","Ghana","women_iron",0.53,FALSE,TRUE,5,TRUE,0.264185461007246,FALSE,"Use with caution"
"Mpohor","Ghana","women_iron",0.551,FALSE,TRUE,8,TRUE,0.325939237957555,FALSE,"Use with caution"
"Prestea-Huni Valley","Ghana","women_iron",0.581,FALSE,TRUE,17,FALSE,0.284151058232962,FALSE,"OK to use"
"Sefwi-Akontombra","Ghana","women_iron",0.437,FALSE,TRUE,7,TRUE,0.32937027408677,FALSE,"Use with caution"
"Tano South","Ghana","women_iron",0.41,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Adansi Akrofuom","Ghana","women_iron",0.589,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Gomoa West","Ghana","women_iron",0.616,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Adansi North","Ghana","women_iron",0.547,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Adansi South","Ghana","women_iron",0.577,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Afigya-Kwabre North","Ghana","women_iron",0.404,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Afigya-Kwabre South","Ghana","women_iron",0.413,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ahafo-Ano North","Ghana","women_iron",0.402,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ahafo-Ano South East","Ghana","women_iron",0.403,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ahafo-Ano South West","Ghana","women_iron",0.418,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Amansie Central","Ghana","women_iron",1.327,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Amansie South","Ghana","women_iron",2.442,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Amansie West","Ghana","women_iron",0.549,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asante-Akim Central","Ghana","women_iron",0.545,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asante-Akim North","Ghana","women_iron",0.406,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asene-Manso-Akroso","Ghana","women_iron",0.548,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atebubu-Amantin","Ghana","women_iron",0.461,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ga South","Ghana","women_iron",0.559,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atwima-Kwanwoma","Ghana","women_iron",0.411,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkoranza North","Ghana","women_iron",0.445,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atwima-Nwabiagya North","Ghana","women_iron",0.405,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Pru East","Ghana","women_iron",0.414,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Pru West","Ghana","women_iron",0.483,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bosome Freho","Ghana","women_iron",0.559,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bosomtwe","Ghana","women_iron",0.435,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ejisu","Ghana","women_iron",0.533,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ejura-Sekyedumase","Ghana","women_iron",0.453,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Juaben","Ghana","women_iron",0.409,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Agona East","Ghana","women_iron",0.567,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwabre East","Ghana","women_iron",0.418,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ajumako-Enyan-Essiam","Ghana","women_iron",1.303,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Mampong","Ghana","women_iron",0.422,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Assin Central","Ghana","women_iron",0.571,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Obuasi East","Ghana","women_iron",0.532,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Offinso","Ghana","women_iron",0.404,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Offinso North","Ghana","women_iron",0.415,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asunafo South","Ghana","women_iron",0.44,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asutifi North","Ghana","women_iron",0.411,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asutifi South","Ghana","women_iron",0.401,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekyere Central","Ghana","women_iron",0.425,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekyere East","Ghana","women_iron",0.412,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Gomoa East","Ghana","women_iron",0.53,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nanton","Ghana","women_iron",0.599,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Suame","Ghana","women_iron",0.823,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Banda","Ghana","women_iron",0.765,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Berekum East","Ghana","women_iron",0.616,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Berekum West","Ghana","women_iron",0.418,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dormaa","Ghana","women_iron",0.4,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dormaa East","Ghana","women_iron",0.427,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Abuakwa North","Ghana","women_iron",0.538,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Jaman North","Ghana","women_iron",0.598,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Jaman South","Ghana","women_iron",0.661,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sunyani","Ghana","women_iron",0.402,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Akwapem South","Ghana","women_iron",0.524,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tain","Ghana","women_iron",1.064,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kadjebi","Ghana","women_iron",1.194,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Asuogyaman","Ghana","women_iron",0.86,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krachi Nchumuru","Ghana","women_iron",0.404,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kintampo South","Ghana","women_iron",0.476,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ayensuano","Ghana","women_iron",0.543,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkoranza South","Ghana","women_iron",0.451,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Birim North","Ghana","women_iron",0.559,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Birim South","Ghana","women_iron",0.568,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sene East","Ghana","women_iron",1.2,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Fanteakwa North","Ghana","women_iron",0.547,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Fanteakwa South","Ghana","women_iron",0.528,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Techiman North","Ghana","women_iron",0.43,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Abura-Asebu-Kwamankese","Ghana","women_iron",0.698,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu Afram Plains South","Ghana","women_iron",0.429,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu East","Ghana","women_iron",0.405,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu South","Ghana","women_iron",0.446,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu West","Ghana","women_iron",0.553,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lower Manya-Krobo","Ghana","women_iron",0.518,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Assin North","Ghana","women_iron",0.622,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Assin South","Ghana","women_iron",0.688,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Awutu Senya East","Ghana","women_iron",0.545,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Oforikrom","Ghana","women_iron",0.425,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Old Tafo","Ghana","women_iron",0.829,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekyere Afram Plains North","Ghana","women_iron",0.471,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ekumfi","Ghana","women_iron",1.675,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Gomoa Central","Ghana","women_iron",0.489,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Yilo-Krobo","Ghana","women_iron",0.525,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tempane","Ghana","women_iron",0.662,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Komenda-Edina-Eguafo-Abirem-","Ghana","women_iron",0.754,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ablekuma West","Ghana","women_iron",1.734,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Accra","Ghana","women_iron",1.724,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ada East","Ghana","women_iron",0.523,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper Denkyira East","Ghana","women_iron",0.617,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper Denkyira West","Ghana","women_iron",10.273,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Bibiani-Anhwiaso-Bekwai-","Ghana","women_iron",1.383,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Ayawaso Central","Ghana","women_iron",2.002,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Achiase","Ghana","women_iron",0.574,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ayawaso North","Ghana","women_iron",1.87,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Biakoye","Ghana","women_iron",1.285,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Akyemansa","Ghana","women_iron",0.55,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tema","Ghana","women_iron",1.419,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ga North","Ghana","women_iron",0.539,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Akatsi North","Ghana","women_iron",0.535,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atiwa West","Ghana","women_iron",0.568,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Korle-Klottey","Ghana","women_iron",2.002,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Birim Central","Ghana","women_iron",0.548,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krowor","Ghana","women_iron",1.83,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ho West","Ghana","women_iron",0.893,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"La-Nkwantanang-Madina","Ghana","women_iron",0.533,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ledzokuku","Ghana","women_iron",1.752,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ningo-Prampram","Ghana","women_iron",0.634,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwaebibirem","Ghana","women_iron",0.551,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Shai Osudoku","Ghana","women_iron",0.571,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mion","Ghana","women_iron",0.561,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"North Tongu","Ghana","women_iron",0.544,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"South Dayi","Ghana","women_iron",1.275,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Bunkpurugu Nakpanduri","Ghana","women_iron",0.627,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bolgatanga","Ghana","women_iron",0.634,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"New Juaben North","Ghana","women_iron",0.542,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"New Juaben South","Ghana","women_iron",0.543,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nsawam Adoagyiri","Ghana","women_iron",0.53,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Okere","Ghana","women_iron",0.527,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Cape Coast","Ghana","women_iron",0.684,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Effutu","Ghana","women_iron",0.49,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper West Akim","Ghana","women_iron",0.529,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"West Akim","Ghana","women_iron",0.551,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ga Central","Ghana","women_iron",0.538,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wassa Amenfi Central","Ghana","women_iron",1.714,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Nanumba North","Ghana","women_iron",0.533,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wassa Amenfi West","Ghana","women_iron",0.54,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Saboba","Ghana","women_iron",0.594,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lawra","Ghana","women_iron",0.683,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ada West","Ghana","women_iron",0.524,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mamprugu Moagduri","Ghana","women_iron",0.634,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nandom","Ghana","women_iron",0.673,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sissala West","Ghana","women_iron",0.67,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ayawaso East","Ghana","women_iron",2.002,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Zabzugu","Ghana","women_iron",0.533,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wa West","Ghana","women_iron",0.646,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"West Gonja","Ghana","women_iron",0.583,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bawku","Ghana","women_iron",0.631,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krachi East","Ghana","women_iron",1.296,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Daffiama-Bussie-Issa","Ghana","women_iron",0.656,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ga West","Ghana","women_iron",0.563,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkwanta North","Ghana","women_iron",0.474,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kpone-Katamanso","Ghana","women_iron",0.617,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nadowli-Kaleo","Ghana","women_iron",0.66,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Builsa North","Ghana","women_iron",0.638,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"East Gonja","Ghana","women_iron",0.512,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Keta Municipal","Ghana","women_iron",0.914,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"North Gonja","Ghana","women_iron",0.605,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Okaikwei North","Ghana","women_iron",1.141,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Kumbungu","Ghana","women_iron",0.616,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tarkwa Nsuaem","Ghana","women_iron",0.529,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"North Dayi","Ghana","women_iron",1.398,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Agotime Ziope","Ghana","women_iron",0.902,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bolga East","Ghana","women_iron",0.646,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ahanta West","Ghana","women_iron",0.506,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"East Mamprusi","Ghana","women_iron",0.64,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Central Tongu","Ghana","women_iron",0.542,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Adenta","Ghana","women_iron",0.528,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Garu","Ghana","women_iron",0.643,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Suhum","Ghana","women_iron",0.627,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper Manya","Ghana","women_iron",0.58,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nabdam","Ghana","women_iron",0.654,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sefwi-Wiawso","Ghana","women_iron",0.568,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Jasikan","Ghana","women_iron",1.194,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Adaklu","Ghana","women_iron",0.712,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Suaman","Ghana","women_iron",0.422,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wassa Amenfi East","Ghana","women_iron",1.926,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Wassa East","Ghana","women_iron",0.567,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Aowin","Ghana","women_iron",0.517,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bongo","Ghana","women_iron",0.652,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ketu North","Ghana","women_iron",0.541,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ketu South","Ghana","women_iron",0.55,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bodi","Ghana","women_iron",0.409,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Yendi","Ghana","women_iron",0.559,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kasena Nankana West","Ghana","women_iron",0.641,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kpando","Ghana","women_iron",1.26,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Shama","Ghana","women_iron",0.489,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krachi West","Ghana","women_iron",0.581,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Anloga","Ghana","women_iron",0.511,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Juaboso","Ghana","women_iron",0.44,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Hohoe","Ghana","women_iron",1.194,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Pusiga","Ghana","women_iron",0.674,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nzema East","Ghana","women_iron",0.552,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Karaga","Ghana","women_iron",0.624,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bia East","Ghana","women_iron",0.406,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bia West","Ghana","women_iron",0.42,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekondi Takoradi","Ghana","women_iron",0.476,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
