"Admin2","country","outcome","direct_prev","direct_se","partial_pooled_prev","insample_pooled_prev","loao_used_fh","estimate_type","method","ml_prev"
"Adansi Asokwa","Ghana","women_b12",0,0,0.0857,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.060071508023071
"Afadzato South","Ghana","women_b12",0.1,0,0.0842,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0431227461146952
"Agona West","Ghana","women_b12",0,0,0.0853,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0225931676080685
"Akatsi South","Ghana","women_b12",0,0,0.0853,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0527912536479429
"Akwapem North","Ghana","women_b12",0,0,0.0866,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0498319408455269
"Asante-Akim South","Ghana","women_b12",0,0,0.0864,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0565771379497969
"Ashaiman","Ghana","women_b12",0,0,0.086,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0567783918635725
"Asikuma-Odoben-Brakwa","Ghana","women_b12",0,0,0.0862,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0159488375919178
"Asokore-Mampong","Ghana","women_b12",0.125,0,0.0839,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.059960098490043
"Asokwa","Ghana","women_b12",0,0,0.0857,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0610647124003533
"Asunafo North","Ghana","women_b12",0,0,0.0858,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0924904623433492
"Atiwa East","Ghana","women_b12",0.1111,0,0.0841,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0387355712916787
"Atwima-Mponua","Ghana","women_b12",0,0,0.0875,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0583268309766177
"Atwima-Nwabiagya South","Ghana","women_b12",0,0,0.0855,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0543390847621017
"Awutu Senya West","Ghana","women_b12",0,0,0.0855,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0140912340895112
"Ayawaso West","Ghana","women_b12",0.2,0,0.0833,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0388012171109105
"Bawku West","Ghana","women_b12",0,0,0.0855,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0362636458220542
"Bekwai","Ghana","women_b12",0.1667,0,0.0835,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.059568268876843
"Binduri","Ghana","women_b12",0,0,0.086,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.058990068915748
"Bole","Ghana","women_b12",0,0,0.0851,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.123607777163393
"Builsa South","Ghana","women_b12",0,0,0.0847,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0464700017777802
"Central Gonja","Ghana","women_b12",0,0,0.0862,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.137824707089358
"Chereponi","Ghana","women_b12",1,0,0.0787,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.124082797633394
"Denkyembour","Ghana","women_b12",0,0,0.0858,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0513340272337911
"Dormaa West","Ghana","women_b12",0,0,0.0855,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0800447996745922
"Effia Kwesimintsim","Ghana","women_b12",0,0,0.0849,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0504357291062283
"Ellembelle","Ghana","women_b12",0,0,0.0853,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0550060468023389
"Ga East","Ghana","women_b12",0,0,0.0851,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0424478688185059
"Gushegu","Ghana","women_b12",0.4,0,0.0812,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.536491799419891
"Ho Municipal","Ghana","women_b12",0.25,0,0.0832,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0519169684338494
"Jirapa","Ghana","women_b12",0,0,0.0855,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0633538339787963
"Jomoro","Ghana","women_b12",0,0,0.0849,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0567624569864387
"Kasena Nankana East","Ghana","women_b12",0,0,0.0862,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0772051018413938
"Kintampo North","Ghana","women_b12",0.1667,0,0.0835,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0444834817748644
"Kpandai","Ghana","women_b12",0.5,0,0.0828,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.239985396350555
"Kumasi","Ghana","women_b12",0.1429,0.0734,0.0828,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.103084811272253
"Kwadaso","Ghana","women_b12",0,0,0.086,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0557903792383599
"Kwahu Afram Plains North","Ghana","women_b12",0,0,0.0868,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0466227277640024
"La-Dade-Kotopon","Ghana","women_b12",0,0,0.0855,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0540338722510325
"Lambussie-Karni","Ghana","women_b12",0,0,0.0851,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0739978240486775
"Mfantseman","Ghana","women_b12",0,0,0.0849,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00654923758863912
"Mpohor","Ghana","women_b12",0.3333,0.1598,0.083,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0139075977460067
"Nanumba South","Ghana","women_b12",0.25,0,0.0832,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.288741145009447
"Nkwanta South","Ghana","women_b12",0,0,0.0853,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.373420695763368
"North East Gonja","Ghana","women_b12",0.2,0,0.0833,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.124123007939544
"Obuasi","Ghana","women_b12",0,0,0.0851,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0400914640556981
"Prestea-Huni Valley","Ghana","women_b12",0,0,0.086,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0525840115797957
"Sagnerigu","Ghana","women_b12",0,0,0.0862,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.266201589743915
"Savelugu","Ghana","women_b12",0.25,0,0.0817,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.258315241842403
"Sawla-Tuna-Kalba","Ghana","women_b12",0.1667,0,0.0835,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.144082922372535
"Sefwi-Akontombra","Ghana","women_b12",0,0,0.0851,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0260518707871649
"Sekyere Kumawu","Ghana","women_b12",0,0,0.0858,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0738524350051557
"Sekyere South","Ghana","women_b12",0.1667,0,0.0835,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.103352151251963
"Sene West","Ghana","women_b12",0,0,0.0858,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.148138248896019
"Sissala East","Ghana","women_b12",0.25,0,0.0832,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.00306481481481481
"South Tongu","Ghana","women_b12",0,0,0.0853,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0477695722156211
"Sunyani West","Ghana","women_b12",0,0,0.0853,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0182347142902988
"Talensi","Ghana","women_b12",0,0,0.0857,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0626240608230658
"Tamale","Ghana","women_b12",0.2857,0,0.0815,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0446878015623796
"Tano North","Ghana","women_b12",0.0833,0.04,0.0846,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0366463687342913
"Tatale Sanguli","Ghana","women_b12",0.4,0,0.0812,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.314741086188525
"Techiman","Ghana","women_b12",0.25,0,0.0817,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0463127357622062
"Tema West","Ghana","women_b12",0,0,0.0857,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0588465891846779
"Tolon","Ghana","women_b12",0.25,0,0.0817,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.210900302979898
"Twifo-Atti-Morkwa","Ghana","women_b12",0,0,0.0857,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0541141670609496
"Twifo-Hemang-Lower Denkyira","Ghana","women_b12",0,0,0.0849,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.022720896176536
"Wa East","Ghana","women_b12",0,0,0.0851,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0342041443829403
"Wa Municipal","Ghana","women_b12",0,0,0.0862,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.012700420867746
"Weija Gbawe","Ghana","women_b12",0.0952,0.0246,0.0841,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0592350242864912
"Wenchi","Ghana","women_b12",0.125,0,0.0839,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0962856741999543
"West Mamprusi","Ghana","women_b12",0.1667,0,0.0835,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.163366977041246
"Yunyoo-Nasuan","Ghana","women_b12",0.4286,0,0.0794,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.124155645556343
"Bo","Sierra Leone","child_vitA",0.2288,0.0824,0.1123,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.156131028370403
"Bombali","Sierra Leone","child_vitA",0.1277,0.0246,0.1679,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.197062716975802
"Bonthe","Sierra Leone","child_vitA",0.1115,0.0608,0.1226,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.127354408152987
"Kailahun","Sierra Leone","child_vitA",0.037,0.0227,0.1253,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.117910447098577
"Kambia","Sierra Leone","child_vitA",0.0697,0.0336,0.1571,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.133069077121303
"Kenema","Sierra Leone","child_vitA",0.1373,0.0889,0.0668,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.0600541447546346
"Koinadugu","Sierra Leone","child_vitA",0.1493,0.0576,0.0345,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.128765954046768
"Kono","Sierra Leone","child_vitA",0.1108,0.0344,0.1232,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.135764317513642
"Moyamba","Sierra Leone","child_vitA",0.0305,0.0379,0.1246,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.130152250668881
"Port Loko","Sierra Leone","child_vitA",0.1917,0.0423,0.1144,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.168021491769782
"Pujehun","Sierra Leone","child_vitA",0.0375,0.0124,0.1282,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.0653649685091921
"Tonkolili","Sierra Leone","child_vitA",0.0853,0.0673,0.1251,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.103260087128226
"Western Rural","Sierra Leone","child_vitA",0.1008,0.037,0.1238,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.120847949820772
"Western Urban","Sierra Leone","child_vitA",0.1525,0.0739,0.119,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 10/14 folds grand-mean fallback",0.0665644722208251
"Bo","Sierra Leone","women_vitA",0.0133,0.0122,0.015,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0294811808606421
"Bombali","Sierra Leone","women_vitA",0.0152,0.0124,0.0149,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0200468260672861
"Bonthe","Sierra Leone","women_vitA",0,0,0.0157,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0192593148417166
"Kailahun","Sierra Leone","women_vitA",0.0326,0.0267,0,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0112530846974701
"Kambia","Sierra Leone","women_vitA",0,0,0.0154,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.00429780260238194
"Kenema","Sierra Leone","women_vitA",0,0,0.0166,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.00622256244669511
"Koinadugu","Sierra Leone","women_vitA",0,0,0.0157,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.00576224571244517
"Kono","Sierra Leone","women_vitA",0,0,0.0156,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.00578836250147081
"Moyamba","Sierra Leone","women_vitA",0,0,0.0154,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0154596804679267
"Port Loko","Sierra Leone","women_vitA",0.0134,0.0131,0.0151,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0536358025897742
"Pujehun","Sierra Leone","women_vitA",0.0263,0.0228,0.0139,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.00864253100042614
"Tonkolili","Sierra Leone","women_vitA",0.0517,0.0219,0.012,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0375446928458956
"Western Rural","Sierra Leone","women_vitA",0.0053,0.0051,0.0161,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0210934925332234
"Western Urban","Sierra Leone","women_vitA",0.0236,0.0114,0.0135,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0204898370412032
"Bo","Sierra Leone","child_iron",0.0185,0.0173,0.0555,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0371887916381661
"Bombali","Sierra Leone","child_iron",0.0425,0.0448,0.053,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0669552410099647
"Bonthe","Sierra Leone","child_iron",0.0186,0.017,0.055,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0261888980318828
"Kailahun","Sierra Leone","child_iron",0.1482,0.0908,0.0486,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0792953608423926
"Kambia","Sierra Leone","child_iron",0.0597,0.0315,0.052,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0475416413422304
"Kenema","Sierra Leone","child_iron",0.0601,0.0312,0.0518,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.044902063938469
"Koinadugu","Sierra Leone","child_iron",0.1443,0.0418,0.0216,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.167480084546008
"Kono","Sierra Leone","child_iron",0.066,0.0309,0.0508,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0601737087645102
"Moyamba","Sierra Leone","child_iron",0.1145,0.0198,0.0506,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0472001737082276
"Port Loko","Sierra Leone","child_iron",0.0259,0.0158,0.0553,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 13/14 folds grand-mean fallback",0.0325568920310456
