country,outcome,Admin2,prevalence,se,threshold,severity_label,p_exceeds,source_document,verified_against_source,basis
Malawi,child_iron,SC Mbawela,0.18181818181818182,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,SC Mbenje,0.3125,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,SC Mbiza,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,SC Mduwa,0.07142857142857142,1.7347234759768046e-18,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,SC Mkukula,0.1111111111111111,3.469446951953609e-18,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,SC Mponela,0.14285714285714285,2.7755575615628873e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,SC Mwankhunikira,0.2,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,SC Nthondo,0.11764705882352941,1.7347234759768046e-18,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Bvumbwe,0.18181818181818182,2.7755575615628873e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Chikulamayembe,0.37299931240732,0.03598253948759666,0.2,public health significance threshold (indicative),0.9999999912279474,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Chindi,0.2678058633381094,0.03362738013229142,0.2,public health significance threshold (indicative),0.9867502413532304,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Chiseka,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Dzoole,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Fukamapiri,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kabudula,0.25,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kabunduli,0.1764705882352941,1.3877787807814437e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kadewere,0.1875,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kalembo,0.5714285714285714,4.1633363423443413e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kaluluma,0.125,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kalumo,0.08333333333333333,3.469446951953609e-18,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kanyenda,0.13333333333333333,1.0408340855860853e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kaphuka,0.1,6.938893903907218e-18,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Karonga,0.14285714285714285,2.0816681711721707e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kasisi,0.1111111111111111,1.0408340855860853e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kawinga,0.2222222222222222,1.7347234759768123e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Khombedza,0.1818181818181818,1.7347234759768123e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Khongoni,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kilupula,0.16432228636889107,0.08003092807526409,0.2,public health significance threshold (indicative),0.34016736153234683,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kuntaja,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Kyungu,0.2204249274391646,0.023614854420135,0.2,public health significance threshold (indicative),0.8148143295750613,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Lundu,0.5,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA M'Mbelwa,0.3157894736842105,6.245004513516506e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mabuka,0.20678178062979186,0.046129382243625894,0.2,public health significance threshold (indicative),0.559161032146566,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mabulabo,0.05555555555555555,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Maganga,0.08333333333333334,2.602085213965204e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Malemia,0.21452015214909828,0.050430076993386606,0.2,public health significance threshold (indicative),0.6161483561427443,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Malenga Chanzi,0.2222222222222222,2.7755575615628873e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mkhumba,0.40051203352829645,0.005912980513231438,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mlonyeni,0.16666666666666666,1.3877787807814437e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mpama,0.16666666666666666,1.3877787807814437e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mponda,0.2857142857142857,2.7755575615628873e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mtwalo,0.21428571428571427,1.7347234759768123e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Musisya,0.15384615384615385,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mwabulambya,0.14285714285714285,2.0816681711721707e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mwadzama,0.3157894736842105,6.59194920871187e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mwase,0.1111111111111111,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mwenemisuku,0.05938909809477648,0.03928784275841567,0.2,public health significance threshold (indicative),0.025193483382958237,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Mwenewenya,0.26666666666666666,6.938893903907218e-18,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Nankumba,0.11764705882352941,3.642919299551298e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Nchema,0.15384615384615385,3.122502256758253e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Nchilamwela,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Ndamera,0.1,1.0408340855860853e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Ngozi,0.4854418538840065,0.019484230485955885,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Njolomole,0.2,3.469446951953609e-18,0.2,public health significance threshold (indicative),0.5,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Nsamala,0.3333333333333333,5.5511151231257747e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Nthache,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Pemba,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Phambala,0.07692307692307693,1.3877787807814437e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Santhe,0.2,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Symon,0.2857142857142857,1.3877787807814437e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Tambala,0.05555555555555555,6.938893903907218e-18,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Timbiri,0.04738070439724639,0.02691533882848577,0.2,public health significance threshold (indicative),0.003386675589549082,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Wasambo,0.13333333333333333,2.4286128663675318e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_iron,TA Zulu,0.16666666666666669,4.5102810375397095e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status in individuals and populations.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Banjul,0.34413119665356046,0.02706167919991969,0.2,public health significance threshold (indicative),0.999999999685928,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Central Baddibu,0.4545454545454546,4.5102810375397046e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Foni Bintang Karanai,0.35000000000000003,6.245004513516515e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Foni Brefet,0.29411764705882354,2.775557561562892e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Fulladu East,0.47164905936463764,0.07374286230988931,0.2,public health significance threshold (indicative),0.9999914991378112,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Fulladu West,0.4961439000233724,0.01760773372059586,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Jarra East,0.6515859396197293,0.002147393937404963,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Jarra West,0.4378577063975018,0.019377462035877143,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Jokadu,0.5833333333333334,5.551115123125784e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Kanifing,0.30079447811547333,0.03680950903436265,0.2,public health significance threshold (indicative),0.9990364547954234,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Kantora,0.8235294117647058,9.36750677027477e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Kiang Central,0.49999999999999994,2.775557561562892e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Kiang East,0.8095238095238095,3.4694469519536154e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Kombo Central,0.3671546547441981,0.02922351192912676,0.2,public health significance threshold (indicative),0.9999999999891012,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Kombo East,0.42857142857142855,1.387778780781446e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Kombo Saint Mary,0.3673861078283137,0.07471879764638054,0.2,public health significance threshold (indicative),0.9956251907178253,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Kombo South,0.3448275862068966,1.040834085586085e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Lower Baddibu,0.36363636363636365,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Lower Nuimi,0.3416705585447208,0.007717295575710204,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Lower Saloum,0.550593280436593,7.548364163269089e-4,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Niamina Dankunku,0.7499999999999999,1.2836953722228368e-16,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Niamina East,0.6521739130434784,1.630640067418204e-16,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Niani,0.6027698959810703,0.05799240098790589,0.2,public health significance threshold (indicative),0.9999999999999517,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Nianija,0.4766749584619758,0.15494007557039569,0.2,public health significance threshold (indicative),0.9813119402972892,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Sami,0.7368421052631579,5.724587470723463e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Sandu,0.6666666666666666,3.4694469519536154e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Upper Baddibu,0.5349980377323742,0.11638808100276578,0.2,public health significance threshold (indicative),0.9994485495650134,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Upper Nuimi,0.29411764705882354,2.775557561562892e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Upper Saloum,0.7142857142857142,7.979727989493311e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Gambia,women_iron,Wuli,0.7272727272727272,5.898059818321133e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Ablekuma Central,0.2,1.0408340855860853e-17,0.2,public health significance threshold (indicative),0.5,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Ablekuma North,0.058823529411764705,0.0398170215766409,0.2,public health significance threshold (indicative),0.026954684769573634,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Abuakwa South,0.2,1.0408340855860853e-17,0.2,public health significance threshold (indicative),0.5,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Adansi Asokwa,0.0625,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Afadzato South,0.16666666666666666,2.428612866367531e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Agona West,0.1818181818181818,2.0816681711721707e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Akatsi South,0.25,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Akwapem North,0.15000000000000002,0.08630339426736915,0.2,public health significance threshold (indicative),0.30342690461531485,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Asante-Akim South,0.13636363636363635,1.387778780781445e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Ashaiman,0.3076923076923077,6.938893903907225e-18,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Asikuma-Odoben-Brakwa,0.15,5.0306980803327437e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Asokore-Mampong,0.21428571428571427,1.2143064331837654e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Asokwa,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Asunafo North,0.07142857142857142,5.204170427930427e-18,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Atiwa East,0.07142857142857142,5.204170427930427e-18,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Atwima-Mponua,0.05555555555555556,0.017757900055014233,0.2,public health significance threshold (indicative),9.548254864988337e-6,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Atwima-Nwabiagya South,0.14285714285714285,3.816391647148975e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Awutu Senya West,0.0909090909090909,1.0408340855860853e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Ayawaso West,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Bawku West,0.18181818181818182,2.77555756156289e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Bekwai,0.14285714285714285,2.428612866367531e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Binduri,0.25,0.022474842257127384,0.2,public health significance threshold (indicative),0.9918032284702868,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Bole,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Builsa South,0.5,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Central Gonja,0.05555555555555555,0.03995527512378201,0.2,public health significance threshold (indicative),0.028710704318825275,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Chereponi,0.14285714285714288,1.387778780781445e-17,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Denkyembour,0.26666666666666666,2.0816681711721707e-17,0.2,public health significance threshold (indicative),1,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Dormaa West,0.11111111111111112,3.4694469519536126e-18,0.2,public health significance threshold (indicative),0,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Effia Kwesimintsim,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_iron,Ellembelle,0,0,0.2,public health significance threshold (indicative),NA,WHO (2020). WHO guideline on use of ferritin concentrations to assess iron status.,FALSE,design-based Admin-2 estimate and its standard error
